From,2020-07-01 23:47:42.608624,To,2020-08-01 23:47:42.608661,Match_type,Match Rate,Count per match_type,filters,MatchRequirement Ratio,Count,MatchRequirements,Top 5 MatchRequirement,Count per MatchRequirements,APIMinimumMatch,MinimumMatch breakdown,Count per MinimumMatch,Fields,Fill Rate,match_type.,filters,Count,filters,Count,filters,Count,filters,Count,,,,,,,,,,,,,,,,,,,,,,,
,"Name, Address, Emails",1.51524939758%,4691,,,,,,,,,,,,,jobs,35.6%,PerfectMatch,without phones,11429,without emails,39003,without social_profiles,70228,without jobs,76102,without educations,101340,without addresses,395,without dobs,56080,,,,,,,,,,,,,,,,,
,"Name, Address, Email",0.459323096006%,1422,,,,,,,,,,,,,educations,14.3%,PossibleMatch,with phones,91653,with emails,0,with social_profiles,74767,with jobs,70313,with educations,52267,with addresses,91718,with dobs,77789,,,,,,,,,,,,,,,,,
,,0.0167966251704%,52,,,,,,,,,,,,,addresses,99.7%,PossibleMatch,without phones,96,without emails,91749,without social_profiles,16982,without jobs,21436,without educations,39482,without addresses,31,without dobs,13960,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,52.6%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,99.999676988%,309585.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19675#US,All,,182757,NoMatch,52.8%,96496,,,,,,,,,,phones,100.0%,NoMatch,with phones,101,with emails,0,with social_profiles,32,with jobs,37,with educations,23,with addresses,105,with dobs,90,,,,,,,,,,,,,,,,,
,Phone,99.9885093321%,182736,SingleMatch,29.9%,54623,,,,,,,,,,emails,24.3%,NoMatch,without phones,96395,without emails,96496,without social_profiles,96464,without jobs,96459,without educations,96473,without addresses,96391,without dobs,96406,,,,,,,,,,,,,,,,,
,,0.0114906679361%,21,MultipleMatch,17.3%,31617,,,,,,,,,,social_profiles,14.0%,PerfectMatch,with phones,54621,with emails,13255,with social_profiles,7659,with jobs,20651,with educations,1743,with addresses,54407,with dobs,10379,,,,,,,,,,,,,,,,,
,,0.123020328213%,206,,,,,,,,,,,,,jobs,37.8%,PerfectMatch,without phones,2,without emails,41368,without social_profiles,46964,without jobs,33972,without educations,52880,without addresses,216,without dobs,44244,,,,,,,,,,,,,,,,,
,Address,0.00179155817787%,3,,,,,,,,,,,,,educations,3.2%,PossibleMatch,with phones,31617,with emails,0,with social_profiles,9462,with jobs,13777,with educations,2820,with addresses,31609,with dobs,11587,,,,,,,,,,,,,,,,,
,"Name, Address, DOB, Emails, Phones, Usernames",6.43866811884%,11055,,,,,,,,,,,,,addresses,99.6%,PossibleMatch,without phones,0,without emails,31617,without social_profiles,22155,without jobs,17840,without educations,28797,without addresses,8,without dobs,20030,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,19.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100.0%,182757.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4711#US,All,,153795,NoMatch,24.1%,37037,,,,,,,,,,phones,88.1%,NoMatch,with phones,251,with emails,0,with social_profiles,133,with jobs,93,with educations,52,with addresses,334,with dobs,46,,,,,,,,,,,,,,,,,
,"Name, Address, DOB, Phone",21.1346272636%,32504,SingleMatch,72.7%,111862,,,,,,,,,,emails,80.1%,NoMatch,without phones,36786,without emails,37037,without social_profiles,36904,without jobs,36944,without educations,36985,without addresses,36703,without dobs,36991,,,,,,,,,,,,,,,,,
,"Name, Address, DOB",20.6424136025%,31747,MultipleMatch,3.2%,4891,,,,,,,,,,social_profiles,40.4%,PerfectMatch,with phones,98548,with emails,89550,with social_profiles,45197,with jobs,37181,with educations,12822,with addresses,111270,with dobs,72811,,,,,,,,,,,,,,,,,
,"Name, Address, DOB, Email, Phone, Usernames",20.1475990767%,30986,,,,,,,,,,,,,jobs,33.2%,PerfectMatch,without phones,13314,without emails,22312,without social_profiles,66665,without jobs,74681,without educations,99040,without addresses,592,without dobs,39051,,,,,,,,,,,,,,,,,
,"Name, Address, DOB, Email, Phones, Usernames",6.70502942228%,10312,,,,,,,,,,,,,educations,11.5%,PossibleMatch,with phones,2,with emails,0,with social_profiles,1,with jobs,1,with educations,1,with addresses,7,with dobs,1,,,,,,,,,,,,,,,,,
,"Name, Address, DOB, Emails, Phones, Usernames",6.37536981046%,9805,,,,,,,,,,,,,addresses,99.5%,PossibleMatch,without phones,4889,without emails,4891,without social_profiles,4890,without jobs,4890,without educations,4890,without addresses,4884,without dobs,4890,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,65.1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,75.0050391755%,115354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42607#US,All,,141615,NoMatch,9.8%,13884,,,,,,,,,,phones,89.7%,NoMatch,with phones,5540,with emails,0,with social_profiles,4353,with jobs,2949,with educations,1574,with addresses,6286,with dobs,4676,,,,,,,,,,,,,,,,,
,"Names, Address, Email, Phone",39.4958161212%,55932,SingleMatch,87.5%,123829,,,,,,,,,,emails,88.8%,NoMatch,without phones,8344,without emails,13884,without social_profiles,9531,without jobs,10935,without educations,12310,without addresses,7598,without dobs,9208,,,,,,,,,,,,,,,,,
,"Name, Address, Email, Phone",34.9221480775%,49455,MultipleMatch,2.7%,3885,,,,,,,,,,social_profiles,59.8%,PerfectMatch,with phones,111036,with emails,110002,with social_profiles,74106,with jobs,51118,with educations,24657,with addresses,123320,with dobs,92752,,,,,,,,,,,,,,,,,
,"Name, Address, Email, Phones",10.8194753381%,15322,,,,,,,,,,,,,jobs,41.3%,PerfectMatch,without phones,12793,without emails,13827,without social_profiles,49723,without jobs,72711,without educations,99172,without addresses,509,without dobs,31077,,,,,,,,,,,,,,,,,
,"Names, Address, Email, Phones",8.87688451082%,12571,,,,,,,,,,,,,educations,19.9%,PossibleMatch,with phones,834,with emails,0,with social_profiles,444,with jobs,414,with educations,157,with addresses,952,with dobs,697,,,,,,,,,,,,,,,,,
,"Names, Address, Emails, Phone",1.63895067613%,2321,,,,,,,,,,,,,addresses,99.6%,PossibleMatch,without phones,3051,without emails,3885,without social_profiles,3441,without jobs,3471,without educations,3728,without addresses,2933,without dobs,3188,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,74.9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,95.7532747237%,135601.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539#IN,All,,130379,NoMatch,15.4%,20116,,,,,,,,,,phones,100.0%,NoMatch,with phones,2,with emails,0,with social_profiles,0,with jobs,0,with educations,0,with addresses,2,with dobs,0,,,,,,,,,,,,,,,,,
,Phone,99.9938640425%,130371,SingleMatch,51.7%,67350,,,,,,,,,,emails,20.5%,NoMatch,without phones,20114,without emails,20116,without social_profiles,20116,without jobs,20116,without educations,20116,without addresses,20114,without dobs,20116,,,,,,,,,,,,,,,,,
,,0.00613595747781%,8,MultipleMatch,32.9%,42905,,,,,,,,,,social_profiles,23.9%,PerfectMatch,with phones,67350,with emails,13779,with social_profiles,16085,with jobs,5549,with educations,3042,with addresses,67350,with dobs,5249,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,jobs,8.2%,PerfectMatch,without phones,0,without emails,53571,without social_profiles,51265,without jobs,61801,without educations,64308,without addresses,0,without dobs,62101,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,educations,4.5%,PossibleMatch,with phones,15759,with emails,0,with social_profiles,3234,with jobs,1194,with educations,731,with addresses,15759,with dobs,1454,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,addresses,100.0%,PossibleMatch,without phones,27146,without emails,42905,without social_profiles,39671,without jobs,41711,without educations,42174,without addresses,27146,without dobs,41451,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,7.8%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100.0%,130379.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7963#IN,All,,28180,NoMatch,10.9%,3071,,,,,,,,,,phones,100.0%,NoMatch,with phones,0,with emails,0,with social_profiles,0,with jobs,0,with educations,0,with addresses,0,with dobs,0,,,,,,,,,,,,,,,,,
,Phone,99.9751596877%,28173,SingleMatch,58.7%,16528,,,,,,,,,,emails,55.7%,NoMatch,without phones,3071,without emails,3071,without social_profiles,3071,without jobs,3071,without educations,3071,without addresses,3071,without dobs,3071,,,,,,,,,,,,,,,,,
,,0.0248403122782%,7,MultipleMatch,30.4%,8574,,,,,,,,,,social_profiles,62.3%,PerfectMatch,with phones,16528,with emails,9207,with social_profiles,10301,with jobs,5994,with educations,4737,with addresses,16528,with dobs,4492,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,jobs,36.3%,PerfectMatch,without phones,0,without emails,7321,without social_profiles,6227,without jobs,10534,without educations,11791,without addresses,0,without dobs,12036,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,educations,28.7%,PossibleMatch,with phones,3,with emails,0,with social_profiles,1,with jobs,1,with educations,1,with addresses,3,with dobs,0,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,addresses,100.0%,PossibleMatch,without phones,8571,without emails,8574,without social_profiles,8573,without jobs,8573,without educations,8573,without addresses,8571,without dobs,8574,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,27.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100.0%,28180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16249#IN,All,,11795,NoMatch,15.6%,1845,,,,,,,,,,phones,100.0%,NoMatch,with phones,1,with emails,0,with social_profiles,1,with jobs,1,with educations,0,with addresses,1,with dobs,0,,,,,,,,,,,,,,,,,
,Phone,100.0%,11795,SingleMatch,51.3%,6055,,,,,,,,,,emails,18.5%,NoMatch,without phones,1844,without emails,1845,without social_profiles,1844,without jobs,1844,without educations,1845,without addresses,1844,without dobs,1845,,,,,,,,,,,,,,,,,
,,0.0414765657404%,1,MultipleMatch,33.0%,3895,,,,,,,,,,social_profiles,19.9%,PerfectMatch,with phones,6055,with emails,1122,with social_profiles,1203,with jobs,498,with educations,337,with addresses,6055,with dobs,427,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,jobs,8.2%,PerfectMatch,without phones,0,without emails,4933,without social_profiles,4852,without jobs,5557,without educations,5718,without addresses,0,without dobs,5628,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,educations,5.6%,PossibleMatch,with phones,3895,with emails,0,with social_profiles,1151,with jobs,615,with educations,385,with addresses,3895,with dobs,452,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,addresses,100.0%,PossibleMatch,without phones,0,without emails,3895,without social_profiles,2744,without jobs,3280,without educations,3510,without addresses,0,without dobs,3443,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,7.1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
