From,2020-03-01 22:35:15.831275,To,2020-04-01 22:35:15.831310,Match_type,Match Rate,Count per match_type,filters,MatchRequirement Ratio,Count,MatchRequirements,Top 5 MatchRequirement,Count per MatchRequirements,APIMinimumMatch,MinimumMatch breakdown,Count per MinimumMatch,Fields,Fill Rate,match_type.,filters,Count,filters,Count,filters,Count,filters,Count,,,,,,,,,,,,,,,,,,,,,,,
,,100.0%,221933.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6625#US,All,,188627,NoMatch,43.0%,81123,,,,,,,,,,phones,95.1%,NoMatch,with phones,7460,with emails,0,with social_profiles,7798,with jobs,6666,with educations,5414,with addresses,7700,with dobs,7208,,,,,,,,,,,,,,,,,
,Phone,74.6070286862%,140729,SingleMatch,32.3%,60995,,,,,,,,,,emails,50.0%,NoMatch,without phones,73663,without emails,81123,without social_profiles,73325,without jobs,74457,without educations,75709,without addresses,73423,without dobs,73915,,,,,,,,,,,,,,,,,
,"Name, Address",25.3431375148%,47804,MultipleMatch,24.6%,46432,,,,,,,,,,social_profiles,36.0%,PerfectMatch,with phones,57995,with emails,30492,with social_profiles,21935,with jobs,22381,with educations,7647,with addresses,60788,with dobs,21817,,,,,,,,,,,,,,,,,
,,0.0408213034189%,77,,,,,,,,,,,,,jobs,36.7%,PerfectMatch,without phones,3000,without emails,30503,without social_profiles,39060,without jobs,38614,without educations,53348,without addresses,207,without dobs,39178,,,,,,,,,,,,,,,,,
,Address,0.00636176157178%,12,,,,,,,,,,,,,educations,12.5%,PossibleMatch,with phones,46399,with emails,0,with social_profiles,31378,with jobs,28748,with educations,18459,with addresses,46420,with dobs,32814,,,,,,,,,,,,,,,,,
,"Name, Address, Phone",0.00159044039294%,3,,,,,,,,,,,,,addresses,99.7%,PossibleMatch,without phones,33,without emails,46432,without social_profiles,15054,without jobs,17684,without educations,27973,without addresses,12,without dobs,13618,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,35.8%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,99.9989397064%,188625.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4711#US,All,,171697,NoMatch,20.3%,34888,,,,,,,,,,phones,87.4%,NoMatch,with phones,39,with emails,0,with social_profiles,22,with jobs,22,with educations,12,with addresses,50,with dobs,5,,,,,,,,,,,,,,,,,
,"Name, Address, DOB, Email, Phone, Username",22.1873416542%,38095,SingleMatch,76.3%,131031,,,,,,,,,,emails,82.8%,NoMatch,without phones,34849,without emails,34888,without social_profiles,34866,without jobs,34866,without educations,34876,without addresses,34838,without dobs,34883,,,,,,,,,,,,,,,,,
,"Name, Address, DOB",19.1721462809%,32918,MultipleMatch,3.4%,5756,,,,,,,,,,social_profiles,45.4%,PerfectMatch,with phones,114481,with emails,108528,with social_profiles,59494,with jobs,47168,with educations,18373,with addresses,130525,with dobs,82861,,,,,,,,,,,,,,,,,
,"Name, Address, DOB, Phone",18.7120334077%,32128,,,,,,,,,,,,,jobs,36.0%,PerfectMatch,without phones,16550,without emails,22503,without social_profiles,71537,without jobs,83863,without educations,112658,without addresses,506,without dobs,48170,,,,,,,,,,,,,,,,,
,"Name, Address",8.10148109751%,13910,,,,,,,,,,,,,educations,14.0%,PossibleMatch,with phones,7,with emails,0,with social_profiles,0,with jobs,1,with educations,0,with addresses,10,with dobs,1,,,,,,,,,,,,,,,,,
,"Name, Address, DOB, Emails, Phones, Usernames",6.43866811884%,11055,,,,,,,,,,,,,addresses,99.6%,PossibleMatch,without phones,5749,without emails,5756,without social_profiles,5756,without jobs,5755,without educations,5756,without addresses,5746,without dobs,5755,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,63.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,74.6116705592%,128106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21013#US,All,,150091,NoMatch,61.7%,92622,,,,,,,,,,phones,96.9%,NoMatch,with phones,614,with emails,0,with social_profiles,582,with jobs,472,with educations,361,with addresses,645,with dobs,550,,,,,,,,,,,,,,,,,
,Phone,91.6697203696%,137588,SingleMatch,23.5%,35245,,,,,,,,,,emails,49.6%,NoMatch,without phones,92008,without emails,92622,without social_profiles,92040,without jobs,92150,without educations,92261,without addresses,91977,without dobs,92072,,,,,,,,,,,,,,,,,
,"Name, Address",4.83440046372%,7256,MultipleMatch,14.8%,22165,,,,,,,,,,social_profiles,31.7%,PerfectMatch,with phones,34148,with emails,17494,with social_profiles,11179,with jobs,12228,with educations,3456,with addresses,34914,with dobs,13316,,,,,,,,,,,,,,,,,
,"Name, Address, Emails",2.58576463612%,3881,,,,,,,,,,,,,jobs,34.7%,PerfectMatch,without phones,1097,without emails,17751,without social_profiles,24066,without jobs,23017,without educations,31789,without addresses,331,without dobs,21929,,,,,,,,,,,,,,,,,
,"Name, Address, Email",0.868806257537%,1304,,,,,,,,,,,,,educations,9.8%,PossibleMatch,with phones,22156,with emails,0,with social_profiles,12391,with jobs,10948,with educations,5714,with addresses,22143,with dobs,13526,,,,,,,,,,,,,,,,,
,,0.0393094855787%,59,,,,,,,,,,,,,addresses,99.1%,PossibleMatch,without phones,9,without emails,22165,without social_profiles,9774,without jobs,11217,without educations,16451,without addresses,22,without dobs,8639,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,37.8%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,99.9980012126%,150088.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19675#US,All,,142808,NoMatch,55.3%,78890,,,,,,,,,,phones,100.0%,NoMatch,with phones,100,with emails,0,with social_profiles,33,with jobs,32,with educations,21,with addresses,102,with dobs,94,,,,,,,,,,,,,,,,,
,Phone,99.9194722985%,142693,SingleMatch,29.0%,41406,,,,,,,,,,emails,28.3%,NoMatch,without phones,78790,without emails,78890,without social_profiles,78857,without jobs,78858,without educations,78869,without addresses,78788,without dobs,78796,,,,,,,,,,,,,,,,,
,,0.0805277015293%,115,MultipleMatch,15.7%,22397,,,,,,,,,,social_profiles,16.2%,PerfectMatch,with phones,41396,with emails,11705,with social_profiles,6694,with jobs,11834,with educations,1449,with addresses,41195,with dobs,8854,,,,,,,,,,,,,,,,,
,"Name, Address",2.40048387706%,3175,,,,,,,,,,,,,jobs,28.6%,PerfectMatch,without phones,10,without emails,29701,without social_profiles,34712,without jobs,29572,without educations,39957,without addresses,211,without dobs,32552,,,,,,,,,,,,,,,,,
,"Name, Address, Email",1.0017767361%,1325,,,,,,,,,,,,,educations,3.5%,PossibleMatch,with phones,22397,with emails,0,with social_profiles,7901,with jobs,9034,with educations,2478,with addresses,22391,with dobs,9100,,,,,,,,,,,,,,,,,
,,0.00226817374211%,3,,,,,,,,,,,,,addresses,99.5%,PossibleMatch,without phones,0,without emails,22397,without social_profiles,14496,without jobs,13363,without educations,19919,without addresses,6,without dobs,13297,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,21.4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100.0%,142808.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539#IN,All,,43679,NoMatch,13.3%,5791,,,,,,,,,,phones,100.0%,NoMatch,with phones,1,with emails,0,with social_profiles,0,with jobs,0,with educations,0,with addresses,1,with dobs,0,,,,,,,,,,,,,,,,,
,Phone,99.8946862337%,43633,SingleMatch,49.7%,21704,,,,,,,,,,emails,28.1%,NoMatch,without phones,5790,without emails,5791,without social_profiles,5791,without jobs,5791,without educations,5791,without addresses,5790,without dobs,5791,,,,,,,,,,,,,,,,,
,,0.105313766341%,46,MultipleMatch,37.0%,16138,,,,,,,,,,social_profiles,33.3%,PerfectMatch,with phones,21704,with emails,6092,with social_profiles,7229,with jobs,2542,with educations,1491,with addresses,21704,with dobs,2511,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,jobs,11.7%,PerfectMatch,without phones,0,without emails,15612,without social_profiles,14475,without jobs,19162,without educations,20213,without addresses,0,without dobs,19193,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,educations,6.9%,PossibleMatch,with phones,5168,with emails,0,with social_profiles,1588,with jobs,511,with educations,361,with addresses,5168,with dobs,709,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,addresses,100.0%,PossibleMatch,without phones,10970,without emails,16138,without social_profiles,14550,without jobs,15627,without educations,15777,without addresses,10970,without dobs,15429,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,11.6%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100.0%,43679.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7963#IN,All,,25084,NoMatch,23.1%,5794,,,,,,,,,,phones,100.0%,NoMatch,with phones,0,with emails,0,with social_profiles,0,with jobs,0,with educations,0,with addresses,0,with dobs,0,,,,,,,,,,,,,,,,,
,Phone,99.9242545049%,25065,SingleMatch,51.8%,12993,,,,,,,,,,emails,29.8%,NoMatch,without phones,5794,without emails,5794,without social_profiles,5794,without jobs,5794,without educations,5794,without addresses,5794,without dobs,5794,,,,,,,,,,,,,,,,,
,,0.0757454951363%,19,MultipleMatch,25.0%,6278,,,,,,,,,,social_profiles,40.0%,PerfectMatch,with phones,12993,with emails,3868,with social_profiles,5196,with jobs,1825,with educations,1388,with addresses,12993,with dobs,2192,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,jobs,14.0%,PerfectMatch,without phones,0,without emails,9125,without social_profiles,7797,without jobs,11168,without educations,11605,without addresses,0,without dobs,10801,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,educations,10.7%,PossibleMatch,with phones,0,with emails,0,with social_profiles,0,with jobs,0,with educations,0,with addresses,0,with dobs,0,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,addresses,100.0%,PossibleMatch,without phones,6278,without emails,6278,without social_profiles,6278,without jobs,6278,without educations,6278,without addresses,6278,without dobs,6278,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,16.9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100.0%,25084.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16249#IN,All,,11164,NoMatch,38.2%,4263,,,,,,,,,,phones,100.0%,NoMatch,with phones,0,with emails,0,with social_profiles,0,with jobs,0,with educations,0,with addresses,0,with dobs,0,,,,,,,,,,,,,,,,,
,Phone,99.9104263705%,11154,SingleMatch,44.9%,5004,,,,,,,,,,emails,16.6%,NoMatch,without phones,4263,without emails,4263,without social_profiles,4263,without jobs,4263,without educations,4263,without addresses,4263,without dobs,4263,,,,,,,,,,,,,,,,,
,,0.0895736295235%,10,MultipleMatch,16.9%,1887,,,,,,,,,,social_profiles,19.1%,PerfectMatch,with phones,5004,with emails,833,with social_profiles,957,with jobs,383,with educations,276,with addresses,5004,with dobs,326,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,jobs,7.7%,PerfectMatch,without phones,0,without emails,4171,without social_profiles,4047,without jobs,4621,without educations,4728,without addresses,0,without dobs,4678,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,educations,5.5%,PossibleMatch,with phones,1887,with emails,0,with social_profiles,726,with jobs,400,with educations,288,with addresses,1887,with dobs,301,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,addresses,100.0%,PossibleMatch,without phones,0,without emails,1887,without social_profiles,1161,without jobs,1487,without educations,1599,without addresses,0,without dobs,1586,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,6.5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
