From,2020-06-01 23:31:32.042777,To,2020-07-01 23:31:32.042811,Match_type,Match Rate,Count per match_type,filters,MatchRequirement Ratio,Count,MatchRequirements,Top 5 MatchRequirement,Count per MatchRequirements,APIMinimumMatch,MinimumMatch breakdown,Count per MinimumMatch,Fields,Fill Rate,match_type.,filters,Count,filters,Count,filters,Count,filters,Count,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,66.7860854033%,39556997.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1821#US,All,,9001005,NoMatch,23.1%,2077145,,,,,,,,,,phones,95.6%,NoMatch,with phones,98306,with emails,0,with social_profiles,94232,with jobs,87695,with educations,69071,with addresses,101088,with dobs,95321,,,,,,,,,,,,,,,,,
,Phone,58.1761925474%,5236442,SingleMatch,56.5%,5085881,,,,,,,,,,emails,74.9%,NoMatch,without phones,1978839,without emails,2077145,without social_profiles,1982913,without jobs,1989450,without educations,2008074,without addresses,1976057,without dobs,1981824,,,,,,,,,,,,,,,,,
,"Names, Addresses, Emails, Phones",14.6924371223%,1322467,MultipleMatch,20.4%,1836707,,,,,,,,,,social_profiles,42.3%,PerfectMatch,with phones,4861425,with emails,3811417,with social_profiles,2149753,with jobs,2229021,with educations,739554,with addresses,5071917,with dobs,3634432,,,,,,,,,,,,,,,,,
,"Names, Addresses, Emails, Phone",5.24192576273%,471826,,,,,,,,,,,,,jobs,43.8%,PerfectMatch,without phones,224456,without emails,1274464,without social_profiles,2936128,without jobs,2856860,without educations,4346327,without addresses,13964,without dobs,1451449,,,,,,,,,,,,,,,,,
,"Name, Address",3.46362433973%,311761,,,,,,,,,,,,,educations,14.5%,PossibleMatch,with phones,1832339,with emails,0,with social_profiles,941438,with jobs,898003,with educations,369233,with addresses,1831832,with dobs,1147514,,,,,,,,,,,,,,,,,
,"Names, Addresses, Email, Phones",2.93879405689%,264521,,,,,,,,,,,,,addresses,99.7%,PossibleMatch,without phones,4368,without emails,1836707,without social_profiles,895269,without jobs,938704,without educations,1467474,without addresses,4875,without dobs,689193,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,71.5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,84.512973829%,7607017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6967#US,All,,982004,NoMatch,4.4%,43317,,,,,,,,,,phones,90.1%,NoMatch,with phones,14016,with emails,0,with social_profiles,6089,with jobs,5497,with educations,2122,with addresses,21715,with dobs,8527,,,,,,,,,,,,,,,,,
,"Name, Address, DOB, Email",79.1660726433%,777414,SingleMatch,94.2%,924819,,,,,,,,,,emails,87.9%,NoMatch,without phones,29301,without emails,43317,without social_profiles,37228,without jobs,37820,without educations,41195,without addresses,21602,without dobs,34790,,,,,,,,,,,,,,,,,
,"Name, Address, DOB",16.3262064106%,160324,MultipleMatch,1.4%,13684,,,,,,,,,,social_profiles,49.4%,PerfectMatch,with phones,833475,with emails,812992,with social_profiles,456840,with jobs,420661,with educations,186267,with addresses,923168,with dobs,828477,,,,,,,,,,,,,,,,,
,"Name, Address, Email",2.85497818746%,28036,,,,,,,,,,,,,jobs,45.5%,PerfectMatch,without phones,91344,without emails,111827,without social_profiles,467979,without jobs,504158,without educations,738552,without addresses,1651,without dobs,96342,,,,,,,,,,,,,,,,,
,"Name, Address",1.63400556413%,16046,,,,,,,,,,,,,educations,20.1%,PossibleMatch,with phones,276,with emails,0,with social_profiles,130,with jobs,107,with educations,53,with addresses,304,with dobs,277,,,,,,,,,,,,,,,,,
,,0.0187371945532%,184,,,,,,,,,,,,,addresses,99.8%,PossibleMatch,without phones,13408,without emails,13684,without social_profiles,13554,without jobs,13577,without educations,13631,without addresses,13380,without dobs,13407,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,89.6%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100.0%,982004.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16249#US,All,,980430,NoMatch,50.6%,495552,,,,,,,,,,phones,100.0%,NoMatch,with phones,736,with emails,0,with social_profiles,239,with jobs,211,with educations,87,with addresses,779,with dobs,649,,,,,,,,,,,,,,,,,
,Phone,99.9862305315%,980295,SingleMatch,36.0%,353064,,,,,,,,,,emails,42.1%,NoMatch,without phones,494816,without emails,495552,without social_profiles,495313,without jobs,495341,without educations,495465,without addresses,494773,without dobs,494903,,,,,,,,,,,,,,,,,
,,0.0137694684985%,135,MultipleMatch,13.4%,131679,,,,,,,,,,social_profiles,36.4%,PerfectMatch,with phones,353050,with emails,148575,with social_profiles,128609,with jobs,88516,with educations,36056,with addresses,350544,with dobs,84215,,,,,,,,,,,,,,,,,
,"Name, Address, Email",3.6688125345%,30108,,,,,,,,,,,,,jobs,25.1%,PerfectMatch,without phones,14,without emails,204489,without social_profiles,224455,without jobs,264548,without educations,317008,without addresses,2520,without dobs,268849,,,,,,,,,,,,,,,,,
,"Name, Address",1.80040870191%,14775,,,,,,,,,,,,,educations,10.2%,PossibleMatch,with phones,131679,with emails,0,with social_profiles,71259,with jobs,53468,with educations,26710,with addresses,131482,with dobs,62219,,,,,,,,,,,,,,,,,
,,0.0275392464726%,226,,,,,,,,,,,,,addresses,99.3%,PossibleMatch,without phones,0,without emails,131679,without social_profiles,60420,without jobs,78211,without educations,104969,without addresses,197,without dobs,69460,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,23.9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100.0%,980430.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7963#US,All,,320883,NoMatch,46.6%,149394,,,,,,,,,,phones,100.0%,NoMatch,with phones,0,with emails,0,with social_profiles,0,with jobs,0,with educations,0,with addresses,0,with dobs,0,,,,,,,,,,,,,,,,,
,Phone,99.9841063565%,320832,SingleMatch,33.6%,107808,,,,,,,,,,emails,39.3%,NoMatch,without phones,149394,without emails,149394,without social_profiles,149394,without jobs,149394,without educations,149394,without addresses,149394,without dobs,149394,,,,,,,,,,,,,,,,,
,,0.0158936434775%,51,MultipleMatch,19.8%,63630,,,,,,,,,,social_profiles,43.3%,PerfectMatch,with phones,107805,with emails,42326,with social_profiles,46731,with jobs,24378,with educations,14872,with addresses,104978,with dobs,19943,,,,,,,,,,,,,,,,,
,,0.0351846594885%,88,,,,,,,,,,,,,jobs,22.6%,PerfectMatch,without phones,3,without emails,65482,without social_profiles,61077,without jobs,83430,without educations,92936,without addresses,2830,without dobs,87865,,,,,,,,,,,,,,,,,
,Address,0.00119947702802%,3,,,,,,,,,,,,,educations,13.8%,PossibleMatch,with phones,2,with emails,0,with social_profiles,2,with jobs,1,with educations,0,with addresses,2,with dobs,0,,,,,,,,,,,,,,,,,
,"Email, Phone",0.000799651352011%,2,,,,,,,,,,,,,addresses,97.4%,PossibleMatch,without phones,63628,without emails,63630,without social_profiles,63628,without jobs,63629,without educations,63630,without addresses,63628,without dobs,63630,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,18.5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100.0%,320883.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21013#US,All,,261515,NoMatch,33.7%,88243,,,,,,,,,,phones,90.4%,NoMatch,with phones,8332,with emails,0,with social_profiles,8525,with jobs,7404,with educations,6013,with addresses,8530,with dobs,8013,,,,,,,,,,,,,,,,,
,Phone,52.099879548%,136249,SingleMatch,38.0%,99250,,,,,,,,,,emails,66.5%,NoMatch,without phones,79911,without emails,88243,without social_profiles,79718,without jobs,80839,without educations,82230,without addresses,79713,without dobs,80230,,,,,,,,,,,,,,,,,
,"Name, Address",45.8031088083%,119782,MultipleMatch,28.3%,73982,,,,,,,,,,social_profiles,40.8%,PerfectMatch,with phones,89708,with emails,65971,with social_profiles,40476,with jobs,35482,with educations,13888,with addresses,98937,with dobs,49557,,,,,,,,,,,,,,,,,
,"Name, Address, Emails",1.58958377149%,4157,,,,,,,,,,,,,jobs,35.8%,PerfectMatch,without phones,9542,without emails,33279,without social_profiles,58774,without jobs,63768,without educations,85362,without addresses,313,without dobs,49693,,,,,,,,,,,,,,,,,
,"Name, Address, Email",0.482572701375%,1262,,,,,,,,,,,,,educations,14.0%,PossibleMatch,with phones,73889,with emails,0,with social_profiles,59497,with jobs,56006,with educations,41325,with addresses,73945,with dobs,61860,,,,,,,,,,,,,,,,,
,,0.0152954897425%,40,,,,,,,,,,,,,addresses,99.7%,PossibleMatch,without phones,93,without emails,73982,without social_profiles,14485,without jobs,17976,without educations,32657,without addresses,37,without dobs,12122,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,49.9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,99.9904403189%,261490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539#US,All,,249554,NoMatch,4.2%,10572,,,,,,,,,,phones,100.0%,NoMatch,with phones,6,with emails,0,with social_profiles,1,with jobs,3,with educations,1,with addresses,6,with dobs,1,,,,,,,,,,,,,,,,,
,Phone,99.9863756942%,249520,SingleMatch,37.0%,92365,,,,,,,,,,emails,60.1%,NoMatch,without phones,10566,without emails,10572,without social_profiles,10571,without jobs,10569,without educations,10571,without addresses,10566,without dobs,10571,,,,,,,,,,,,,,,,,
,,0.0136243057615%,34,MultipleMatch,58.7%,146583,,,,,,,,,,social_profiles,55.0%,PerfectMatch,with phones,92363,with emails,55493,with social_profiles,50776,with jobs,44394,with educations,17341,with addresses,90627,with dobs,34447,,,,,,,,,,,,,,,,,
,"Name, Address, Emails",2.62825730497%,4456,,,,,,,,,,,,,jobs,48.1%,PerfectMatch,without phones,2,without emails,36872,without social_profiles,41589,without jobs,47971,without educations,75024,without addresses,1738,without dobs,57918,,,,,,,,,,,,,,,,,
,"Name, Address, Email",0.808059359923%,1370,,,,,,,,,,,,,educations,18.8%,PossibleMatch,with phones,24790,with emails,0,with social_profiles,15078,with jobs,9800,with educations,5490,with addresses,24672,with dobs,11809,,,,,,,,,,,,,,,,,
,,0.0294912175154%,50,,,,,,,,,,,,,addresses,98.1%,PossibleMatch,without phones,121793,without emails,146583,without social_profiles,131505,without jobs,136783,without educations,141093,without addresses,121911,without dobs,134774,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,37.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100.0%,249554.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19675#US,All,,171506,NoMatch,53.8%,92307,,,,,,,,,,phones,100.0%,NoMatch,with phones,78,with emails,0,with social_profiles,12,with jobs,20,with educations,4,with addresses,89,with dobs,67,,,,,,,,,,,,,,,,,
,Phone,99.9848401805%,171480,SingleMatch,29.6%,50683,,,,,,,,,,emails,27.3%,NoMatch,without phones,92229,without emails,92307,without social_profiles,92295,without jobs,92287,without educations,92303,without addresses,92218,without dobs,92240,,,,,,,,,,,,,,,,,
,,0.0151598194815%,26,MultipleMatch,16.6%,28490,,,,,,,,,,social_profiles,15.8%,PerfectMatch,with phones,50682,with emails,13855,with social_profiles,8004,with jobs,16270,with educations,1704,with addresses,50398,with dobs,10294,,,,,,,,,,,,,,,,,
,,0.123020328213%,206,,,,,,,,,,,,,jobs,32.1%,PerfectMatch,without phones,1,without emails,36828,without social_profiles,42679,without jobs,34413,without educations,48979,without addresses,285,without dobs,40389,,,,,,,,,,,,,,,,,
,Address,0.00179155817787%,3,,,,,,,,,,,,,educations,3.4%,PossibleMatch,with phones,28490,with emails,0,with social_profiles,10610,with jobs,11319,with educations,2861,with addresses,28470,with dobs,11107,,,,,,,,,,,,,,,,,
,"Name, Address, DOB, Emails, Phones, Usernames",6.43866811884%,11055,,,,,,,,,,,,,addresses,99.4%,PossibleMatch,without phones,0,without emails,28490,without social_profiles,17880,without jobs,17171,without educations,25629,without addresses,20,without dobs,17383,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,20.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100.0%,171506.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4711#US,All,,151488,NoMatch,29.1%,44029,,,,,,,,,,phones,87.0%,NoMatch,with phones,60,with emails,0,with social_profiles,24,with jobs,18,with educations,12,with addresses,74,with dobs,8,,,,,,,,,,,,,,,,,
,"Name, Address, DOB, Email, Phone, Usernames",23.2896335023%,35281,SingleMatch,63.8%,96705,,,,,,,,,,emails,81.0%,NoMatch,without phones,43969,without emails,44029,without social_profiles,44005,without jobs,44011,without educations,44017,without addresses,43955,without dobs,44021,,,,,,,,,,,,,,,,,
,"Name, Address",16.6297000422%,25192,MultipleMatch,7.1%,10741,,,,,,,,,,social_profiles,40.3%,PerfectMatch,with phones,84118,with emails,78284,with social_profiles,38994,with jobs,36806,with educations,11465,with addresses,95433,with dobs,59999,,,,,,,,,,,,,,,,,
,"Name, Address, DOB, Phone",14.9358365019%,22626,,,,,,,,,,,,,jobs,38.1%,PerfectMatch,without phones,12587,without emails,18421,without social_profiles,57711,without jobs,59899,without educations,85240,without addresses,1272,without dobs,36706,,,,,,,,,,,,,,,,,
,"Name, Address, DOB",10.9632446134%,16608,,,,,,,,,,,,,educations,11.9%,PossibleMatch,with phones,10,with emails,0,with social_profiles,6,with jobs,7,with educations,3,with addresses,18,with dobs,3,,,,,,,,,,,,,,,,,
,"Name, Address, DOB, Email, Usernames",10.63582594%,16112,,,,,,,,,,,,,addresses,98.7%,PossibleMatch,without phones,10731,without emails,10741,without social_profiles,10735,without jobs,10734,without educations,10738,without addresses,10723,without dobs,10738,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,62.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,76.4542405999%,115819.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748569#US,All,,94346,NoMatch,19.0%,17904,,,,,,,,,,phones,87.4%,NoMatch,with phones,5607,with emails,0,with social_profiles,4417,with jobs,3497,with educations,2092,with addresses,6655,with dobs,4764,,,,,,,,,,,,,,,,,
,"Name, Address",99.9883407882%,94335,SingleMatch,66.7%,62964,,,,,,,,,,emails,80.7%,NoMatch,without phones,12297,without emails,17904,without social_profiles,13487,without jobs,14407,without educations,15812,without addresses,11249,without dobs,13140,,,,,,,,,,,,,,,,,
,,0.00741949844191%,7,MultipleMatch,14.3%,13471,,,,,,,,,,social_profiles,54.9%,PerfectMatch,with phones,55001,with emails,50822,with social_profiles,34541,with jobs,32201,with educations,17464,with addresses,62940,with dobs,53524,,,,,,,,,,,,,,,,,
,Address,0.00423971339537%,4,,,,,,,,,,,,,jobs,51.1%,PerfectMatch,without phones,7963,without emails,12142,without social_profiles,28423,without jobs,30763,without educations,45500,without addresses,24,without dobs,9440,,,,,,,,,,,,,,,,,
,"Name, Address, Email",1.08094187414%,1553,,,,,,,,,,,,,educations,27.7%,PossibleMatch,with phones,4898,with emails,0,with social_profiles,3404,with jobs,3184,with educations,1829,with addresses,5232,with dobs,4770,,,,,,,,,,,,,,,,,
,,0.109973481078%,158,,,,,,,,,,,,,addresses,100.0%,PossibleMatch,without phones,8573,without emails,13471,without social_profiles,10067,without jobs,10287,without educations,11642,without addresses,8239,without dobs,8701,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,85.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100.0%,94346.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539#IN,All,,72218,NoMatch,18.1%,13041,,,,,,,,,,phones,100.0%,NoMatch,with phones,1,with emails,0,with social_profiles,0,with jobs,0,with educations,0,with addresses,1,with dobs,0,,,,,,,,,,,,,,,,,
,Phone,99.9972306073%,72216,SingleMatch,50.0%,36121,,,,,,,,,,emails,23.2%,NoMatch,without phones,13040,without emails,13041,without social_profiles,13041,without jobs,13041,without educations,13041,without addresses,13040,without dobs,13041,,,,,,,,,,,,,,,,,
,,0.00276939267219%,2,MultipleMatch,31.9%,23054,,,,,,,,,,social_profiles,29.4%,PerfectMatch,with phones,36121,with emails,8374,with social_profiles,10623,with jobs,3346,with educations,1952,with addresses,36121,with dobs,3478,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,jobs,9.3%,PerfectMatch,without phones,0,without emails,27747,without social_profiles,25498,without jobs,32775,without educations,34169,without addresses,0,without dobs,32643,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,educations,5.4%,PossibleMatch,with phones,8188,with emails,0,with social_profiles,2124,with jobs,771,with educations,496,with addresses,8188,with dobs,917,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,addresses,100.0%,PossibleMatch,without phones,14866,without emails,23054,without social_profiles,20930,without jobs,22283,without educations,22558,without addresses,14866,without dobs,22137,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,9.6%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100.0%,72218.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16249#IN,All,,14930,NoMatch,53.0%,7906,,,,,,,,,,phones,100.0%,NoMatch,with phones,0,with emails,0,with social_profiles,0,with jobs,0,with educations,0,with addresses,0,with dobs,0,,,,,,,,,,,,,,,,,
,Phone,100.0%,14930,SingleMatch,35.9%,5357,,,,,,,,,,emails,10.7%,NoMatch,without phones,7906,without emails,7906,without social_profiles,7906,without jobs,7906,without educations,7906,without addresses,7906,without dobs,7906,,,,,,,,,,,,,,,,,
,,0.062893081761%,2,MultipleMatch,11.2%,1667,,,,,,,,,,social_profiles,12.9%,PerfectMatch,with phones,5357,with emails,573,with social_profiles,689,with jobs,265,with educations,185,with addresses,5357,with dobs,256,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,jobs,4.9%,PerfectMatch,without phones,0,without emails,4784,without social_profiles,4668,without jobs,5092,without educations,5172,without addresses,0,without dobs,5101,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,educations,3.5%,PossibleMatch,with phones,1667,with emails,0,with social_profiles,505,with jobs,257,with educations,165,with addresses,1667,with dobs,200,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,addresses,100.0%,PossibleMatch,without phones,0,without emails,1667,without social_profiles,1162,without jobs,1410,without educations,1502,without addresses,0,without dobs,1467,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,4.8%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100.0%,14930.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7963#IN,All,,8030,NoMatch,18.1%,1456,,,,,,,,,,phones,100.0%,NoMatch,with phones,0,with emails,0,with social_profiles,0,with jobs,0,with educations,0,with addresses,0,with dobs,0,,,,,,,,,,,,,,,,,
,Phone,100.0%,8030,SingleMatch,55.2%,4430,,,,,,,,,,emails,42.2%,NoMatch,without phones,1456,without emails,1456,without social_profiles,1456,without jobs,1456,without educations,1456,without addresses,1456,without dobs,1456,,,,,,,,,,,,,,,,,
,,0.0414765657404%,1,MultipleMatch,26.7%,2144,,,,,,,,,,social_profiles,49.8%,PerfectMatch,with phones,4430,with emails,1871,with social_profiles,2207,with jobs,1137,with educations,904,with addresses,4430,with dobs,961,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,jobs,25.7%,PerfectMatch,without phones,0,without emails,2559,without social_profiles,2223,without jobs,3293,without educations,3526,without addresses,0,without dobs,3469,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,educations,20.4%,PossibleMatch,with phones,0,with emails,0,with social_profiles,0,with jobs,0,with educations,0,with addresses,0,with dobs,0,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,addresses,100.0%,PossibleMatch,without phones,2144,without emails,2144,without social_profiles,2144,without jobs,2144,without educations,2144,without addresses,2144,without dobs,2144,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,21.7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100.0%,8030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
