From,2020-12-01 01:04:55.590236,To,2021-01-01 01:04:55.590273,Match_type,Match Rate,Count per match_type,filters,MatchRequirement Ratio,Count,MatchRequirements,Top 5 MatchRequirement,Count per MatchRequirements,APIMinimumMatch,MinimumMatch breakdown,Count per MinimumMatch,Fields,Fill Rate,match_type.,filters,Count,filters,Count,filters,Count,filters,Count,,,,,,,,,,,,,,,,,,,,,,,
,,7.97368683345e-05%,1,MultipleMatch,12.3%,154324,,,,,,,,,,social_profiles,38.8%,PerfectMatch,with phones,407237,with emails,175608,with social_profiles,158164,with jobs,112270,with educations,47704,with addresses,404478,with dobs,125272,,,,,,,,,,,,,,,,,
,"Name, Addresses, Emails, Phones",7.87898852982%,81866,,,,,,,,,,,,,jobs,27.6%,PerfectMatch,without phones,25,without emails,231654,without social_profiles,249098,without jobs,294992,without educations,359558,without addresses,2784,without dobs,281990,,,,,,,,,,,,,,,,,
,"Name, Address, Phone",6.78355639137%,70484,,,,,,,,,,,,,educations,11.7%,PossibleMatch,with phones,154324,with emails,0,with social_profiles,86836,with jobs,62739,with educations,31477,with addresses,154134,with dobs,79055,,,,,,,,,,,,,,,,,
,"Name, Address, Emails, Phones",6.13112848181%,63705,,,,,,,,,,,,,addresses,99.3%,PossibleMatch,without phones,0,without emails,154324,without social_profiles,67488,without jobs,91585,without educations,122847,without addresses,190,without dobs,75269,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,30.8%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100.0%,1254125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539#US,All,,557340,NoMatch,15.4%,85864,,,,,,,,,,phones,99.9%,NoMatch,with phones,10,with emails,0,with social_profiles,0,with jobs,0,with educations,0,with addresses,10,with dobs,0,,,,,,,,,,,,,,,,,
,Phone,99.9998205763%,557339,SingleMatch,35.9%,199989,,,,,,,,,,emails,46.1%,NoMatch,without phones,85854,without emails,85864,without social_profiles,85864,without jobs,85864,without educations,85864,without addresses,85854,without dobs,85864,,,,,,,,,,,,,,,,,
,,0.000179423691104%,1,MultipleMatch,48.7%,271486,,,,,,,,,,social_profiles,40.8%,PerfectMatch,with phones,199878,with emails,92234,with social_profiles,81676,with jobs,80211,with educations,29145,with addresses,192826,with dobs,66921,,,,,,,,,,,,,,,,,
,"Name, Address, Email, Phone",7.54506597287%,59276,,,,,,,,,,,,,jobs,40.1%,PerfectMatch,without phones,111,without emails,107755,without social_profiles,118313,without jobs,119778,without educations,170844,without addresses,7163,without dobs,133068,,,,,,,,,,,,,,,,,
,"Name, Address, Email",7.48282261534%,58787,,,,,,,,,,,,,educations,14.6%,PossibleMatch,with phones,182045,with emails,0,with social_profiles,89930,with jobs,85404,with educations,34454,with addresses,180722,with dobs,83821,,,,,,,,,,,,,,,,,
,"Names, Addresses, Emails, Phones",6.3471677363%,49865,,,,,,,,,,,,,addresses,96.4%,PossibleMatch,without phones,89441,without emails,271486,without social_profiles,181556,without jobs,186082,without educations,237032,without addresses,90764,without dobs,187665,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,33.5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100.0%,557340.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21013#US,All,,392302,NoMatch,26.8%,105067,,,,,,,,,,phones,90.8%,NoMatch,with phones,13588,with emails,0,with social_profiles,13871,with jobs,12284,with educations,9899,with addresses,13835,with dobs,13250,,,,,,,,,,,,,,,,,
,"Name, Address",59.2303888331%,232362,SingleMatch,35.1%,137823,,,,,,,,,,emails,67.3%,NoMatch,without phones,91479,without emails,105067,without social_profiles,91196,without jobs,92783,without educations,95168,without addresses,91232,without dobs,91817,,,,,,,,,,,,,,,,,
,Phone,40.1542689051%,157526,MultipleMatch,38.1%,149411,,,,,,,,,,social_profiles,46.5%,PerfectMatch,with phones,125117,with emails,92766,with social_profiles,64101,with jobs,55763,with educations,23915,with addresses,137423,with dobs,85064,,,,,,,,,,,,,,,,,
,"Name, Address, Emails",0.37955452687%,1489,,,,,,,,,,,,,jobs,40.5%,PerfectMatch,without phones,12706,without emails,45057,without social_profiles,73722,without jobs,82060,without educations,113908,without addresses,400,without dobs,52759,,,,,,,,,,,,,,,,,
,"Name, Address, Email",0.122864527838%,482,,,,,,,,,,,,,educations,17.4%,PossibleMatch,with phones,149263,with emails,0,with social_profiles,129528,with jobs,123974,with educations,94779,with addresses,149358,with dobs,133958,,,,,,,,,,,,,,,,,
,"Address, Phone",0.0713735846363%,280,,,,,,,,,,,,,addresses,99.7%,PossibleMatch,without phones,148,without emails,149411,without social_profiles,19883,without jobs,25437,without educations,54632,without addresses,53,without dobs,15453,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,61.7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,99.9584503775%,392139.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6625#US,All,,332380,NoMatch,19.1%,63331,,,,,,,,,,phones,91.1%,NoMatch,with phones,31568,with emails,0,with social_profiles,33560,with jobs,28708,with educations,22960,with addresses,32491,with dobs,30658,,,,,,,,,,,,,,,,,
,"Name, Address",89.9166616523%,298865,SingleMatch,46.6%,154893,,,,,,,,,,emails,83.0%,NoMatch,without phones,31763,without emails,63331,without social_profiles,29771,without jobs,34623,without educations,40371,without addresses,30840,without dobs,32673,,,,,,,,,,,,,,,,,
,Phone,10.0803297431%,33505,MultipleMatch,34.3%,114153,,,,,,,,,,social_profiles,62.3%,PerfectMatch,with phones,141157,with emails,128598,with social_profiles,96536,with jobs,77535,with educations,35740,with addresses,154633,with dobs,120516,,,,,,,,,,,,,,,,,
,Address,0.00210602322643%,7,,,,,,,,,,,,,jobs,50.1%,PerfectMatch,without phones,13736,without emails,26295,without social_profiles,58357,without jobs,77358,without educations,119153,without addresses,260,without dobs,34377,,,,,,,,,,,,,,,,,
,,0.000902581382755%,3,,,,,,,,,,,,,educations,23.1%,PossibleMatch,with phones,113901,with emails,0,with social_profiles,107121,with jobs,102915,with educations,79395,with addresses,114138,with dobs,109245,,,,,,,,,,,,,,,,,
,,0.0082540113021%,28,,,,,,,,,,,,,addresses,99.8%,PossibleMatch,without phones,252,without emails,114153,without social_profiles,7032,without jobs,11238,without educations,34758,without addresses,15,without dobs,4908,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,77.8%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100.0%,332380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19675#US,All,,201053,NoMatch,55.1%,110689,,,,,,,,,,phones,100.0%,NoMatch,with phones,119,with emails,0,with social_profiles,29,with jobs,44,with educations,26,with addresses,125,with dobs,111,,,,,,,,,,,,,,,,,
,Phone,100.0%,201053,SingleMatch,27.6%,55499,,,,,,,,,,emails,25.9%,NoMatch,without phones,110570,without emails,110689,without social_profiles,110660,without jobs,110645,without educations,110663,without addresses,110564,without dobs,110578,,,,,,,,,,,,,,,,,
,"Name, Address, DOB",17.8241017728%,56604,MultipleMatch,17.3%,34865,,,,,,,,,,social_profiles,18.9%,PerfectMatch,with phones,55497,with emails,14366,with social_profiles,10469,with jobs,17870,with educations,2332,with addresses,55072,with dobs,12032,,,,,,,,,,,,,,,,,
,"Name, Address, Email",3.9481059294%,12538,,,,,,,,,,,,,jobs,32.2%,PerfectMatch,without phones,2,without emails,41133,without social_profiles,45030,without jobs,37629,without educations,53167,without addresses,427,without dobs,43467,,,,,,,,,,,,,,,,,
,"Name, Address",2.67153698397%,8484,,,,,,,,,,,,,educations,4.2%,PossibleMatch,with phones,34865,with emails,0,with social_profiles,12833,with jobs,13326,with educations,3773,with addresses,34814,with dobs,13929,,,,,,,,,,,,,,,,,
,,0.0689611739144%,219,,,,,,,,,,,,,addresses,99.2%,PossibleMatch,without phones,0,without emails,34865,without social_profiles,22032,without jobs,21539,without educations,31092,without addresses,51,without dobs,20936,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,21.7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100.0%,201053.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2427#US,All,,150294,NoMatch,88.5%,133005,,,,,,,,,,phones,100.0%,NoMatch,with phones,1,with emails,0,with social_profiles,0,with jobs,0,with educations,0,with addresses,1,with dobs,0,,,,,,,,,,,,,,,,,
,Phone,100.0%,150294,SingleMatch,10.9%,16315,,,,,,,,,,emails,25.1%,NoMatch,without phones,133004,without emails,133005,without social_profiles,133005,without jobs,133005,without educations,133005,without addresses,133004,without dobs,133005,,,,,,,,,,,,,,,,,
,,0.0132061767175%,28,MultipleMatch,0.6%,974,,,,,,,,,,social_profiles,17.9%,PerfectMatch,with phones,16314,with emails,4089,with social_profiles,2918,with jobs,2050,with educations,792,with addresses,16142,with dobs,2672,,,,,,,,,,,,,,,,,
,"Name, Address, Email",4.34910359495%,9325,,,,,,,,,,,,,jobs,12.6%,PerfectMatch,without phones,1,without emails,12226,without social_profiles,13397,without jobs,14265,without educations,15523,without addresses,173,without dobs,13643,,,,,,,,,,,,,,,,,
,"Name, Address",2.7134675298%,5818,,,,,,,,,,,,,educations,4.9%,PossibleMatch,with phones,824,with emails,0,with social_profiles,296,with jobs,214,with educations,110,with addresses,819,with dobs,205,,,,,,,,,,,,,,,,,
,"Name, Phone",0.777061938901%,1925,,,,,,,,,,,,,addresses,98.9%,PossibleMatch,without phones,150,without emails,974,without social_profiles,678,without jobs,760,without educations,864,without addresses,155,without dobs,769,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,16.4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100.0%,150294.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7963#US,All,,148432,NoMatch,42.4%,62957,,,,,,,,,,phones,97.6%,NoMatch,with phones,0,with emails,0,with social_profiles,0,with jobs,0,with educations,0,with addresses,0,with dobs,0,,,,,,,,,,,,,,,,,
,Phone,100.0%,148432,SingleMatch,22.6%,33605,,,,,,,,,,emails,31.3%,NoMatch,without phones,62957,without emails,62957,without social_profiles,62957,without jobs,62957,without educations,62957,without addresses,62957,without dobs,62957,,,,,,,,,,,,,,,,,
,,0.00274944323774%,5,MultipleMatch,34.9%,51870,,,,,,,,,,social_profiles,35.8%,PerfectMatch,with phones,32799,with emails,10524,with social_profiles,12034,with jobs,6068,with educations,3500,with addresses,31438,with dobs,5566,,,,,,,,,,,,,,,,,
,"Name, Address, DOB, Phone",14.2683519689%,25828,,,,,,,,,,,,,jobs,18.1%,PerfectMatch,without phones,806,without emails,23081,without social_profiles,21571,without jobs,27537,without educations,30105,without addresses,2167,without dobs,28039,,,,,,,,,,,,,,,,,
,"Name, Address, DOB, Email, Usernames",7.09826755646%,12849,,,,,,,,,,,,,educations,10.4%,PossibleMatch,with phones,2,with emails,0,with social_profiles,2,with jobs,1,with educations,1,with addresses,2,with dobs,0,,,,,,,,,,,,,,,,,
,"Name, Address, DOB, Email, Phones, Usernames",6.63422017943%,12009,,,,,,,,,,,,,addresses,93.6%,PossibleMatch,without phones,51868,without emails,51870,without social_profiles,51868,without jobs,51869,without educations,51869,without addresses,51868,without dobs,51870,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,16.6%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100.0%,148432.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4711#US,All,,143541,NoMatch,19.6%,28108,,,,,,,,,,phones,86.5%,NoMatch,with phones,252,with emails,0,with social_profiles,160,with jobs,111,with educations,56,with addresses,353,with dobs,60,,,,,,,,,,,,,,,,,
,"Name, Address, DOB, Email, Phone, Usernames",23.7771786458%,34130,SingleMatch,77.2%,110866,,,,,,,,,,emails,81.8%,NoMatch,without phones,27856,without emails,28108,without social_profiles,27948,without jobs,27997,without educations,28052,without addresses,27755,without dobs,28048,,,,,,,,,,,,,,,,,
,"Name, Address, DOB, Phone",21.0462515936%,30210,MultipleMatch,3.2%,4567,,,,,,,,,,social_profiles,48.5%,PerfectMatch,with phones,95892,with emails,90683,with social_profiles,53796,with jobs,38564,with educations,14454,with addresses,110098,with dobs,73631,,,,,,,,,,,,,,,,,
,"Name, Address, DOB",16.0567364028%,23048,,,,,,,,,,,,,jobs,34.8%,PerfectMatch,without phones,14974,without emails,20183,without social_profiles,57070,without jobs,72302,without educations,96412,without addresses,768,without dobs,37235,,,,,,,,,,,,,,,,,
,"Name, Address",6.65454469455%,9552,,,,,,,,,,,,,educations,13.0%,PossibleMatch,with phones,4,with emails,0,with social_profiles,1,with jobs,1,with educations,0,with addresses,5,with dobs,0,,,,,,,,,,,,,,,,,
,"Name, Address, DOB, Email, Usernames",6.39399196049%,9178,,,,,,,,,,,,,addresses,99.3%,PossibleMatch,without phones,4563,without emails,4567,without social_profiles,4566,without jobs,4566,without educations,4567,without addresses,4562,without dobs,4567,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,66.4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,73.9287032973%,106118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539#IN,All,,274067,NoMatch,28.3%,77525,,,,,,,,,,phones,100.0%,NoMatch,with phones,0,with emails,0,with social_profiles,0,with jobs,0,with educations,0,with addresses,0,with dobs,0,,,,,,,,,,,,,,,,,
,Phone,100.0%,274067,SingleMatch,44.3%,121476,,,,,,,,,,emails,11.7%,NoMatch,without phones,77525,without emails,77525,without social_profiles,77525,without jobs,77525,without educations,77525,without addresses,77525,without dobs,77525,,,,,,,,,,,,,,,,,
,,0.00130701527378%,5,MultipleMatch,27.4%,75066,,,,,,,,,,social_profiles,12.6%,PerfectMatch,with phones,121431,with emails,14198,with social_profiles,15290,with jobs,5413,with educations,2896,with addresses,121431,with dobs,5214,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,jobs,4.5%,PerfectMatch,without phones,45,without emails,107278,without social_profiles,106186,without jobs,116063,without educations,118580,without addresses,45,without dobs,116262,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,educations,2.4%,PossibleMatch,with phones,61079,with emails,0,with social_profiles,12307,with jobs,6151,with educations,2847,with addresses,61079,with dobs,5177,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,addresses,100.0%,PossibleMatch,without phones,13987,without emails,75066,without social_profiles,62759,without jobs,68915,without educations,72219,without addresses,13987,without dobs,69889,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,4.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100.0%,274067.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16249#IN,All,,116853,NoMatch,59.2%,69217,,,,,,,,,,phones,100.0%,NoMatch,with phones,0,with emails,0,with social_profiles,0,with jobs,0,with educations,0,with addresses,0,with dobs,0,,,,,,,,,,,,,,,,,
,Phone,100.0%,116853,SingleMatch,30.8%,35962,,,,,,,,,,emails,7.9%,NoMatch,without phones,69217,without emails,69217,without social_profiles,69217,without jobs,69217,without educations,69217,without addresses,69217,without dobs,69217,,,,,,,,,,,,,,,,,
,,0.0248403122782%,7,MultipleMatch,10.0%,11674,,,,,,,,,,social_profiles,14.2%,PerfectMatch,with phones,35962,with emails,2829,with social_profiles,5097,with jobs,2401,with educations,1426,with addresses,35962,with dobs,2202,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,jobs,6.7%,PerfectMatch,without phones,0,without emails,33133,without social_profiles,30865,without jobs,33561,without educations,34536,without addresses,0,without dobs,33760,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,educations,4.0%,PossibleMatch,with phones,11674,with emails,0,with social_profiles,4055,with jobs,3543,with educations,1644,with addresses,11674,with dobs,1926,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,addresses,100.0%,PossibleMatch,without phones,0,without emails,11674,without social_profiles,7619,without jobs,8131,without educations,10030,without addresses,0,without dobs,9748,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,6.1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100.0%,116853.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7963#IN,All,,16796,NoMatch,20.2%,3398,,,,,,,,,,phones,97.0%,NoMatch,with phones,0,with emails,0,with social_profiles,0,with jobs,0,with educations,0,with addresses,0,with dobs,0,,,,,,,,,,,,,,,,,
,Phone,100.0%,16796,SingleMatch,51.3%,8616,,,,,,,,,,emails,26.2%,NoMatch,without phones,3398,without emails,3398,without social_profiles,3398,without jobs,3398,without educations,3398,without addresses,3398,without dobs,3398,,,,,,,,,,,,,,,,,
,,0.0414765657404%,1,MultipleMatch,28.5%,4782,,,,,,,,,,social_profiles,38.9%,PerfectMatch,with phones,8354,with emails,2259,with social_profiles,3354,with jobs,1056,with educations,831,with addresses,8354,with dobs,1455,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,jobs,12.3%,PerfectMatch,without phones,262,without emails,6357,without social_profiles,5262,without jobs,7560,without educations,7785,without addresses,262,without dobs,7161,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,educations,9.6%,PossibleMatch,with phones,0,with emails,0,with social_profiles,0,with jobs,0,with educations,0,with addresses,0,with dobs,0,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,addresses,97.0%,PossibleMatch,without phones,4782,without emails,4782,without social_profiles,4782,without jobs,4782,without educations,4782,without addresses,4782,without dobs,4782,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,16.9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
