From,2020-11-01 00:49:34.323780,To,2020-12-01 00:49:34.323822,Match_type,Match Rate,Count per match_type,filters,MatchRequirement Ratio,Count,MatchRequirements,Top 5 MatchRequirement,Count per MatchRequirements,APIMinimumMatch,MinimumMatch breakdown,Count per MinimumMatch,Fields,Fill Rate,match_type.,filters,Count,filters,Count,filters,Count,filters,Count,,,,,,,,,,,,,,,,,,,,,,,
,"Name, Address",3.14002147315%,297549,,,,,,,,,,,,,educations,15.6%,PossibleMatch,with phones,1977981,with emails,0,with social_profiles,1008136,with jobs,939141,with educations,385063,with addresses,1976933,with dobs,1240581,,,,,,,,,,,,,,,,,
,"Names, Addresses, Email, Phones",2.54727249357%,241380,,,,,,,,,,,,,addresses,99.7%,PossibleMatch,without phones,32065,without emails,2010046,without social_profiles,1001910,without jobs,1070905,without educations,1624983,without addresses,33113,without dobs,769465,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,72.8%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,86.1607797706%,8164611.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16249#US,All,,1304644,NoMatch,51.4%,670071,,,,,,,,,,phones,100.0%,NoMatch,with phones,1014,with emails,0,with social_profiles,346,with jobs,322,with educations,155,with addresses,1088,with dobs,938,,,,,,,,,,,,,,,,,
,Phone,99.9940213576%,1304566,SingleMatch,34.5%,449677,,,,,,,,,,emails,43.8%,NoMatch,without phones,669057,without emails,670071,without social_profiles,669725,without jobs,669749,without educations,669916,without addresses,668983,without dobs,669133,,,,,,,,,,,,,,,,,
,,0.00597864244959%,78,MultipleMatch,14.2%,184818,,,,,,,,,,social_profiles,39.4%,PerfectMatch,with phones,449658,with emails,196816,with social_profiles,177169,with jobs,125187,with educations,52558,with addresses,446903,with dobs,141706,,,,,,,,,,,,,,,,,
,"Name, Addresses, Emails, Phones",7.87898852982%,81866,,,,,,,,,,,,,jobs,27.8%,PerfectMatch,without phones,19,without emails,252861,without social_profiles,272508,without jobs,324490,without educations,397119,without addresses,2774,without dobs,307971,,,,,,,,,,,,,,,,,
,"Name, Address, Phone",6.78355639137%,70484,,,,,,,,,,,,,educations,11.7%,PossibleMatch,with phones,184818,with emails,0,with social_profiles,106477,with jobs,76722,with educations,37851,with addresses,184650,with dobs,97639,,,,,,,,,,,,,,,,,
,"Name, Address, Emails, Phones",6.13112848181%,63705,,,,,,,,,,,,,addresses,99.4%,PossibleMatch,without phones,0,without emails,184818,without social_profiles,78341,without jobs,108096,without educations,146967,without addresses,168,without dobs,87179,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,31.5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100.0%,1304644.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28485#US,All,,785626,NoMatch,8.3%,65311,,,,,,,,,,phones,93.8%,NoMatch,with phones,0,with emails,0,with social_profiles,0,with jobs,0,with educations,0,with addresses,0,with dobs,0,,,,,,,,,,,,,,,,,
,"Name, Address, Email, Phones",13.3213513809%,104656,SingleMatch,89.1%,699808,,,,,,,,,,emails,91.0%,NoMatch,without phones,65311,without emails,65311,without social_profiles,65311,without jobs,65311,without educations,65311,without addresses,65311,without dobs,65311,,,,,,,,,,,,,,,,,
,"Name, Address, Phone",8.38656052626%,65887,MultipleMatch,2.6%,20494,,,,,,,,,,social_profiles,73.0%,PerfectMatch,with phones,656274,with emails,637143,with social_profiles,510966,with jobs,628435,with educations,417060,with addresses,692439,with dobs,508235,,,,,,,,,,,,,,,,,
,"Name, Address, Email, Phone",7.54506597287%,59276,,,,,,,,,,,,,jobs,89.8%,PerfectMatch,without phones,43534,without emails,62665,without social_profiles,188842,without jobs,71373,without educations,282748,without addresses,7369,without dobs,191573,,,,,,,,,,,,,,,,,
,"Name, Address, Email",7.48282261534%,58787,,,,,,,,,,,,,educations,59.6%,PossibleMatch,with phones,0,with emails,0,with social_profiles,0,with jobs,0,with educations,0,with addresses,0,with dobs,0,,,,,,,,,,,,,,,,,
,"Names, Addresses, Emails, Phones",6.3471677363%,49865,,,,,,,,,,,,,addresses,98.9%,PossibleMatch,without phones,20494,without emails,20494,without social_profiles,20494,without jobs,20494,without educations,20494,without addresses,20494,without dobs,20494,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,72.6%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,43.0829682317%,338471.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539#US,All,,714076,NoMatch,14.3%,101947,,,,,,,,,,phones,99.9%,NoMatch,with phones,17,with emails,0,with social_profiles,0,with jobs,0,with educations,0,with addresses,16,with dobs,0,,,,,,,,,,,,,,,,,
,Phone,99.9983195066%,714064,SingleMatch,36.3%,259398,,,,,,,,,,emails,46.0%,NoMatch,without phones,101930,without emails,101947,without social_profiles,101947,without jobs,101947,without educations,101947,without addresses,101931,without dobs,101947,,,,,,,,,,,,,,,,,
,,0.00168049339286%,12,MultipleMatch,49.4%,352719,,,,,,,,,,social_profiles,41.1%,PerfectMatch,with phones,259184,with emails,119214,with social_profiles,106731,with jobs,102715,with educations,36955,with addresses,250292,with dobs,84331,,,,,,,,,,,,,,,,,
,,0.0351846594885%,88,,,,,,,,,,,,,jobs,39.6%,PerfectMatch,without phones,214,without emails,140184,without social_profiles,152667,without jobs,156683,without educations,222443,without addresses,9106,without dobs,175067,,,,,,,,,,,,,,,,,
,Address,0.00119947702802%,3,,,,,,,,,,,,,educations,14.2%,PossibleMatch,with phones,227892,with emails,0,with social_profiles,119269,with jobs,107664,with educations,43619,with addresses,226384,with dobs,111403,,,,,,,,,,,,,,,,,
,"Email, Phone",0.000799651352011%,2,,,,,,,,,,,,,addresses,96.5%,PossibleMatch,without phones,124827,without emails,352719,without social_profiles,233450,without jobs,245055,without educations,309100,without addresses,126335,without dobs,241316,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,32.5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100.0%,714076.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21013#US,All,,339229,NoMatch,25.2%,85461,,,,,,,,,,phones,89.7%,NoMatch,with phones,13079,with emails,0,with social_profiles,13365,with jobs,11832,with educations,9645,with addresses,13301,with dobs,12756,,,,,,,,,,,,,,,,,
,"Name, Address",63.7560468002%,216279,SingleMatch,35.9%,121714,,,,,,,,,,emails,68.4%,NoMatch,without phones,72382,without emails,85461,without social_profiles,72096,without jobs,73629,without educations,75816,without addresses,72160,without dobs,72705,,,,,,,,,,,,,,,,,
,Phone,35.9689177517%,122017,MultipleMatch,38.9%,132026,,,,,,,,,,social_profiles,46.0%,PerfectMatch,with phones,109209,with emails,83273,with social_profiles,55998,with jobs,47893,with educations,20483,with addresses,121334,with dobs,74390,,,,,,,,,,,,,,,,,
,"Name, Address, Emails",0.194853623953%,661,,,,,,,,,,,,,jobs,39.3%,PerfectMatch,without phones,12505,without emails,38441,without social_profiles,65716,without jobs,73821,without educations,101231,without addresses,380,without dobs,47324,,,,,,,,,,,,,,,,,
,"Name, Address, Email",0.0621998708837%,211,,,,,,,,,,,,,educations,16.8%,PossibleMatch,with phones,131895,with emails,0,with social_profiles,117149,with jobs,111799,with educations,87474,with addresses,131998,with dobs,120544,,,,,,,,,,,,,,,,,
,,0.0082540113021%,28,,,,,,,,,,,,,addresses,99.7%,PossibleMatch,without phones,131,without emails,132026,without social_profiles,14877,without jobs,20227,without educations,44552,without addresses,28,without dobs,11482,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,61.1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,99.9902720581%,339196.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6967#US,All,,317570,NoMatch,3.5%,11033,,,,,,,,,,phones,92.6%,NoMatch,with phones,3498,with emails,0,with social_profiles,1806,with jobs,1379,with educations,578,with addresses,5259,with dobs,2117,,,,,,,,,,,,,,,,,
,"Name, Address, DOB, Email",75.4872941399%,239725,SingleMatch,94.8%,300916,,,,,,,,,,emails,90.3%,NoMatch,without phones,7535,without emails,11033,without social_profiles,9227,without jobs,9654,without educations,10455,without addresses,5774,without dobs,8916,,,,,,,,,,,,,,,,,
,"Name, Address, DOB",17.8241017728%,56604,MultipleMatch,1.7%,5402,,,,,,,,,,social_profiles,58.3%,PerfectMatch,with phones,278668,with emails,271695,with social_profiles,175485,with jobs,153958,with educations,69915,with addresses,300524,with dobs,280615,,,,,,,,,,,,,,,,,
,"Name, Address, Email",3.9481059294%,12538,,,,,,,,,,,,,jobs,51.2%,PerfectMatch,without phones,22248,without emails,29221,without social_profiles,125431,without jobs,146958,without educations,231001,without addresses,392,without dobs,20301,,,,,,,,,,,,,,,,,
,"Name, Address",2.67153698397%,8484,,,,,,,,,,,,,educations,23.2%,PossibleMatch,with phones,68,with emails,0,with social_profiles,35,with jobs,18,with educations,9,with addresses,72,with dobs,64,,,,,,,,,,,,,,,,,
,,0.0689611739144%,219,,,,,,,,,,,,,addresses,99.9%,PossibleMatch,without phones,5334,without emails,5402,without social_profiles,5367,without jobs,5384,without educations,5393,without addresses,5330,without dobs,5338,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,93.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100.0%,317570.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19675#US,All,,212022,NoMatch,54.7%,115960,,,,,,,,,,phones,100.0%,NoMatch,with phones,146,with emails,0,with social_profiles,44,with jobs,43,with educations,13,with addresses,153,with dobs,129,,,,,,,,,,,,,,,,,
,Phone,99.9867938233%,211994,SingleMatch,27.7%,58701,,,,,,,,,,emails,27.0%,NoMatch,without phones,115814,without emails,115960,without social_profiles,115916,without jobs,115917,without educations,115947,without addresses,115807,without dobs,115831,,,,,,,,,,,,,,,,,
,,0.0132061767175%,28,MultipleMatch,17.6%,37333,,,,,,,,,,social_profiles,19.3%,PerfectMatch,with phones,58700,with emails,15877,with social_profiles,11301,with jobs,18224,with educations,2507,with addresses,58295,with dobs,13186,,,,,,,,,,,,,,,,,
,"Name, Address, Email",4.34910359495%,9325,,,,,,,,,,,,,jobs,31.0%,PerfectMatch,without phones,1,without emails,42824,without social_profiles,47400,without jobs,40477,without educations,56194,without addresses,406,without dobs,45515,,,,,,,,,,,,,,,,,
,"Name, Address",2.7134675298%,5818,,,,,,,,,,,,,educations,4.3%,PossibleMatch,with phones,37333,with emails,0,with social_profiles,14214,with jobs,14097,with educations,3910,with addresses,37297,with dobs,15401,,,,,,,,,,,,,,,,,
,"Name, Phone",0.777061938901%,1925,,,,,,,,,,,,,addresses,99.3%,PossibleMatch,without phones,0,without emails,37333,without social_profiles,23119,without jobs,23236,without educations,33423,without addresses,36,without dobs,21932,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,22.5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100.0%,212022.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7963#US,All,,181855,NoMatch,46.2%,84092,,,,,,,,,,phones,97.8%,NoMatch,with phones,0,with emails,0,with social_profiles,0,with jobs,0,with educations,0,with addresses,0,with dobs,0,,,,,,,,,,,,,,,,,
,Phone,99.9972505568%,181850,SingleMatch,24.7%,44891,,,,,,,,,,emails,32.3%,NoMatch,without phones,84092,without emails,84092,without social_profiles,84092,without jobs,84092,without educations,84092,without addresses,84092,without dobs,84092,,,,,,,,,,,,,,,,,
,,0.00274944323774%,5,MultipleMatch,29.1%,52867,,,,,,,,,,social_profiles,36.6%,PerfectMatch,with phones,43920,with emails,14516,with social_profiles,16410,with jobs,8133,with educations,4451,with addresses,42047,with dobs,7714,,,,,,,,,,,,,,,,,
,"Name, Address, DOB, Phone",14.2683519689%,25828,,,,,,,,,,,,,jobs,18.1%,PerfectMatch,without phones,971,without emails,30375,without social_profiles,28481,without jobs,36758,without educations,40440,without addresses,2844,without dobs,37177,,,,,,,,,,,,,,,,,
,"Name, Address, DOB, Email, Usernames",7.09826755646%,12849,,,,,,,,,,,,,educations,9.9%,PossibleMatch,with phones,1,with emails,0,with social_profiles,0,with jobs,0,with educations,0,with addresses,1,with dobs,0,,,,,,,,,,,,,,,,,
,"Name, Address, DOB, Email, Phones, Usernames",6.63422017943%,12009,,,,,,,,,,,,,addresses,93.7%,PossibleMatch,without phones,52866,without emails,52867,without social_profiles,52867,without jobs,52867,without educations,52867,without addresses,52866,without dobs,52867,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,17.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100.0%,181855.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2427#US,All,,161417,NoMatch,88.0%,141981,,,,,,,,,,phones,100.0%,NoMatch,with phones,3,with emails,0,with social_profiles,0,with jobs,0,with educations,0,with addresses,3,with dobs,0,,,,,,,,,,,,,,,,,
,Phone,99.9950438925%,161409,SingleMatch,11.3%,18282,,,,,,,,,,emails,24.3%,NoMatch,without phones,141978,without emails,141981,without social_profiles,141981,without jobs,141981,without educations,141981,without addresses,141978,without dobs,141981,,,,,,,,,,,,,,,,,
,,0.00495610747319%,8,MultipleMatch,0.7%,1146,,,,,,,,,,social_profiles,16.3%,PerfectMatch,with phones,18280,with emails,4444,with social_profiles,2975,with jobs,2201,with educations,773,with addresses,18117,with dobs,2739,,,,,,,,,,,,,,,,,
,"Name, Address, DOB",15.2678054065%,24241,,,,,,,,,,,,,jobs,12.0%,PerfectMatch,without phones,2,without emails,13838,without social_profiles,15307,without jobs,16081,without educations,17509,without addresses,165,without dobs,15543,,,,,,,,,,,,,,,,,
,"Name, Address, DOB, Email, Usernames",10.2776308165%,16318,,,,,,,,,,,,,educations,4.2%,PossibleMatch,with phones,848,with emails,0,with social_profiles,303,with jobs,217,with educations,79,with addresses,842,with dobs,211,,,,,,,,,,,,,,,,,
,"Name, Address, DOB, Emails, Phones, Usernames",6.06845035649%,9635,,,,,,,,,,,,,addresses,99.1%,PossibleMatch,without phones,298,without emails,1146,without social_profiles,843,without jobs,929,without educations,1067,without addresses,304,without dobs,935,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,15.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100.0%,161417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539#IN,All,,382551,NoMatch,24.4%,93340,,,,,,,,,,phones,99.9%,NoMatch,with phones,1,with emails,0,with social_profiles,0,with jobs,0,with educations,0,with addresses,1,with dobs,0,,,,,,,,,,,,,,,,,
,Phone,99.9986929847%,382546,SingleMatch,45.1%,172342,,,,,,,,,,emails,13.7%,NoMatch,without phones,93339,without emails,93340,without social_profiles,93340,without jobs,93340,without educations,93340,without addresses,93339,without dobs,93340,,,,,,,,,,,,,,,,,
,,0.00130701527378%,5,MultipleMatch,30.5%,116864,,,,,,,,,,social_profiles,14.6%,PerfectMatch,with phones,172196,with emails,23659,with social_profiles,25131,with jobs,9524,with educations,5245,with addresses,172196,with dobs,8458,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,jobs,5.5%,PerfectMatch,without phones,146,without emails,148683,without social_profiles,147211,without jobs,162818,without educations,167097,without addresses,146,without dobs,163884,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,educations,3.0%,PossibleMatch,with phones,90320,with emails,0,with social_profiles,19429,with jobs,10419,with educations,4854,with addresses,90320,with dobs,7939,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,addresses,99.9%,PossibleMatch,without phones,26544,without emails,116864,without social_profiles,97435,without jobs,106445,without educations,112010,without addresses,26544,without dobs,108925,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,4.9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100.0%,382551.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16249#IN,All,,312126,NoMatch,58.6%,183028,,,,,,,,,,phones,100.0%,NoMatch,with phones,2,with emails,0,with social_profiles,0,with jobs,0,with educations,0,with addresses,2,with dobs,0,,,,,,,,,,,,,,,,,
,Phone,100.0%,312126,SingleMatch,34.1%,106351,,,,,,,,,,emails,3.5%,NoMatch,without phones,183026,without emails,183028,without social_profiles,183028,without jobs,183028,without educations,183028,without addresses,183026,without dobs,183028,,,,,,,,,,,,,,,,,
,,0.0248403122782%,7,MultipleMatch,7.3%,22747,,,,,,,,,,social_profiles,4.7%,PerfectMatch,with phones,106351,with emails,3706,with social_profiles,4951,with jobs,1756,with educations,1416,with addresses,106351,with dobs,2042,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,jobs,1.7%,PerfectMatch,without phones,0,without emails,102645,without social_profiles,101400,without jobs,104595,without educations,104935,without addresses,0,without dobs,104309,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,educations,1.3%,PossibleMatch,with phones,22744,with emails,0,with social_profiles,5505,with jobs,2865,with educations,2241,with addresses,22744,with dobs,1942,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,addresses,100.0%,PossibleMatch,without phones,3,without emails,22747,without social_profiles,17242,without jobs,19882,without educations,20506,without addresses,3,without dobs,20805,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,1.9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100.0%,312126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7963#IN,All,,15455,NoMatch,20.3%,3138,,,,,,,,,,phones,97.9%,NoMatch,with phones,0,with emails,0,with social_profiles,0,with jobs,0,with educations,0,with addresses,0,with dobs,0,,,,,,,,,,,,,,,,,
,Phone,100.0%,15455,SingleMatch,51.9%,8018,,,,,,,,,,emails,29.8%,NoMatch,without phones,3138,without emails,3138,without social_profiles,3138,without jobs,3138,without educations,3138,without addresses,3138,without dobs,3138,,,,,,,,,,,,,,,,,
,,0.0414765657404%,1,MultipleMatch,27.8%,4299,,,,,,,,,,social_profiles,40.8%,PerfectMatch,with phones,7849,with emails,2391,with social_profiles,3273,with jobs,1095,with educations,802,with addresses,7849,with dobs,1512,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,jobs,13.7%,PerfectMatch,without phones,169,without emails,5627,without social_profiles,4745,without jobs,6923,without educations,7216,without addresses,169,without dobs,6506,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,educations,10.0%,PossibleMatch,with phones,0,with emails,0,with social_profiles,0,with jobs,0,with educations,0,with addresses,0,with dobs,0,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,addresses,97.9%,PossibleMatch,without phones,4299,without emails,4299,without social_profiles,4299,without jobs,4299,without educations,4299,without addresses,4299,without dobs,4299,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,18.9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
