From,2020-08-01 00:03:44.804909,To,2020-09-01 00:03:44.804944,Match_type,Match Rate,Count per match_type,filters,MatchRequirement Ratio,Count,MatchRequirements,Top 5 MatchRequirement,Count per MatchRequirements,APIMinimumMatch,MinimumMatch breakdown,Count per MinimumMatch,Fields,Fill Rate,match_type.,filters,Count,filters,Count,filters,Count,filters,Count,,,,,,,,,,,,,,,,,,,,,,,
,Phone,66.8140932246%,7759281,SingleMatch,51.2%,5942727,,,,,,,,,,emails,70.6%,NoMatch,without phones,3001633,without emails,3094702,without social_profiles,3004591,without jobs,3009374,without educations,3025005,without addresses,2999200,without dobs,3003955,,,,,,,,,,,,,,,,,
,"Names, Addresses, Emails, Phones",11.6828464752%,1356757,MultipleMatch,22.2%,2575789,,,,,,,,,,social_profiles,41.0%,PerfectMatch,with phones,5723434,with emails,4197220,with social_profiles,2435641,with jobs,2667914,with educations,830519,with addresses,5928032,with dobs,4113988,,,,,,,,,,,,,,,,,
,"Names, Addresses, Emails, Phone",4.22470387248%,490625,,,,,,,,,,,,,jobs,44.9%,PerfectMatch,without phones,219293,without emails,1745507,without social_profiles,3507086,without jobs,3274813,without educations,5112208,without addresses,14695,without dobs,1828739,,,,,,,,,,,,,,,,,
,"Name, Address",2.71311020869%,315080,,,,,,,,,,,,,educations,14.0%,PossibleMatch,with phones,2562712,with emails,0,with social_profiles,1298329,with jobs,1220502,with educations,500349,with addresses,2561704,with dobs,1621362,,,,,,,,,,,,,,,,,
,"Names, Addresses, Email, Phones",2.29831640438%,266909,,,,,,,,,,,,,addresses,99.8%,PossibleMatch,without phones,13077,without emails,2575789,without social_profiles,1277460,without jobs,1355287,without educations,2075440,without addresses,14085,without dobs,954427,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,69.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,87.7330701854%,10188652.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16249#US,All,,971181,NoMatch,49.5%,480807,,,,,,,,,,phones,100.0%,NoMatch,with phones,663,with emails,0,with social_profiles,219,with jobs,193,with educations,103,with addresses,700,with dobs,605,,,,,,,,,,,,,,,,,
,Phone,100.0%,971181,SingleMatch,35.1%,341196,,,,,,,,,,emails,41.9%,NoMatch,without phones,480144,without emails,480807,without social_profiles,480588,without jobs,480614,without educations,480704,without addresses,480107,without dobs,480202,,,,,,,,,,,,,,,,,
,"Name, Address, DOB",16.4240468457%,155077,MultipleMatch,15.4%,149178,,,,,,,,,,social_profiles,36.3%,PerfectMatch,with phones,341188,with emails,142990,with social_profiles,123815,with jobs,87315,with educations,36311,with addresses,339012,with dobs,88057,,,,,,,,,,,,,,,,,
,"Name, Address, Email",2.69178262817%,25416,,,,,,,,,,,,,jobs,25.6%,PerfectMatch,without phones,8,without emails,198206,without social_profiles,217381,without jobs,253881,without educations,304885,without addresses,2184,without dobs,253139,,,,,,,,,,,,,,,,,
,"Name, Address",1.5049666016%,14210,,,,,,,,,,,,,educations,10.6%,PossibleMatch,with phones,149177,with emails,0,with social_profiles,76951,with jobs,58156,with educations,28774,with addresses,149019,with dobs,69866,,,,,,,,,,,,,,,,,
,,0.0275363347232%,260,,,,,,,,,,,,,addresses,99.4%,PossibleMatch,without phones,1,without emails,149178,without social_profiles,72227,without jobs,91022,without educations,120404,without addresses,159,without dobs,79312,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,25.8%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100.0%,971181.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539#US,All,,912971,NoMatch,6.8%,62319,,,,,,,,,,phones,100.0%,NoMatch,with phones,32,with emails,0,with social_profiles,1,with jobs,3,with educations,0,with addresses,32,with dobs,0,,,,,,,,,,,,,,,,,
,Phone,99.9996714025%,912968,SingleMatch,39.2%,358046,,,,,,,,,,emails,50.2%,NoMatch,without phones,62287,without emails,62319,without social_profiles,62318,without jobs,62316,without educations,62319,without addresses,62287,without dobs,62319,,,,,,,,,,,,,,,,,
,,0.000328597512955%,3,MultipleMatch,54.0%,492603,,,,,,,,,,social_profiles,43.9%,PerfectMatch,with phones,357991,with emails,179606,with social_profiles,157087,with jobs,140971,with educations,51644,with addresses,346715,with dobs,117697,,,,,,,,,,,,,,,,,
,"Name, Address, Email",3.6688125345%,30108,,,,,,,,,,,,,jobs,39.4%,PerfectMatch,without phones,55,without emails,178440,without social_profiles,200959,without jobs,217075,without educations,306402,without addresses,11331,without dobs,240349,,,,,,,,,,,,,,,,,
,"Name, Address",1.80040870191%,14775,,,,,,,,,,,,,educations,14.4%,PossibleMatch,with phones,137910,with emails,0,with social_profiles,69723,with jobs,53433,with educations,24242,with addresses,136606,with dobs,60724,,,,,,,,,,,,,,,,,
,,0.0275392464726%,226,,,,,,,,,,,,,addresses,96.8%,PossibleMatch,without phones,354693,without emails,492603,without social_profiles,422880,without jobs,439170,without educations,468361,without addresses,355997,without dobs,431879,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,32.9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100.0%,912971.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7963#US,All,,363758,NoMatch,48.7%,177046,,,,,,,,,,phones,99.5%,NoMatch,with phones,0,with emails,0,with social_profiles,0,with jobs,0,with educations,0,with addresses,0,with dobs,0,,,,,,,,,,,,,,,,,
,Phone,100.0%,363758,SingleMatch,33.1%,120285,,,,,,,,,,emails,37.5%,NoMatch,without phones,177046,without emails,177046,without social_profiles,177046,without jobs,177046,without educations,177046,without addresses,177046,without dobs,177046,,,,,,,,,,,,,,,,,
,,0.00450174355991%,26,MultipleMatch,18.3%,66427,,,,,,,,,,social_profiles,42.8%,PerfectMatch,with phones,119659,with emails,45136,with social_profiles,51528,with jobs,26092,with educations,16226,with addresses,115736,with dobs,20825,,,,,,,,,,,,,,,,,
,,0.0351846594885%,88,,,,,,,,,,,,,jobs,21.7%,PerfectMatch,without phones,626,without emails,75149,without social_profiles,68757,without jobs,94193,without educations,104059,without addresses,4549,without dobs,99460,,,,,,,,,,,,,,,,,
,Address,0.00119947702802%,3,,,,,,,,,,,,,educations,13.5%,PossibleMatch,with phones,3,with emails,0,with social_profiles,2,with jobs,2,with educations,2,with addresses,3,with dobs,2,,,,,,,,,,,,,,,,,
,"Email, Phone",0.000799651352011%,2,,,,,,,,,,,,,addresses,96.2%,PossibleMatch,without phones,66424,without emails,66427,without social_profiles,66425,without jobs,66425,without educations,66425,without addresses,66424,without dobs,66425,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,17.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100.0%,363758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6967#US,All,,352548,NoMatch,4.0%,14029,,,,,,,,,,phones,92.0%,NoMatch,with phones,4557,with emails,0,with social_profiles,1973,with jobs,1662,with educations,727,with addresses,6601,with dobs,2729,,,,,,,,,,,,,,,,,
,"Name, Address, DOB, Email",78.2574287757%,275895,SingleMatch,94.6%,333401,,,,,,,,,,emails,89.2%,NoMatch,without phones,9472,without emails,14029,without social_profiles,12056,without jobs,12367,without educations,13302,without addresses,7428,without dobs,11300,,,,,,,,,,,,,,,,,
,"Name, Address, DOB",15.6702066102%,55245,MultipleMatch,1.5%,5118,,,,,,,,,,social_profiles,50.6%,PerfectMatch,with phones,306708,with emails,297535,with social_profiles,168841,with jobs,162107,with educations,72016,with addresses,332869,with dobs,308155,,,,,,,,,,,,,,,,,
,"Name, Address, Email",3.9325141541%,13864,,,,,,,,,,,,,jobs,48.6%,PerfectMatch,without phones,26693,without emails,35866,without social_profiles,164560,without jobs,171294,without educations,261385,without addresses,532,without dobs,25246,,,,,,,,,,,,,,,,,
,"Name, Address",2.13985046008%,7544,,,,,,,,,,,,,educations,21.6%,PossibleMatch,with phones,121,with emails,0,with social_profiles,58,with jobs,52,with educations,21,with addresses,133,with dobs,122,,,,,,,,,,,,,,,,,
,,0.0152954897425%,40,,,,,,,,,,,,,addresses,99.8%,PossibleMatch,without phones,4997,without emails,5118,without social_profiles,5060,without jobs,5066,without educations,5097,without addresses,4985,without dobs,4996,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,92.4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100.0%,352548.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21013#US,All,,339708,NoMatch,28.8%,97802,,,,,,,,,,phones,89.8%,NoMatch,with phones,12623,with emails,0,with social_profiles,12760,with jobs,11304,with educations,9190,with addresses,12866,with dobs,12224,,,,,,,,,,,,,,,,,
,"Name, Address",57.1149340021%,194024,SingleMatch,37.8%,128423,,,,,,,,,,emails,68.5%,NoMatch,without phones,85179,without emails,97802,without social_profiles,85042,without jobs,86498,without educations,88612,without addresses,84936,without dobs,85578,,,,,,,,,,,,,,,,,
,Phone,41.5992558315%,141316,MultipleMatch,33.4%,113482,,,,,,,,,,social_profiles,42.4%,PerfectMatch,with phones,115366,with emails,87928,with social_profiles,54412,with jobs,46988,with educations,19535,with addresses,127978,with dobs,73006,,,,,,,,,,,,,,,,,
,"Name, Address, Emails",0.994383411636%,3378,,,,,,,,,,,,,jobs,36.6%,PerfectMatch,without phones,13057,without emails,40495,without social_profiles,74011,without jobs,81435,without educations,108888,without addresses,445,without dobs,55417,,,,,,,,,,,,,,,,,
,"Name, Address, Email",0.290838013824%,988,,,,,,,,,,,,,educations,15.2%,PossibleMatch,with phones,113380,with emails,0,with social_profiles,97633,with jobs,93082,with educations,71652,with addresses,113452,with dobs,100776,,,,,,,,,,,,,,,,,
,,0.000294370459336%,1,,,,,,,,,,,,,addresses,99.7%,PossibleMatch,without phones,102,without emails,113482,without social_profiles,15849,without jobs,20400,without educations,41830,without addresses,30,without dobs,12706,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,56.8%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,99.9997056295%,339707.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5085#US,All,,247728,NoMatch,8.6%,21248,,,,,,,,,,phones,92.5%,NoMatch,with phones,18938,with emails,0,with social_profiles,17201,with jobs,16007,with educations,13000,with addresses,19197,with dobs,16389,,,,,,,,,,,,,,,,,
,"Name, Address, Email, Phone",76.5577568947%,189655,SingleMatch,86.8%,215032,,,,,,,,,,emails,88.4%,NoMatch,without phones,2310,without emails,21248,without social_profiles,4047,without jobs,5241,without educations,8248,without addresses,2051,without dobs,4859,,,,,,,,,,,,,,,,,
,"Name, Address, Phone",9.56129303107%,23686,MultipleMatch,4.6%,11446,,,,,,,,,,social_profiles,68.7%,PerfectMatch,with phones,198940,with emails,190081,with social_profiles,147762,with jobs,136369,with educations,82350,with addresses,213916,with dobs,176624,,,,,,,,,,,,,,,,,
,"Name, Address",8.84316669896%,21907,,,,,,,,,,,,,jobs,63.4%,PerfectMatch,without phones,16092,without emails,24951,without social_profiles,67270,without jobs,78663,without educations,132682,without addresses,1116,without dobs,38408,,,,,,,,,,,,,,,,,
,"Name, Address, Email",3.71496157076%,9203,,,,,,,,,,,,,educations,38.3%,PossibleMatch,with phones,11397,with emails,0,with social_profiles,10556,with jobs,10523,with educations,8357,with addresses,11419,with dobs,10815,,,,,,,,,,,,,,,,,
,"Name, Phone",0.777061938901%,1925,,,,,,,,,,,,,addresses,99.5%,PossibleMatch,without phones,49,without emails,11446,without social_profiles,890,without jobs,923,without educations,3089,without addresses,27,without dobs,631,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,82.1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,99.4542401343%,246376.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19675#US,All,,183436,NoMatch,53.1%,97471,,,,,,,,,,phones,100.0%,NoMatch,with phones,118,with emails,0,with social_profiles,38,with jobs,38,with educations,15,with addresses,129,with dobs,110,,,,,,,,,,,,,,,,,
,Phone,100.0%,183436,SingleMatch,29.5%,54107,,,,,,,,,,emails,25.6%,NoMatch,without phones,97353,without emails,97471,without social_profiles,97433,without jobs,97433,without educations,97456,without addresses,97342,without dobs,97361,,,,,,,,,,,,,,,,,
,"Name, Address, DOB",20.6424136025%,31747,MultipleMatch,17.4%,31858,,,,,,,,,,social_profiles,15.4%,PerfectMatch,with phones,54107,with emails,13851,with social_profiles,8316,with jobs,18990,with educations,1972,with addresses,53783,with dobs,10993,,,,,,,,,,,,,,,,,
,"Name, Address, DOB, Email, Phone, Usernames",20.1475990767%,30986,,,,,,,,,,,,,jobs,35.1%,PerfectMatch,without phones,0,without emails,40256,without social_profiles,45791,without jobs,35117,without educations,52135,without addresses,324,without dobs,43114,,,,,,,,,,,,,,,,,
,"Name, Address, DOB, Email, Phones, Usernames",6.70502942228%,10312,,,,,,,,,,,,,educations,3.6%,PossibleMatch,with phones,31858,with emails,0,with social_profiles,10248,with jobs,13098,with educations,3058,with addresses,31841,with dobs,12233,,,,,,,,,,,,,,,,,
,"Name, Address, DOB, Emails, Phones, Usernames",6.37536981046%,9805,,,,,,,,,,,,,addresses,99.4%,PossibleMatch,without phones,0,without emails,31858,without social_profiles,21610,without jobs,18760,without educations,28800,without addresses,17,without dobs,19625,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,20.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100.0%,183436.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4711#US,All,,183119,NoMatch,23.0%,42191,,,,,,,,,,phones,87.3%,NoMatch,with phones,256,with emails,0,with social_profiles,135,with jobs,102,with educations,61,with addresses,345,with dobs,43,,,,,,,,,,,,,,,,,
,"Name, Address, DOB",24.8068196091%,45426,SingleMatch,73.5%,134612,,,,,,,,,,emails,80.1%,NoMatch,without phones,41935,without emails,42191,without social_profiles,42056,without jobs,42089,without educations,42130,without addresses,41846,without dobs,42148,,,,,,,,,,,,,,,,,
,"Name, Address, DOB, Phone",24.4851708452%,44837,MultipleMatch,3.4%,6316,,,,,,,,,,social_profiles,41.5%,PerfectMatch,with phones,117487,with emails,107891,with social_profiles,55876,with jobs,44439,with educations,15550,with addresses,133907,with dobs,88025,,,,,,,,,,,,,,,,,
,"Name, Address, DOB, Email, Phone, Usernames",18.0827767736%,33113,,,,,,,,,,,,,jobs,33.0%,PerfectMatch,without phones,17125,without emails,26721,without social_profiles,78736,without jobs,90173,without educations,119062,without addresses,705,without dobs,46587,,,,,,,,,,,,,,,,,
,"Name, Address",6.63994451695%,12159,,,,,,,,,,,,,educations,11.6%,PossibleMatch,with phones,2,with emails,0,with social_profiles,1,with jobs,1,with educations,1,with addresses,4,with dobs,2,,,,,,,,,,,,,,,,,
,"Name, Address, DOB, Emails, Phones, Usernames",5.27962690928%,9668,,,,,,,,,,,,,addresses,99.5%,PossibleMatch,without phones,6314,without emails,6316,without social_profiles,6315,without jobs,6315,without educations,6315,without addresses,6312,without dobs,6314,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,65.4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,79.2943386541%,145203.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539#IN,All,,366464,NoMatch,18.4%,67354,,,,,,,,,,phones,100.0%,NoMatch,with phones,6,with emails,0,with social_profiles,0,with jobs,0,with educations,0,with addresses,6,with dobs,0,,,,,,,,,,,,,,,,,
,Phone,100.0%,366464,SingleMatch,50.9%,186654,,,,,,,,,,emails,15.6%,NoMatch,without phones,67348,without emails,67354,without social_profiles,67354,without jobs,67354,without educations,67354,without addresses,67348,without dobs,67354,,,,,,,,,,,,,,,,,
,,0.00613595747781%,8,MultipleMatch,30.7%,112456,,,,,,,,,,social_profiles,16.9%,PerfectMatch,with phones,186623,with emails,29147,with social_profiles,31458,with jobs,11283,with educations,5992,with addresses,186623,with dobs,10216,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,jobs,6.0%,PerfectMatch,without phones,31,without emails,157507,without social_profiles,155196,without jobs,175371,without educations,180662,without addresses,31,without dobs,176438,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,educations,3.2%,PossibleMatch,with phones,51502,with emails,0,with social_profiles,8631,with jobs,3734,with educations,1990,with addresses,51502,with dobs,3637,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,addresses,100.0%,PossibleMatch,without phones,60954,without emails,112456,without social_profiles,103825,without jobs,108722,without educations,110466,without addresses,60954,without dobs,108819,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,5.5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100.0%,366464.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7963#IN,All,,24393,NoMatch,12.7%,3100,,,,,,,,,,phones,99.4%,NoMatch,with phones,0,with emails,0,with social_profiles,0,with jobs,0,with educations,0,with addresses,0,with dobs,0,,,,,,,,,,,,,,,,,
,Phone,100.0%,24393,SingleMatch,54.9%,13397,,,,,,,,,,emails,50.0%,NoMatch,without phones,3100,without emails,3100,without social_profiles,3100,without jobs,3100,without educations,3100,without addresses,3100,without dobs,3100,,,,,,,,,,,,,,,,,
,,0.0248403122782%,7,MultipleMatch,32.4%,7896,,,,,,,,,,social_profiles,57.4%,PerfectMatch,with phones,13314,with emails,6700,with social_profiles,7686,with jobs,4128,with educations,3169,with addresses,13314,with dobs,3358,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,jobs,30.8%,PerfectMatch,without phones,83,without emails,6697,without social_profiles,5711,without jobs,9269,without educations,10228,without addresses,83,without dobs,10039,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,educations,23.7%,PossibleMatch,with phones,5,with emails,0,with social_profiles,0,with jobs,0,with educations,0,with addresses,5,with dobs,0,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,addresses,99.4%,PossibleMatch,without phones,7891,without emails,7896,without social_profiles,7896,without jobs,7896,without educations,7896,without addresses,7891,without dobs,7896,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,25.1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100.0%,24393.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16249#IN,All,,8032,NoMatch,45.0%,3613,,,,,,,,,,phones,100.0%,NoMatch,with phones,0,with emails,0,with social_profiles,0,with jobs,0,with educations,0,with addresses,0,with dobs,0,,,,,,,,,,,,,,,,,
,Phone,100.0%,8032,SingleMatch,44.5%,3574,,,,,,,,,,emails,6.6%,NoMatch,without phones,3613,without emails,3613,without social_profiles,3613,without jobs,3613,without educations,3613,without addresses,3613,without dobs,3613,,,,,,,,,,,,,,,,,
,,0.0414765657404%,1,MultipleMatch,10.5%,845,,,,,,,,,,social_profiles,7.3%,PerfectMatch,with phones,3574,with emails,237,with social_profiles,262,with jobs,90,with educations,60,with addresses,3574,with dobs,107,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,jobs,2.5%,PerfectMatch,without phones,0,without emails,3337,without social_profiles,3312,without jobs,3484,without educations,3514,without addresses,0,without dobs,3467,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,educations,1.7%,PossibleMatch,with phones,845,with emails,0,with social_profiles,285,with jobs,88,with educations,52,with addresses,845,with dobs,91,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,addresses,100.0%,PossibleMatch,without phones,0,without emails,845,without social_profiles,560,without jobs,757,without educations,793,without addresses,0,without dobs,754,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,3.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
