From,2021-01-01 01:22:15.850705,To,2021-02-01 01:22:15.850756,Match_type,Match Rate,Count per match_type,filters,MatchRequirement Ratio,Count,MatchRequirements,Top 5 MatchRequirement,Count per MatchRequirements,APIMinimumMatch,MinimumMatch breakdown,Count per MinimumMatch,Fields,Fill Rate,match_type.,filters,Count,filters,Count,filters,Count,filters,Count,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,88.1171115015%,12678950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16249#US,All,,1153752,NoMatch,55.3%,638097,,,,,,,,,,phones,100.0%,NoMatch,with phones,963,with emails,0,with social_profiles,280,with jobs,266,with educations,114,with addresses,1027,with dobs,872,,,,,,,,,,,,,,,,,
,Phone,99.9993066101%,1153744,SingleMatch,32.7%,376837,,,,,,,,,,emails,42.1%,NoMatch,without phones,637134,without emails,638097,without social_profiles,637817,without jobs,637831,without educations,637983,without addresses,637070,without dobs,637225,,,,,,,,,,,,,,,,,
,,0.00069338991395%,8,MultipleMatch,12.0%,138810,,,,,,,,,,social_profiles,39.5%,PerfectMatch,with phones,376816,with emails,158710,with social_profiles,148900,with jobs,100215,with educations,43365,with addresses,374372,with dobs,115215,,,,,,,,,,,,,,,,,
,"Name, Addresses, Emails, Phones",7.87898852982%,81866,,,,,,,,,,,,,jobs,26.6%,PerfectMatch,without phones,21,without emails,218127,without social_profiles,227937,without jobs,276622,without educations,333472,without addresses,2465,without dobs,261622,,,,,,,,,,,,,,,,,
,"Name, Address, Phone",6.78355639137%,70484,,,,,,,,,,,,,educations,11.5%,PossibleMatch,with phones,138791,with emails,0,with social_profiles,76243,with jobs,54195,with educations,27840,with addresses,138578,with dobs,66991,,,,,,,,,,,,,,,,,
,"Name, Address, Emails, Phones",6.13112848181%,63705,,,,,,,,,,,,,addresses,99.3%,PossibleMatch,without phones,19,without emails,138810,without social_profiles,62567,without jobs,84615,without educations,110970,without addresses,232,without dobs,71819,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,30.6%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100.0%,1153752.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539#US,All,,692226,NoMatch,14.3%,99120,,,,,,,,,,phones,99.9%,NoMatch,with phones,17,with emails,0,with social_profiles,0,with jobs,0,with educations,0,with addresses,17,with dobs,0,,,,,,,,,,,,,,,,,
,Phone,99.9995666155%,692223,SingleMatch,36.4%,251721,,,,,,,,,,emails,46.4%,NoMatch,without phones,99103,without emails,99120,without social_profiles,99120,without jobs,99120,without educations,99120,without addresses,99103,without dobs,99120,,,,,,,,,,,,,,,,,
,,0.000433384472701%,3,MultipleMatch,49.3%,341382,,,,,,,,,,social_profiles,41.6%,PerfectMatch,with phones,251561,with emails,116916,with social_profiles,104623,with jobs,99640,with educations,37502,with addresses,243378,with dobs,83843,,,,,,,,,,,,,,,,,
,"Name, Address, Email, Phone",7.54506597287%,59276,,,,,,,,,,,,,jobs,39.6%,PerfectMatch,without phones,160,without emails,134805,without social_profiles,147098,without jobs,152081,without educations,214219,without addresses,8343,without dobs,167878,,,,,,,,,,,,,,,,,
,"Name, Address, Email",7.48282261534%,58787,,,,,,,,,,,,,educations,14.9%,PossibleMatch,with phones,231488,with emails,0,with social_profiles,113579,with jobs,106523,with educations,43624,with addresses,229664,with dobs,104545,,,,,,,,,,,,,,,,,
,"Names, Addresses, Emails, Phones",6.3471677363%,49865,,,,,,,,,,,,,addresses,96.7%,PossibleMatch,without phones,109894,without emails,341382,without social_profiles,227803,without jobs,234859,without educations,297758,without addresses,111718,without dobs,236837,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,33.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100.0%,692226.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21013#US,All,,407514,NoMatch,26.1%,106296,,,,,,,,,,phones,89.9%,NoMatch,with phones,15425,with emails,0,with social_profiles,15879,with jobs,13898,with educations,11213,with addresses,15707,with dobs,15040,,,,,,,,,,,,,,,,,
,"Name, Address",61.3785047876%,250126,SingleMatch,35.6%,145218,,,,,,,,,,emails,68.5%,NoMatch,without phones,90871,without emails,106296,without social_profiles,90417,without jobs,92398,without educations,95083,without addresses,90589,without dobs,91256,,,,,,,,,,,,,,,,,
,Phone,37.4990797862%,152814,MultipleMatch,38.3%,155993,,,,,,,,,,social_profiles,47.0%,PerfectMatch,with phones,130594,with emails,99504,with social_profiles,68237,with jobs,57828,with educations,24900,with addresses,144828,with dobs,89562,,,,,,,,,,,,,,,,,
,"Name, Address, Emails",0.659363850076%,2687,,,,,,,,,,,,,jobs,39.8%,PerfectMatch,without phones,14624,without emails,45714,without social_profiles,76981,without jobs,87390,without educations,120318,without addresses,390,without dobs,55656,,,,,,,,,,,,,,,,,
,"Address, Phone",0.201465471125%,821,,,,,,,,,,,,,educations,17.1%,PossibleMatch,with phones,155810,with emails,0,with social_profiles,136597,with jobs,130749,with educations,100635,with addresses,155947,with dobs,140781,,,,,,,,,,,,,,,,,
,"Name, Address, Email",0.190422905716%,776,,,,,,,,,,,,,addresses,99.7%,PossibleMatch,without phones,183,without emails,155993,without social_profiles,19396,without jobs,25244,without educations,55358,without addresses,46,without dobs,15212,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,61.7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,99.9288368007%,407224.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19675#US,All,,228821,NoMatch,55.5%,127013,,,,,,,,,,phones,100.0%,NoMatch,with phones,108,with emails,0,with social_profiles,19,with jobs,21,with educations,10,with addresses,112,with dobs,97,,,,,,,,,,,,,,,,,
,Phone,99.9986889315%,228818,SingleMatch,26.9%,61441,,,,,,,,,,emails,28.4%,NoMatch,without phones,126905,without emails,127013,without social_profiles,126994,without jobs,126992,without educations,127003,without addresses,126901,without dobs,126916,,,,,,,,,,,,,,,,,
,,0.00131106847711%,3,MultipleMatch,17.6%,40364,,,,,,,,,,social_profiles,20.3%,PerfectMatch,with phones,61441,with emails,17421,with social_profiles,12496,with jobs,18468,with educations,2803,with addresses,60998,with dobs,14559,,,,,,,,,,,,,,,,,
,Address,0.00210602322643%,7,,,,,,,,,,,,,jobs,30.1%,PerfectMatch,without phones,0,without emails,44020,without social_profiles,48945,without jobs,42973,without educations,58638,without addresses,443,without dobs,46882,,,,,,,,,,,,,,,,,
,,0.000902581382755%,3,,,,,,,,,,,,,educations,4.6%,PossibleMatch,with phones,40355,with emails,0,with social_profiles,15088,with jobs,14386,with educations,4249,with addresses,40267,with dobs,16671,,,,,,,,,,,,,,,,,
,,0.0082540113021%,28,,,,,,,,,,,,,addresses,99.3%,PossibleMatch,without phones,9,without emails,40364,without social_profiles,25276,without jobs,25978,without educations,36115,without addresses,97,without dobs,23693,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,23.7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100.0%,228821.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201933#US,All,,169315,NoMatch,4.8%,8178,,,,,,,,,,phones,91.3%,NoMatch,with phones,4140,with emails,0,with social_profiles,1732,with jobs,1521,with educations,476,with addresses,5263,with dobs,2345,,,,,,,,,,,,,,,,,
,"Names, Addresses, DOB, Phone",33.5197708413%,56754,SingleMatch,93.4%,158089,,,,,,,,,,emails,77.9%,NoMatch,without phones,4038,without emails,8178,without social_profiles,6446,without jobs,6657,without educations,7702,without addresses,2915,without dobs,5833,,,,,,,,,,,,,,,,,
,"Names, Addresses, DOB",17.8631544754%,30245,MultipleMatch,1.8%,3047,,,,,,,,,,social_profiles,40.6%,PerfectMatch,with phones,144288,with emails,123175,with social_profiles,64256,with jobs,52323,with educations,17590,with addresses,157930,with dobs,128184,,,,,,,,,,,,,,,,,
,"Name, Addresses, DOB, Phone",10.3145025544%,17464,,,,,,,,,,,,,jobs,33.1%,PerfectMatch,without phones,13801,without emails,34914,without social_profiles,93833,without jobs,105766,without educations,140499,without addresses,159,without dobs,29905,,,,,,,,,,,,,,,,,
,"Name, Addresses, DOB",7.41044798157%,12547,,,,,,,,,,,,,educations,11.1%,PossibleMatch,with phones,117,with emails,0,with social_profiles,75,with jobs,44,with educations,28,with addresses,142,with dobs,114,,,,,,,,,,,,,,,,,
,"Names, Address, DOB, Phone",4.24652275345%,7190,,,,,,,,,,,,,addresses,99.9%,PossibleMatch,without phones,2930,without emails,3047,without social_profiles,2972,without jobs,3003,without educations,3019,without addresses,2905,without dobs,2933,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,81.1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,73.3543986061%,124200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7963#US,All,,162809,NoMatch,43.2%,70388,,,,,,,,,,phones,98.0%,NoMatch,with phones,0,with emails,0,with social_profiles,0,with jobs,0,with educations,0,with addresses,0,with dobs,0,,,,,,,,,,,,,,,,,
,Phone,99.99815735%,162806,SingleMatch,24.4%,39732,,,,,,,,,,emails,31.7%,NoMatch,without phones,70388,without emails,70388,without social_profiles,70388,without jobs,70388,without educations,70388,without addresses,70388,without dobs,70388,,,,,,,,,,,,,,,,,
,,0.00184264997635%,3,MultipleMatch,32.4%,52686,,,,,,,,,,social_profiles,36.3%,PerfectMatch,with phones,38943,with emails,12611,with social_profiles,14418,with jobs,6878,with educations,3836,with addresses,37041,with dobs,6658,,,,,,,,,,,,,,,,,
,"Name, Address, Email",4.34910359495%,9325,,,,,,,,,,,,,jobs,17.3%,PerfectMatch,without phones,789,without emails,27121,without social_profiles,25314,without jobs,32854,without educations,35896,without addresses,2691,without dobs,33074,,,,,,,,,,,,,,,,,
,"Name, Address",2.7134675298%,5818,,,,,,,,,,,,,educations,9.7%,PossibleMatch,with phones,0,with emails,0,with social_profiles,0,with jobs,0,with educations,0,with addresses,0,with dobs,0,,,,,,,,,,,,,,,,,
,"Name, Phone",0.777061938901%,1925,,,,,,,,,,,,,addresses,93.2%,PossibleMatch,without phones,52686,without emails,52686,without social_profiles,52686,without jobs,52686,without educations,52686,without addresses,52686,without dobs,52686,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,16.8%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100.0%,162809.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2427#US,All,,161379,NoMatch,88.4%,142609,,,,,,,,,,phones,100.0%,NoMatch,with phones,0,with emails,0,with social_profiles,0,with jobs,0,with educations,0,with addresses,0,with dobs,0,,,,,,,,,,,,,,,,,
,Phone,99.9993803407%,161378,SingleMatch,10.9%,17597,,,,,,,,,,emails,24.8%,NoMatch,without phones,142609,without emails,142609,without social_profiles,142609,without jobs,142609,without educations,142609,without addresses,142609,without dobs,142609,,,,,,,,,,,,,,,,,
,,0.000619659311311%,1,MultipleMatch,0.7%,1172,,,,,,,,,,social_profiles,17.5%,PerfectMatch,with phones,17596,with emails,4366,with social_profiles,3074,with jobs,2233,with educations,872,with addresses,17419,with dobs,2875,,,,,,,,,,,,,,,,,
,"Name, Address, DOB, Phone",14.2683519689%,25828,,,,,,,,,,,,,jobs,12.7%,PerfectMatch,without phones,1,without emails,13231,without social_profiles,14523,without jobs,15364,without educations,16725,without addresses,178,without dobs,14722,,,,,,,,,,,,,,,,,
,"Name, Address, DOB, Email, Usernames",7.09826755646%,12849,,,,,,,,,,,,,educations,5.0%,PossibleMatch,with phones,1004,with emails,0,with social_profiles,324,with jobs,244,with educations,104,with addresses,996,with dobs,223,,,,,,,,,,,,,,,,,
,"Name, Address, DOB, Email, Phones, Usernames",6.63422017943%,12009,,,,,,,,,,,,,addresses,99.0%,PossibleMatch,without phones,168,without emails,1172,without social_profiles,848,without jobs,928,without educations,1068,without addresses,176,without dobs,949,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,16.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100.0%,161379.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4711#US,All,,136072,NoMatch,21.0%,28608,,,,,,,,,,phones,87.2%,NoMatch,with phones,240,with emails,0,with social_profiles,161,with jobs,111,with educations,53,with addresses,343,with dobs,57,,,,,,,,,,,,,,,,,
,"Name, Address, DOB, Phone",24.5193720971%,33364,SingleMatch,75.9%,103237,,,,,,,,,,emails,80.5%,NoMatch,without phones,28368,without emails,28608,without social_profiles,28447,without jobs,28497,without educations,28555,without addresses,28265,without dobs,28551,,,,,,,,,,,,,,,,,
,"Name, Address, DOB, Email, Phone, Usernames",21.841378094%,29720,MultipleMatch,3.1%,4220,,,,,,,,,,social_profiles,46.0%,PerfectMatch,with phones,89975,with emails,83117,with social_profiles,47463,with jobs,35628,with educations,12797,with addresses,102508,with dobs,69611,,,,,,,,,,,,,,,,,
,"Name, Address, DOB",14.5893350579%,19852,,,,,,,,,,,,,jobs,34.5%,PerfectMatch,without phones,13262,without emails,20120,without social_profiles,55774,without jobs,67609,without educations,90440,without addresses,729,without dobs,33626,,,,,,,,,,,,,,,,,
,"Name, Address",6.37456640602%,8674,,,,,,,,,,,,,educations,12.4%,PossibleMatch,with phones,3,with emails,0,with social_profiles,0,with jobs,0,with educations,0,with addresses,4,with dobs,0,,,,,,,,,,,,,,,,,
,"Name, Address, DOB, Email, Usernames",5.7719442648%,7854,,,,,,,,,,,,,addresses,99.3%,PossibleMatch,without phones,4217,without emails,4220,without social_profiles,4220,without jobs,4220,without educations,4220,without addresses,4216,without dobs,4220,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,67.4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,73.0965959198%,99464.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539#IN,All,,374881,NoMatch,24.8%,93057,,,,,,,,,,phones,100.0%,NoMatch,with phones,0,with emails,0,with social_profiles,0,with jobs,0,with educations,0,with addresses,0,with dobs,0,,,,,,,,,,,,,,,,,
,Phone,99.9986662434%,374876,SingleMatch,44.9%,168293,,,,,,,,,,emails,12.8%,NoMatch,without phones,93057,without emails,93057,without social_profiles,93057,without jobs,93057,without educations,93057,without addresses,93057,without dobs,93057,,,,,,,,,,,,,,,,,
,,0.00133375657875%,5,MultipleMatch,30.3%,113526,,,,,,,,,,social_profiles,13.9%,PerfectMatch,with phones,168246,with emails,21490,with social_profiles,23380,with jobs,8601,with educations,4716,with addresses,168246,with dobs,7800,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,jobs,5.1%,PerfectMatch,without phones,47,without emails,146803,without social_profiles,144913,without jobs,159692,without educations,163577,without addresses,47,without dobs,160493,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,educations,2.8%,PossibleMatch,with phones,92329,with emails,0,with social_profiles,19526,with jobs,10355,with educations,4770,with addresses,92329,with dobs,8047,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,addresses,100.0%,PossibleMatch,without phones,21197,without emails,113526,without social_profiles,94000,without jobs,103171,without educations,108756,without addresses,21197,without dobs,105479,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,4.6%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100.0%,374881.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16249#IN,All,,184552,NoMatch,65.4%,120710,,,,,,,,,,phones,100.0%,NoMatch,with phones,0,with emails,0,with social_profiles,0,with jobs,0,with educations,0,with addresses,0,with dobs,0,,,,,,,,,,,,,,,,,
,Phone,100.0%,184552,SingleMatch,27.5%,50807,,,,,,,,,,emails,6.0%,NoMatch,without phones,120710,without emails,120710,without social_profiles,120710,without jobs,120710,without educations,120710,without addresses,120710,without dobs,120710,,,,,,,,,,,,,,,,,
,,0.0248403122782%,7,MultipleMatch,7.1%,13035,,,,,,,,,,social_profiles,6.6%,PerfectMatch,with phones,50807,with emails,3052,with social_profiles,3361,with jobs,2715,with educations,2639,with addresses,50807,with dobs,809,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,jobs,5.3%,PerfectMatch,without phones,0,without emails,47755,without social_profiles,47446,without jobs,48092,without educations,48168,without addresses,0,without dobs,49998,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,educations,5.2%,PossibleMatch,with phones,13035,with emails,0,with social_profiles,8372,with jobs,6447,with educations,3749,with addresses,13035,with dobs,3535,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,addresses,100.0%,PossibleMatch,without phones,0,without emails,13035,without social_profiles,4663,without jobs,6588,without educations,9286,without addresses,0,without dobs,9500,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,1.6%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100.0%,184552.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638180#IN,All,,19428,NoMatch,42.4%,8242,,,,,,,,,,phones,100.0%,NoMatch,with phones,1,with emails,0,with social_profiles,0,with jobs,0,with educations,0,with addresses,1,with dobs,0,,,,,,,,,,,,,,,,,
,Phone,99.9897055796%,19426,SingleMatch,39.4%,7651,,,,,,,,,,emails,3.6%,NoMatch,without phones,8241,without emails,8242,without social_profiles,8242,without jobs,8242,without educations,8242,without addresses,8241,without dobs,8242,,,,,,,,,,,,,,,,,
,"Name, Address, Phone",0.0102944204241%,2,MultipleMatch,18.2%,3535,,,,,,,,,,social_profiles,5.5%,PerfectMatch,with phones,7651,with emails,278,with social_profiles,424,with jobs,129,with educations,94,with addresses,7651,with dobs,197,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,jobs,1.7%,PerfectMatch,without phones,0,without emails,7373,without social_profiles,7227,without jobs,7522,without educations,7557,without addresses,0,without dobs,7454,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,educations,1.2%,PossibleMatch,with phones,3535,with emails,0,with social_profiles,573,with jobs,156,with educations,86,with addresses,3535,with dobs,257,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,addresses,100.0%,PossibleMatch,without phones,0,without emails,3535,without social_profiles,2962,without jobs,3379,without educations,3449,without addresses,0,without dobs,3278,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,2.6%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
