From,2020-07-01 22:10:07.732258,To,2020-08-01 22:10:07.732301,Match_type,Match Rate,Count per match_type,filters,MatchRequirement Ratio,Count,MatchRequirements,Top 5 MatchRequirement,Count per MatchRequirements,APIMinimumMatch,MinimumMatch breakdown,Count per MinimumMatch,Fields,Fill Rate,match_type.,filters,Count,filters,Count,filters,Count,filters,Count,,,,,,,,,,,,,,,,,,,,,,,
,"Name, Address, Email, Phone",2.72466980696%,295,,,,,,,,,,,,,,,PossibleMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,64.7824882239%,7014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67989#US,All,,9131,NoMatch,26.3%,2397,,,,,,,,,,,,NoMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Phone,80.3964516482%,7341,SingleMatch,44.2%,4037,,,,,,,,,,,,NoMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Name, Address, Phone",3.20884897602%,293,MultipleMatch,29.5%,2695,,,,,,,,,,,,PerfectMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Address, Phone",3.13218705509%,286,,,,,,,,,,,,,,,PerfectMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Name, Address, Email",1.1827839229%,108,,,,,,,,,,,,,,,PossibleMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Name, Address, Email, Phone",0.952798160114%,87,,,,,,,,,,,,,,,PossibleMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,88.8730697623%,8115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1541497#US,All,,7033,NoMatch,5.2%,366,,,,,,,,,,,,NoMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Name, Address",64.9509455424%,4568,SingleMatch,56.5%,3967,,,,,,,,,,,,NoMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Name, Address, Job",5.36044362292%,377,MultipleMatch,38.3%,2693,,,,,,,,,,,,PerfectMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Name, Address, Education",3.83904450448%,270,,,,,,,,,,,,,,,PerfectMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Names, Addresses, DOB, Emails, Phones, UserID, Educations, Jobs",1.37921228494%,97,,,,,,,,,,,,,,,PossibleMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Name, Addresses, Educations, Jobs",0.995307834495%,70,,,,,,,,,,,,,,,PossibleMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,76.5249537893%,5382.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246005#US,All,,6556,NoMatch,5.2%,341,,,,,,,,,,,,NoMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Name, Address",35.5247101891%,2329,SingleMatch,75.4%,4933,,,,,,,,,,,,NoMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Names, Addresses, DOB, Emails, Phones, UserIDs, Educations, Jobs",5.26235509457%,345,MultipleMatch,19.4%,1267,,,,,,,,,,,,PerfectMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Names, Addresses, DOB, Emails, Phones, UserID, Educations, Jobs",2.120195241%,139,,,,,,,,,,,,,,,PerfectMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Names, Addresses, DOB, Emails, Phones, UserIDs",2.07443563148%,136,,,,,,,,,,,,,,,PossibleMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Names, Addresses, DOB, Emails, Phones, UserIDs, Jobs",1.7846247712%,117,,,,,,,,,,,,,,,PossibleMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,46.7663209274%,3066.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1344633#US,All,,4675,NoMatch,16.1%,753,,,,,,,,,,,,NoMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Phone,53.2406417112%,2489,SingleMatch,59.7%,2793,,,,,,,,,,,,NoMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Name, Address",9.54010695187%,446,MultipleMatch,24.1%,1129,,,,,,,,,,,,PerfectMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Name, Address, Phone",4.25668449198%,199,,,,,,,,,,,,,,,PerfectMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Name, Address, Email",2.18181818182%,102,,,,,,,,,,,,,,,PossibleMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Name, Address, Email, Phone",1.5614973262%,73,,,,,,,,,,,,,,,PossibleMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,70.7807486631%,3309.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30431#US,All,,4518,NoMatch,17.9%,810,,,,,,,,,,,,NoMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Phone,64.1655599823%,2899,SingleMatch,54.8%,2473,,,,,,,,,,,,NoMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Name, Address, Phone",5.998229305%,271,MultipleMatch,27.3%,1232,,,,,,,,,,,,PerfectMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Name, Address",2.54537405932%,115,,,,,,,,,,,,,,,PerfectMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Name, Address, Email",2.39043824701%,108,,,,,,,,,,,,,,,PossibleMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Address, Phone",1.6821602479%,76,,,,,,,,,,,,,,,PossibleMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,76.7817618415%,3469.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1570835#US,All,,3933,NoMatch,22.3%,877,,,,,,,,,,,,NoMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Name, Address",32.5451309433%,1280,SingleMatch,62.0%,2431,,,,,,,,,,,,NoMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Address, Email",17.7472667175%,698,MultipleMatch,15.7%,616,,,,,,,,,,,,PerfectMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Address, Phone",13.0689041444%,514,,,,,,,,,,,,,,,PerfectMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Name, Addresses, DOB",2.97482837529%,117,,,,,,,,,,,,,,,PossibleMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Phone,2.64429188914%,104,,,,,,,,,,,,,,,PossibleMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,68.9804220697%,2713.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143343#US,All,,3647,NoMatch,17.0%,617,,,,,,,,,,,,NoMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Phone,67.0688236907%,2446,SingleMatch,57.6%,2097,,,,,,,,,,,,NoMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Name, Address, Phone",5.10008225939%,186,MultipleMatch,25.4%,925,,,,,,,,,,,,PerfectMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Name, Address, Email",3.59199341925%,131,,,,,,,,,,,,,,,PerfectMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Name, Address, Email, Phone",2.79681930354%,102,,,,,,,,,,,,,,,PossibleMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Name, Addresses, Email, Phone",1.80970660817%,66,,,,,,,,,,,,,,,PossibleMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,80.3674252811%,2931.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148665#IN,All,,1960,NoMatch,22.8%,447,,,,,,,,,,,,NoMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Phone,82.5%,1617,SingleMatch,58.6%,1147,,,,,,,,,,,,NoMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Name, Address, Phone",5.20408163265%,102,MultipleMatch,18.5%,363,,,,,,,,,,,,PerfectMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Names, Address, Phone",3.01020408163%,59,,,,,,,,,,,,,,,PerfectMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Names, Address, Email, Phone",0.612244897959%,12,,,,,,,,,,,,,,,PossibleMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Names, Address, Phones",0.510204081633%,10,,,,,,,,,,,,,,,PossibleMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,91.8367346939%,1800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1308659#IN,All,,1899,NoMatch,18.1%,343,,,,,,,,,,,,NoMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Phone,31.6482359136%,601,SingleMatch,76.3%,1449,,,,,,,,,,,,NoMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Name, Address, Phone",5.68720379147%,108,MultipleMatch,5.6%,106,,,,,,,,,,,,PerfectMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Name, Address",5.26592943655%,100,,,,,,,,,,,,,,,PerfectMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Name, Addresses, Educations, Jobs",4.16008425487%,79,,,,,,,,,,,,,,,PossibleMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Names, Address, Phone",3.00157977883%,57,,,,,,,,,,,,,,,PossibleMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,49.7630331754%,945.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1564613#IN,All,,1030,NoMatch,22.2%,228,,,,,,,,,,,,NoMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Phone,51.359223301%,529,SingleMatch,66.7%,684,,,,,,,,,,,,NoMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Name, Address, Phone",5.2427184466%,54,MultipleMatch,11.0%,113,,,,,,,,,,,,PerfectMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Name, Address",3.98058252427%,41,,,,,,,,,,,,,,,PerfectMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Name, Addresses, Educations, Jobs",2.6213592233%,27,,,,,,,,,,,,,,,PossibleMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Address, Phone",1.94174757282%,20,,,,,,,,,,,,,,,PossibleMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,65.145631068%,671.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1344185#IN,All,,663,NoMatch,29.8%,197,,,,,,,,,,,,NoMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Phone,73.3031674208%,486,SingleMatch,52.1%,344,,,,,,,,,,,,NoMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Name, Address, Phone",10.2564102564%,68,MultipleMatch,18.0%,119,,,,,,,,,,,,PerfectMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Name, Address",3.16742081448%,21,,,,,,,,,,,,,,,PerfectMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Address, Phone",3.01659125189%,20,,,,,,,,,,,,,,,PossibleMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Names, Address, Phone",2.26244343891%,15,,,,,,,,,,,,,,,PossibleMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,92.0060331825%,610.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1583402#IN,All,,603,NoMatch,0.0%,0,,,,,,,,,,,,NoMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Name, Address, Phone",15.5887230514%,94,SingleMatch,99.8%,602,,,,,,,,,,,,NoMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Name, Address, Job",7.46268656716%,45,MultipleMatch,0.2%,1,,,,,,,,,,,,PerfectMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Names, Address, Phone",6.46766169154%,39,,,,,,,,,,,,,,,PerfectMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Name, Address, Email, Job",3.81426202322%,23,,,,,,,,,,,,,,,PossibleMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Name, Address, Educations, Jobs",2.32172470978%,14,,,,,,,,,,,,,,,PossibleMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,35.6550580431%,215.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1580869#IN,All,,494,NoMatch,6.3%,31,,,,,,,,,,,,NoMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Address, UserID",30.7692307692%,152,SingleMatch,91.3%,450,,,,,,,,,,,,NoMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Name, Address, Job",8.90688259109%,44,MultipleMatch,2.4%,12,,,,,,,,,,,,PerfectMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Name, Address",5.26315789474%,26,,,,,,,,,,,,,,,PerfectMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Name, Email, Phone",3.84615384615%,19,,,,,,,,,,,,,,,PossibleMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Name, Addresses, Educations, Jobs",3.44129554656%,17,,,,,,,,,,,,,,,PossibleMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,52.2267206478%,258.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1580007#IN,All,,433,NoMatch,43.4%,182,,,,,,,,,,,,NoMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Name, Address",69.5150115473%,301,SingleMatch,33.2%,139,,,,,,,,,,,,NoMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Address, Username",7.15935334873%,31,MultipleMatch,23.4%,98,,,,,,,,,,,,PerfectMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Name, Address, Job",4.15704387991%,18,,,,,,,,,,,,,,,PerfectMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.23325635104%,14,,,,,,,,,,,,,,,PossibleMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Name, Address, Phone",1.15473441109%,5,,,,,,,,,,,,,,,PossibleMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,85.2193995381%,369.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587386#IN,All,,389,NoMatch,38.3%,149,,,,,,,,,,,,NoMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Name, Address",74.8071979434%,291,SingleMatch,39.6%,154,,,,,,,,,,,,NoMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Name, Address, Job",2.31362467866%,9,MultipleMatch,22.1%,86,,,,,,,,,,,,PerfectMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Name, Address, Phone",2.31362467866%,9,,,,,,,,,,,,,,,PerfectMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
