From,2020-04-01 23:00:00.771655,To,2020-05-01 23:00:00.771690,Match_type,Match Rate,Count per match_type,filters,MatchRequirement Ratio,Count,MatchRequirements,Top 5 MatchRequirement,Count per MatchRequirements,APIMinimumMatch,MinimumMatch breakdown,Count per MinimumMatch,Fields,Fill Rate,match_type.,filters,Count,filters,Count,filters,Count,filters,Count,,,,,,,,,,,,,,,,,,,,,,,
,"Name, Address, DOB",10.1484219528%,917469,,,,,,,,,,,,,jobs,38.1%,PerfectMatch,without phones,771712,without emails,1484964,without social_profiles,3368814,without jobs,3310636,without educations,4683818,without addresses,14847,without dobs,1641830,,,,,,,,,,,,,,,,,
,"Name, Address",6.48782054196%,586532,,,,,,,,,,,,,educations,12.4%,PossibleMatch,with phones,1469668,with emails,0,with social_profiles,764291,with jobs,717347,with educations,297427,with addresses,1469452,with dobs,900997,,,,,,,,,,,,,,,,,
,"Names, Addresses, Emails, Phone",4.53452344331%,409944,,,,,,,,,,,,,addresses,99.7%,PossibleMatch,without phones,63614,without emails,1533282,without social_profiles,768991,without jobs,815935,without educations,1235855,without addresses,63830,without dobs,632285,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,69.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,82.9326313375%,7497532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16249#US,All,,1208133,NoMatch,53.6%,646994,,,,,,,,,,phones,100.0%,NoMatch,with phones,966,with emails,0,with social_profiles,297,with jobs,273,with educations,124,with addresses,1030,with dobs,868,,,,,,,,,,,,,,,,,
,Phone,99.9831144419%,1207929,SingleMatch,34.7%,418971,,,,,,,,,,emails,42.9%,NoMatch,without phones,646028,without emails,646994,without social_profiles,646697,without jobs,646721,without educations,646870,without addresses,645964,without dobs,646126,,,,,,,,,,,,,,,,,
,,0.0168855581298%,204,MultipleMatch,11.8%,141967,,,,,,,,,,social_profiles,37.0%,PerfectMatch,with phones,418954,with emails,179767,with social_profiles,155094,with jobs,110162,with educations,41401,with addresses,416030,with dobs,101364,,,,,,,,,,,,,,,,,
,"Name, Email, Phone",9.19508099947e-05%,1,,,,,,,,,,,,,jobs,26.3%,PerfectMatch,without phones,17,without emails,239204,without social_profiles,263877,without jobs,308809,without educations,377570,without addresses,2941,without dobs,317607,,,,,,,,,,,,,,,,,
,"Name, Address",1.58924590864%,13104,,,,,,,,,,,,,educations,9.9%,PossibleMatch,with phones,141967,with emails,0,with social_profiles,82772,with jobs,59297,with educations,29720,with addresses,141775,with dobs,72686,,,,,,,,,,,,,,,,,
,"Address, DOB, Email",0.0295921857225%,244,,,,,,,,,,,,,addresses,99.3%,PossibleMatch,without phones,0,without emails,141967,without social_profiles,59195,without jobs,82670,without educations,112247,without addresses,192,without dobs,69281,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,24.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100.0%,1208133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6967#US,All,,820647,NoMatch,4.5%,37156,,,,,,,,,,phones,84.3%,NoMatch,with phones,13587,with emails,0,with social_profiles,6463,with jobs,5315,with educations,2142,with addresses,19320,with dobs,11045,,,,,,,,,,,,,,,,,
,"Name, Address, DOB, Email",77.0729680362%,632497,SingleMatch,93.5%,767290,,,,,,,,,,emails,84.9%,NoMatch,without phones,23569,without emails,37156,without social_profiles,30693,without jobs,31841,without educations,35014,without addresses,17836,without dobs,26111,,,,,,,,,,,,,,,,,
,"Name, Address, DOB",17.4296622056%,143036,MultipleMatch,1.9%,15975,,,,,,,,,,social_profiles,46.0%,PerfectMatch,with phones,646914,with emails,651731,with social_profiles,352819,with jobs,322086,with educations,140582,with addresses,765725,with dobs,685144,,,,,,,,,,,,,,,,,
,"Name, Address, Email",3.6688125345%,30108,,,,,,,,,,,,,jobs,42.0%,PerfectMatch,without phones,120376,without emails,115559,without social_profiles,414471,without jobs,445204,without educations,626708,without addresses,1565,without dobs,82146,,,,,,,,,,,,,,,,,
,"Name, Address",1.80040870191%,14775,,,,,,,,,,,,,educations,18.3%,PossibleMatch,with phones,280,with emails,0,with social_profiles,161,with jobs,113,with educations,45,with addresses,309,with dobs,276,,,,,,,,,,,,,,,,,
,,0.0275392464726%,226,,,,,,,,,,,,,addresses,99.8%,PossibleMatch,without phones,15695,without emails,15975,without social_profiles,15814,without jobs,15862,without educations,15930,without addresses,15666,without dobs,15699,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,89.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,99.9993907246%,820642.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6625#US,All,,250109,NoMatch,23.7%,59312,,,,,,,,,,phones,95.9%,NoMatch,with phones,8953,with emails,0,with social_profiles,9072,with jobs,7786,with educations,6299,with addresses,9235,with dobs,8585,,,,,,,,,,,,,,,,,
,Phone,79.5233278291%,198895,SingleMatch,34.3%,85646,,,,,,,,,,emails,56.4%,NoMatch,without phones,50359,without emails,59312,without social_profiles,50240,without jobs,51526,without educations,53013,without addresses,50077,without dobs,50727,,,,,,,,,,,,,,,,,
,"Name, Address",20.4394883831%,51121,MultipleMatch,42.0%,105064,,,,,,,,,,social_profiles,38.0%,PerfectMatch,with phones,82149,with emails,48331,with social_profiles,32552,with jobs,31021,with educations,11469,with addresses,85538,with dobs,39089,,,,,,,,,,,,,,,,,
,,0.0351846594885%,88,,,,,,,,,,,,,jobs,36.2%,PerfectMatch,without phones,3497,without emails,37315,without social_profiles,53094,without jobs,54625,without educations,74177,without addresses,108,without dobs,46557,,,,,,,,,,,,,,,,,
,Address,0.00119947702802%,3,,,,,,,,,,,,,educations,13.4%,PossibleMatch,with phones,105012,with emails,0,with social_profiles,65519,with jobs,58343,with educations,33377,with addresses,105048,with dobs,72413,,,,,,,,,,,,,,,,,
,"Email, Phone",0.000799651352011%,2,,,,,,,,,,,,,addresses,99.9%,PossibleMatch,without phones,52,without emails,105064,without social_profiles,39545,without jobs,46721,without educations,71687,without addresses,16,without dobs,32651,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,45.6%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100.0%,250109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4711#US,All,,173941,NoMatch,19.8%,34468,,,,,,,,,,phones,87.4%,NoMatch,with phones,25,with emails,0,with social_profiles,2,with jobs,4,with educations,0,with addresses,27,with dobs,4,,,,,,,,,,,,,,,,,
,"Name, Address, DOB, Email, Phone, Username",24.5157840877%,42643,SingleMatch,77.0%,133986,,,,,,,,,,emails,83.0%,NoMatch,without phones,34443,without emails,34468,without social_profiles,34466,without jobs,34464,without educations,34468,without addresses,34441,without dobs,34464,,,,,,,,,,,,,,,,,
,"Name, Address, DOB, Phone",21.8556866984%,38016,MultipleMatch,3.1%,5478,,,,,,,,,,social_profiles,40.7%,PerfectMatch,with phones,117052,with emails,111179,with social_profiles,54555,with jobs,43407,with educations,15187,with addresses,133489,with dobs,80761,,,,,,,,,,,,,,,,,
,"Name, Address, DOB",18.9414801571%,32947,,,,,,,,,,,,,jobs,32.4%,PerfectMatch,without phones,16934,without emails,22807,without social_profiles,79431,without jobs,90579,without educations,118799,without addresses,497,without dobs,53225,,,,,,,,,,,,,,,,,
,"Name, Address, DOB, Email, Username",6.09746983172%,10606,,,,,,,,,,,,,educations,11.3%,PossibleMatch,with phones,5,with emails,0,with social_profiles,1,with jobs,1,with educations,0,with addresses,5,with dobs,0,,,,,,,,,,,,,,,,,
,"Name, Address, DOB, Emails, Phones, Usernames",5.32364422419%,9260,,,,,,,,,,,,,addresses,99.6%,PossibleMatch,without phones,5473,without emails,5478,without social_profiles,5477,without jobs,5477,without educations,5478,without addresses,5473,without dobs,5478,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,60.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,76.7340649991%,133472.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21013#US,All,,169542,NoMatch,63.1%,106988,,,,,,,,,,phones,97.1%,NoMatch,with phones,527,with emails,0,with social_profiles,493,with jobs,402,with educations,298,with addresses,557,with dobs,481,,,,,,,,,,,,,,,,,
,Phone,92.6767408666%,157126,SingleMatch,23.1%,39227,,,,,,,,,,emails,49.6%,NoMatch,without phones,106461,without emails,106988,without social_profiles,106495,without jobs,106586,without educations,106690,without addresses,106431,without dobs,106507,,,,,,,,,,,,,,,,,
,"Name, Address",3.85273265621%,6532,MultipleMatch,13.7%,23277,,,,,,,,,,social_profiles,31.3%,PerfectMatch,with phones,38076,with emails,19447,with social_profiles,12297,with jobs,13567,with educations,3804,with addresses,38879,with dobs,14436,,,,,,,,,,,,,,,,,
,"Name, Address, Emails",2.62825730497%,4456,,,,,,,,,,,,,jobs,34.6%,PerfectMatch,without phones,1151,without emails,19780,without social_profiles,26930,without jobs,25660,without educations,35423,without addresses,348,without dobs,24791,,,,,,,,,,,,,,,,,
,"Name, Address, Email",0.808059359923%,1370,,,,,,,,,,,,,educations,9.7%,PossibleMatch,with phones,23271,with emails,0,with social_profiles,12640,with jobs,11348,with educations,5649,with addresses,23256,with dobs,13577,,,,,,,,,,,,,,,,,
,,0.0294912175154%,50,,,,,,,,,,,,,addresses,99.1%,PossibleMatch,without phones,6,without emails,23277,without social_profiles,10637,without jobs,11929,without educations,17628,without addresses,21,without dobs,9700,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,36.8%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,99.9952814052%,169534.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539#US,All,,169064,NoMatch,3.9%,6508,,,,,,,,,,phones,100.0%,NoMatch,with phones,5,with emails,0,with social_profiles,1,with jobs,2,with educations,0,with addresses,5,with dobs,2,,,,,,,,,,,,,,,,,
,Phone,99.9798892727%,169030,SingleMatch,33.9%,57255,,,,,,,,,,emails,60.7%,NoMatch,without phones,6503,without emails,6508,without social_profiles,6507,without jobs,6506,without educations,6508,without addresses,6503,without dobs,6506,,,,,,,,,,,,,,,,,
,,0.0201107272985%,34,MultipleMatch,62.3%,105267,,,,,,,,,,social_profiles,50.6%,PerfectMatch,with phones,57252,with emails,34734,with social_profiles,28986,with jobs,30020,with educations,9755,with addresses,56031,with dobs,18992,,,,,,,,,,,,,,,,,
,"Name, Address, DOB, Phone",18.7120334077%,32128,,,,,,,,,,,,,jobs,52.4%,PerfectMatch,without phones,3,without emails,22521,without social_profiles,28269,without jobs,27235,without educations,47500,without addresses,1224,without dobs,38263,,,,,,,,,,,,,,,,,
,"Name, Address",8.10148109751%,13910,,,,,,,,,,,,,educations,17.0%,PossibleMatch,with phones,13027,with emails,0,with social_profiles,8131,with jobs,5485,with educations,2997,with addresses,12978,with dobs,6494,,,,,,,,,,,,,,,,,
,"Name, Address, DOB, Emails, Phones, Usernames",6.43866811884%,11055,,,,,,,,,,,,,addresses,97.9%,PossibleMatch,without phones,92240,without emails,105267,without social_profiles,97136,without jobs,99782,without educations,102270,without addresses,92289,without dobs,98773,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,33.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100.0%,169064.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19675#US,All,,160699,NoMatch,52.9%,84912,,,,,,,,,,phones,100.0%,NoMatch,with phones,108,with emails,0,with social_profiles,31,with jobs,30,with educations,6,with addresses,114,with dobs,95,,,,,,,,,,,,,,,,,
,Phone,99.9620408341%,160638,SingleMatch,30.3%,48692,,,,,,,,,,emails,24.9%,NoMatch,without phones,84804,without emails,84912,without social_profiles,84881,without jobs,84882,without educations,84906,without addresses,84798,without dobs,84817,,,,,,,,,,,,,,,,,
,,0.037959165894%,61,MultipleMatch,16.8%,27034,,,,,,,,,,social_profiles,14.2%,PerfectMatch,with phones,48690,with emails,12135,with social_profiles,6899,with jobs,17844,with educations,1539,with addresses,48522,with dobs,9180,,,,,,,,,,,,,,,,,
,"Name, Address, Emails",2.58576463612%,3881,,,,,,,,,,,,,jobs,36.6%,PerfectMatch,without phones,2,without emails,36557,without social_profiles,41793,without jobs,30848,without educations,47153,without addresses,170,without dobs,39512,,,,,,,,,,,,,,,,,
,"Name, Address, Email",0.868806257537%,1304,,,,,,,,,,,,,educations,3.2%,PossibleMatch,with phones,27034,with emails,0,with social_profiles,12795,with jobs,12381,with educations,2449,with addresses,27024,with dobs,9331,,,,,,,,,,,,,,,,,
,,0.0393094855787%,59,,,,,,,,,,,,,addresses,99.7%,PossibleMatch,without phones,0,without emails,27034,without social_profiles,14239,without jobs,14653,without educations,24585,without addresses,10,without dobs,17703,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,18.9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100.0%,160699.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21893#US,All,,147761,NoMatch,42.3%,62484,,,,,,,,,,phones,100.0%,NoMatch,with phones,137,with emails,0,with social_profiles,38,with jobs,37,with educations,14,with addresses,141,with dobs,126,,,,,,,,,,,,,,,,,
,Phone,99.9052524008%,147621,SingleMatch,31.0%,45798,,,,,,,,,,emails,41.1%,NoMatch,without phones,62347,without emails,62484,without social_profiles,62446,without jobs,62447,without educations,62470,without addresses,62343,without dobs,62358,,,,,,,,,,,,,,,,,
,"Name, Address",0.0392525767963%,58,MultipleMatch,26.7%,39436,,,,,,,,,,social_profiles,25.8%,PerfectMatch,with phones,45790,with emails,18837,with social_profiles,11819,with jobs,15022,with educations,3082,with addresses,45379,with dobs,12024,,,,,,,,,,,,,,,,,
,,0.0291010483145%,43,,,,,,,,,,,,,jobs,32.8%,PerfectMatch,without phones,8,without emails,26961,without social_profiles,33979,without jobs,30776,without educations,42716,without addresses,419,without dobs,33774,,,,,,,,,,,,,,,,,
,Address,0.0263939740527%,39,,,,,,,,,,,,,educations,6.7%,PossibleMatch,with phones,39436,with emails,0,with social_profiles,19260,with jobs,17052,with educations,6775,with addresses,39390,with dobs,21425,,,,,,,,,,,,,,,,,
,,0.00226817374211%,3,,,,,,,,,,,,,addresses,99.1%,PossibleMatch,without phones,0,without emails,39436,without social_profiles,20176,without jobs,22384,without educations,32661,without addresses,46,without dobs,18011,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,26.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100.0%,147761.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539#IN,All,,40494,NoMatch,24.7%,9983,,,,,,,,,,phones,100.0%,NoMatch,with phones,1,with emails,0,with social_profiles,0,with jobs,0,with educations,0,with addresses,1,with dobs,0,,,,,,,,,,,,,,,,,
,Phone,99.9654269768%,40480,SingleMatch,45.2%,18297,,,,,,,,,,emails,24.3%,NoMatch,without phones,9982,without emails,9983,without social_profiles,9983,without jobs,9983,without educations,9983,without addresses,9982,without dobs,9983,,,,,,,,,,,,,,,,,
,,0.0345730231639%,14,MultipleMatch,30.1%,12200,,,,,,,,,,social_profiles,32.6%,PerfectMatch,with phones,18297,with emails,4449,with social_profiles,5958,with jobs,1716,with educations,1077,with addresses,18297,with dobs,2069,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,jobs,9.4%,PerfectMatch,without phones,0,without emails,13848,without social_profiles,12339,without jobs,16581,without educations,17220,without addresses,0,without dobs,16228,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,educations,5.9%,PossibleMatch,with phones,4297,with emails,0,with social_profiles,1374,with jobs,398,with educations,286,with addresses,4297,with dobs,618,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,addresses,100.0%,PossibleMatch,without phones,7903,without emails,12200,without social_profiles,10826,without jobs,11802,without educations,11914,without addresses,7903,without dobs,11582,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,11.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100.0%,40494.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16249#IN,All,,6877,NoMatch,37.3%,2566,,,,,,,,,,phones,100.0%,NoMatch,with phones,0,with emails,0,with social_profiles,0,with jobs,0,with educations,0,with addresses,0,with dobs,0,,,,,,,,,,,,,,,,,
,Phone,99.9563763269%,6874,SingleMatch,45.3%,3117,,,,,,,,,,emails,20.9%,NoMatch,without phones,2566,without emails,2566,without social_profiles,2566,without jobs,2566,without educations,2566,without addresses,2566,without dobs,2566,,,,,,,,,,,,,,,,,
,,0.0436236731133%,3,MultipleMatch,17.3%,1191,,,,,,,,,,social_profiles,24.5%,PerfectMatch,with phones,3117,with emails,651,with social_profiles,763,with jobs,312,with educations,234,with addresses,3117,with dobs,249,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,jobs,10.0%,PerfectMatch,without phones,0,without emails,2466,without social_profiles,2354,without jobs,2805,without educations,2883,without addresses,0,without dobs,2868,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,educations,7.5%,PossibleMatch,with phones,1191,with emails,0,with social_profiles,526,with jobs,335,with educations,235,with addresses,1191,with dobs,222,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,addresses,100.0%,PossibleMatch,without phones,0,without emails,1191,without social_profiles,665,without jobs,856,without educations,956,without addresses,0,without dobs,969,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,8.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100.0%,6877.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85843#IN,All,,3544,NoMatch,62.8%,2227,,,,,,,,,,phones,100.0%,NoMatch,with phones,0,with emails,0,with social_profiles,0,with jobs,0,with educations,0,with addresses,0,with dobs,0,,,,,,,,,,,,,,,,,
,Phone,100.0%,3544,SingleMatch,30.2%,1071,,,,,,,,,,emails,4.3%,NoMatch,without phones,2227,without emails,2227,without social_profiles,2227,without jobs,2227,without educations,2227,without addresses,2227,without dobs,2227,,,,,,,,,,,,,,,,,
,,0.0895736295235%,10,MultipleMatch,6.9%,246,,,,,,,,,,social_profiles,6.1%,PerfectMatch,with phones,1071,with emails,46,with social_profiles,65,with jobs,19,with educations,9,with addresses,1071,with dobs,30,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,jobs,1.8%,PerfectMatch,without phones,0,without emails,1025,without social_profiles,1006,without jobs,1052,without educations,1062,without addresses,0,without dobs,1041,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,educations,0.8%,PossibleMatch,with phones,246,with emails,0,with social_profiles,51,with jobs,17,with educations,15,with addresses,246,with dobs,24,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,addresses,100.0%,PossibleMatch,without phones,0,without emails,246,without social_profiles,195,without jobs,229,without educations,231,without addresses,0,without dobs,222,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,2.8%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
