From,2020-12-01 19:07:14.002099,To,2021-01-01 19:07:14.002142,Match_type,Match Rate,Count per match_type,filters,MatchRequirement Ratio,Count,MatchRequirements,Top 5 MatchRequirement,Count per MatchRequirements,APIMinimumMatch,MinimumMatch breakdown,Count per MinimumMatch,Fields,Fill Rate,match_type.,filters,Count,filters,Count,filters,Count,filters,Count,,,,,,,,,,,,,,,,,,,,,,,
,"Name, Address, Email, Phone",0.230860556631%,12723,,,,,,,,,,,,,educations,15.9%,PossibleMatch,with phones,0,with emails,0,with social_profiles,0,with jobs,0,with educations,0,with addresses,0,with dobs,0,,,,,,,,,,,,,,,,,
,"Name, Email",0.163269927577%,8998,,,,,,,,,,,,,addresses,80.5%,PossibleMatch,without phones,3608,without emails,3608,without social_profiles,3608,without jobs,3608,without educations,3608,without addresses,3608,without dobs,3608,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,37.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,98.7454453442%,5441979.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539#OverAll,All,,5070339,NoMatch,21.5%,1089502,,,,,,,,,,phones,99.9%,NoMatch,with phones,203,with emails,0,with social_profiles,120,with jobs,73,with educations,36,with addresses,218,with dobs,44,,,,,,,,,,,,,,,,,
,Phone,99.9549734249%,5068056,SingleMatch,52.5%,2660664,,,,,,,,,,emails,25.8%,NoMatch,without phones,1089299,without emails,1089502,without social_profiles,1089382,without jobs,1089429,without educations,1089466,without addresses,1089284,without dobs,1089458,,,,,,,,,,,,,,,,,
,Email,0.0258957044095%,1313,MultipleMatch,26.0%,1319440,,,,,,,,,,social_profiles,29.7%,PerfectMatch,with phones,2656690,with emails,685603,with social_profiles,790333,with jobs,279091,with educations,123787,with addresses,2648398,with dobs,352118,,,,,,,,,,,,,,,,,
,,0.0144566270618%,733,,,,,,,,,,,,,jobs,10.5%,PerfectMatch,without phones,3974,without emails,1975061,without social_profiles,1870331,without jobs,2381573,without educations,2536877,without addresses,12266,without dobs,2308546,,,,,,,,,,,,,,,,,
,"Name, Email",0.00467424367483%,237,,,,,,,,,,,,,educations,4.7%,PossibleMatch,with phones,1019179,with emails,0,with social_profiles,317475,with jobs,196820,with educations,76540,with addresses,1017624,with dobs,218992,,,,,,,,,,,,,,,,,
,Username,0.000463449155457%,10,,,,,,,,,,,,,addresses,99.5%,PossibleMatch,without phones,300261,without emails,1319440,without social_profiles,1001965,without jobs,1122620,without educations,1242900,without addresses,301816,without dobs,1100448,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,13.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100.0%,5070339.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16249#OverAll,All,,2958744,NoMatch,58.9%,1674901,,,,,,,,,,phones,100.0%,NoMatch,with phones,1058,with emails,0,with social_profiles,354,with jobs,316,with educations,134,with addresses,1120,with dobs,972,,,,,,,,,,,,,,,,,
,Phone,96.0801272432%,2842765,SingleMatch,30.2%,858339,,,,,,,,,,emails,32.8%,NoMatch,without phones,1673843,without emails,1674901,without social_profiles,1674547,without jobs,1674585,without educations,1674767,without addresses,1673781,without dobs,1673929,,,,,,,,,,,,,,,,,
,,3.91987275682%,115979,MultipleMatch,10.9%,309525,,,,,,,,,,social_profiles,32.1%,PerfectMatch,with phones,858313,with emails,281140,with social_profiles,275808,with jobs,164249,with educations,80581,with addresses,855554,with dobs,185069,,,,,,,,,,,,,,,,,
,"Name, Address, Email, Phone",0.0762597055079%,953,,,,,,,,,,,,,jobs,19.1%,PerfectMatch,without phones,26,without emails,577199,without social_profiles,582531,without jobs,694090,without educations,777758,without addresses,2785,without dobs,673270,,,,,,,,,,,,,,,,,
,"Name, Email",0.0304878780677%,381,,,,,,,,,,,,,educations,9.4%,PossibleMatch,with phones,309524,with emails,0,with social_profiles,150498,with jobs,107253,with educations,55485,with addresses,309334,with dobs,115627,,,,,,,,,,,,,,,,,
,"Name, Address, Email, Phone, Educations, Jobs",0.0301677953583%,377,,,,,,,,,,,,,addresses,99.7%,PossibleMatch,without phones,1,without emails,309525,without social_profiles,159027,without jobs,202272,without educations,254040,without addresses,191,without dobs,193898,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,21.6%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100.0%,2958744.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121651#OverAll,All,,1697824,NoMatch,31.4%,2636,,,,,,,,,,phones,79.1%,NoMatch,with phones,2242,with emails,0,with social_profiles,2457,with jobs,2156,with educations,1958,with addresses,2391,with dobs,2119,,,,,,,,,,,,,,,,,
,,99.5048956782%,1689418,SingleMatch,66.4%,5581,,,,,,,,,,emails,84.0%,NoMatch,without phones,394,without emails,2636,without social_profiles,179,without jobs,480,without educations,678,without addresses,245,without dobs,517,,,,,,,,,,,,,,,,,
,"Name, Email",0.18058408881%,3066,MultipleMatch,2.2%,189,,,,,,,,,,social_profiles,74.6%,PerfectMatch,with phones,4413,with emails,4688,with social_profiles,4162,with jobs,3192,with educations,2255,with addresses,5321,with dobs,3177,,,,,,,,,,,,,,,,,
,"Name, Address, Email, Phone",0.082046195601%,1393,,,,,,,,,,,,,jobs,57.2%,PerfectMatch,without phones,1168,without emails,893,without social_profiles,1419,without jobs,2389,without educations,3326,without addresses,260,without dobs,2404,,,,,,,,,,,,,,,,,
,"Name, Address, Email, Phone, Educations, Jobs",0.0292727632546%,497,,,,,,,,,,,,,educations,40.4%,PossibleMatch,with phones,188,with emails,0,with social_profiles,182,with jobs,171,with educations,145,with addresses,189,with dobs,177,,,,,,,,,,,,,,,,,
,"Name, Address, Email, Phone, Education, Jobs",0.0229705788115%,390,,,,,,,,,,,,,addresses,95.3%,PossibleMatch,without phones,1,without emails,189,without social_profiles,7,without jobs,18,without educations,44,without addresses,0,without dobs,12,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,56.9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,99.8197693047%,1694764.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7963#OverAll,All,,1214155,NoMatch,46.9%,568834,,,,,,,,,,phones,96.4%,NoMatch,with phones,0,with emails,0,with social_profiles,0,with jobs,0,with educations,0,with addresses,0,with dobs,0,,,,,,,,,,,,,,,,,
,Phone,100.0%,1214155,SingleMatch,37.8%,459187,,,,,,,,,,emails,29.7%,NoMatch,without phones,568834,without emails,568834,without social_profiles,568834,without jobs,568834,without educations,568834,without addresses,568834,without dobs,568834,,,,,,,,,,,,,,,,,
,"Name, Address, Phone",8.28737860187%,66184,MultipleMatch,15.3%,186134,,,,,,,,,,social_profiles,36.0%,PerfectMatch,with phones,442845,with emails,136309,with social_profiles,165233,with jobs,57015,with educations,34334,with addresses,441463,with dobs,96581,,,,,,,,,,,,,,,,,
,"Name, Address, Email, Phone",7.78162612132%,62145,,,,,,,,,,,,,jobs,12.4%,PerfectMatch,without phones,16342,without emails,322878,without social_profiles,293954,without jobs,402172,without educations,424853,without addresses,17724,without dobs,362606,,,,,,,,,,,,,,,,,
,"Name, Address, Email",7.72577922696%,61699,,,,,,,,,,,,,educations,7.5%,PossibleMatch,with phones,8,with emails,0,with social_profiles,8,with jobs,6,with educations,4,with addresses,8,with dobs,1,,,,,,,,,,,,,,,,,
,"Name, Address",6.72028469394%,53669,,,,,,,,,,,,,addresses,96.1%,PossibleMatch,without phones,186126,without emails,186134,without social_profiles,186126,without jobs,186128,without educations,186130,without addresses,186126,without dobs,186133,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,21.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100.0%,1214155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2427#OverAll,All,,620723,NoMatch,40.3%,249692,,,,,,,,,,phones,91.3%,NoMatch,with phones,1,with emails,0,with social_profiles,0,with jobs,0,with educations,0,with addresses,1,with dobs,0,,,,,,,,,,,,,,,,,
,Email,58.5375441219%,363356,SingleMatch,47.8%,296271,,,,,,,,,,emails,95.7%,NoMatch,without phones,249691,without emails,249692,without social_profiles,249692,without jobs,249692,without educations,249692,without addresses,249691,without dobs,249692,,,,,,,,,,,,,,,,,
,Phone,24.2127325715%,150294,MultipleMatch,12.0%,74326,,,,,,,,,,social_profiles,70.7%,PerfectMatch,with phones,270481,with emails,283595,with social_profiles,209598,with jobs,149598,with educations,70407,with addresses,289707,with dobs,227136,,,,,,,,,,,,,,,,,
,"Names, Addresses, DOB, Emails, Phones, UserIDs",1.07616440828%,6680,,,,,,,,,,,,,jobs,50.5%,PerfectMatch,without phones,25790,without emails,12676,without social_profiles,86673,without jobs,146673,without educations,225864,without addresses,6564,without dobs,69135,,,,,,,,,,,,,,,,,
,"Names, Addresses, DOB, Emails, Phones, UserID",0.955176463576%,5929,,,,,,,,,,,,,educations,23.8%,PossibleMatch,with phones,59756,with emails,0,with social_profiles,302,with jobs,7851,with educations,428,with addresses,73769,with dobs,24166,,,,,,,,,,,,,,,,,
,"Names, Addresses, DOB, Emails, Phones",0.855615145564%,5311,,,,,,,,,,,,,addresses,97.8%,PossibleMatch,without phones,14570,without emails,74326,without social_profiles,74024,without jobs,66475,without educations,73898,without addresses,557,without dobs,50160,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,76.7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,85.6372327109%,531570.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14563#OverAll,All,,601527,NoMatch,15.1%,90319,,,,,,,,,,phones,56.0%,NoMatch,with phones,0,with emails,0,with social_profiles,0,with jobs,0,with educations,0,with addresses,0,with dobs,0,,,,,,,,,,,,,,,,,
,UserID,52.4727900826%,315638,SingleMatch,79.9%,477573,,,,,,,,,,emails,62.4%,NoMatch,without phones,90319,without emails,90319,without social_profiles,90319,without jobs,90319,without educations,90319,without addresses,90319,without dobs,90319,,,,,,,,,,,,,,,,,
,Email,24.073399864%,144808,MultipleMatch,4.9%,29505,,,,,,,,,,social_profiles,97.3%,PerfectMatch,with phones,267270,with emails,298003,with social_profiles,464667,with jobs,450836,with educations,367664,with addresses,467920,with dobs,197660,,,,,,,,,,,,,,,,,
,Username,22.105907133%,132973,,,,,,,,,,,,,jobs,94.4%,PerfectMatch,without phones,210303,without emails,179570,without social_profiles,12906,without jobs,26737,without educations,109909,without addresses,9653,without dobs,279913,,,,,,,,,,,,,,,,,
,,0.686585972035%,4130,,,,,,,,,,,,,educations,77.0%,PossibleMatch,with phones,25161,with emails,0,with social_profiles,22190,with jobs,18622,with educations,13275,with addresses,29193,with dobs,18220,,,,,,,,,,,,,,,,,
,"Name, Address, Email, Phone",0.0251027800913%,151,,,,,,,,,,,,,addresses,98.0%,PossibleMatch,without phones,4344,without emails,29505,without social_profiles,7315,without jobs,10883,without educations,16230,without addresses,312,without dobs,11285,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,41.4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,99.3637858317%,597700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10381#OverAll,All,,598945,NoMatch,14.8%,86964,,,,,,,,,,phones,38.9%,NoMatch,with phones,25345,with emails,0,with social_profiles,30571,with jobs,24106,with educations,21287,with addresses,28149,with dobs,21804,,,,,,,,,,,,,,,,,
,UserID,53.2320997754%,318831,SingleMatch,84.9%,500138,,,,,,,,,,emails,44.4%,NoMatch,without phones,61619,without emails,86964,without social_profiles,56393,without jobs,62858,without educations,65677,without addresses,58815,without dobs,65160,,,,,,,,,,,,,,,,,
,"Emails, UserID",22.3399477414%,133804,MultipleMatch,0.4%,2180,,,,,,,,,,social_profiles,99.2%,PerfectMatch,with phones,194468,with emails,221937,with social_profiles,496365,with jobs,481211,with educations,365519,with addresses,492779,with dobs,113780,,,,,,,,,,,,,,,,,
,Username,12.899848901%,77263,,,,,,,,,,,,,jobs,96.2%,PerfectMatch,without phones,305670,without emails,278201,without social_profiles,3773,without jobs,18927,without educations,134619,without addresses,7359,without dobs,386358,,,,,,,,,,,,,,,,,
,"Emails, Username",5.7011912613%,34147,,,,,,,,,,,,,educations,73.1%,PossibleMatch,with phones,1991,with emails,0,with social_profiles,2036,with jobs,1976,with educations,1772,with addresses,2170,with dobs,1508,,,,,,,,,,,,,,,,,
,,1.61333678384%,9663,,,,,,,,,,,,,addresses,98.5%,PossibleMatch,without phones,189,without emails,2180,without social_profiles,144,without jobs,204,without educations,408,without addresses,10,without dobs,672,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,22.7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,95.786424463%,573708.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
