From,2021-01-01 19:11:12.994378,To,2021-02-01 19:11:12.994417,Match_type,Match Rate,Count per match_type,filters,MatchRequirement Ratio,Count,MatchRequirements,Top 5 MatchRequirement,Count per MatchRequirements,APIMinimumMatch,MinimumMatch breakdown,Count per MinimumMatch,Fields,Fill Rate,match_type.,filters,Count,filters,Count,filters,Count,filters,Count,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,83.9009050191%,13712456.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119465#OverAll,All,,10352501,NoMatch,5.3%,539369,,,,,,,,,,phones,40.7%,NoMatch,with phones,1900,with emails,0,with social_profiles,2007,with jobs,1877,with educations,1740,with addresses,2016,with dobs,1803,,,,,,,,,,,,,,,,,
,"Name, UserID",93.1097229549%,9639185,SingleMatch,94.7%,9665179,,,,,,,,,,emails,46.7%,NoMatch,without phones,537469,without emails,539369,without social_profiles,537362,without jobs,537492,without educations,537629,without addresses,537353,without dobs,537566,,,,,,,,,,,,,,,,,
,"Name, Username",5.49026752086%,568380,MultipleMatch,0.0%,3453,,,,,,,,,,social_profiles,100.0%,PerfectMatch,with phones,3932758,with emails,4514967,with social_profiles,9663151,with jobs,9633798,with educations,5941257,with addresses,9638759,with dobs,2945713,,,,,,,,,,,,,,,,,
,,1.39579798157%,144500,,,,,,,,,,,,,jobs,99.7%,PerfectMatch,without phones,5732421,without emails,5150212,without social_profiles,2028,without jobs,31381,without educations,3723922,without addresses,26420,without dobs,6719466,,,,,,,,,,,,,,,,,
,Name,0.003767205625%,390,,,,,,,,,,,,,educations,61.5%,PossibleMatch,with phones,22,with emails,0,with social_profiles,22,with jobs,22,with educations,21,with addresses,22,with dobs,20,,,,,,,,,,,,,,,,,
,UserID,0.000173871028846%,18,,,,,,,,,,,,,addresses,99.7%,PossibleMatch,without phones,3431,without emails,3453,without social_profiles,3431,without jobs,3431,without educations,3432,without addresses,3431,without dobs,3433,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,30.5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,99.999729534%,10352473.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539#OverAll,All,,6648035,NoMatch,20.7%,1375624,,,,,,,,,,phones,99.9%,NoMatch,with phones,221,with emails,0,with social_profiles,318,with jobs,204,with educations,143,with addresses,295,with dobs,91,,,,,,,,,,,,,,,,,
,Phone,99.7260995166%,6629826,SingleMatch,53.0%,3518473,,,,,,,,,,emails,25.5%,NoMatch,without phones,1375403,without emails,1375624,without social_profiles,1375306,without jobs,1375420,without educations,1375481,without addresses,1375329,without dobs,1375533,,,,,,,,,,,,,,,,,
,,0.201232394234%,13378,MultipleMatch,26.2%,1740560,,,,,,,,,,social_profiles,28.8%,PerfectMatch,with phones,3513818,with emails,897216,with social_profiles,1012234,with jobs,371938,with educations,165803,with addresses,3504407,with dobs,450792,,,,,,,,,,,,,,,,,
,Email,0.0454720831043%,3023,,,,,,,,,,,,,jobs,10.6%,PerfectMatch,without phones,4655,without emails,2621257,without social_profiles,2506239,without jobs,3146535,without educations,3352670,without addresses,14066,without dobs,3067681,,,,,,,,,,,,,,,,,
,"Name, Email",0.0265491983722%,1765,,,,,,,,,,,,,educations,4.7%,PossibleMatch,with phones,1362200,with emails,0,with social_profiles,417885,with jobs,259168,with educations,100606,with addresses,1360114,with dobs,284351,,,,,,,,,,,,,,,,,
,"Name, Email, Phone",0.000391093007182%,26,,,,,,,,,,,,,addresses,99.6%,PossibleMatch,without phones,378360,without emails,1740560,without social_profiles,1322675,without jobs,1481392,without educations,1639954,without addresses,380446,without dobs,1456209,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,12.8%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,99.9997442853%,6648018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16249#OverAll,All,,3345935,NoMatch,62.7%,2096659,,,,,,,,,,phones,100.0%,NoMatch,with phones,979,with emails,0,with social_profiles,292,with jobs,275,with educations,125,with addresses,1043,with dobs,883,,,,,,,,,,,,,,,,,
,Phone,99.9596824206%,3344586,SingleMatch,28.0%,935778,,,,,,,,,,emails,30.9%,NoMatch,without phones,2095680,without emails,2096659,without social_profiles,2096367,without jobs,2096384,without educations,2096534,without addresses,2095616,without dobs,2095776,,,,,,,,,,,,,,,,,
,,0.0402578053668%,1347,MultipleMatch,9.3%,312151,,,,,,,,,,social_profiles,32.0%,PerfectMatch,with phones,935757,with emails,289381,with social_profiles,299191,with jobs,169113,with educations,90612,with addresses,933313,with dobs,201652,,,,,,,,,,,,,,,,,
,Email,2.98870121506e-05%,1,,,,,,,,,,,,,jobs,18.1%,PerfectMatch,without phones,21,without emails,646397,without social_profiles,636587,without jobs,766665,without educations,845166,without addresses,2465,without dobs,734126,,,,,,,,,,,,,,,,,
,"Name, Phone",2.98870121506e-05%,1,,,,,,,,,,,,,educations,9.7%,PossibleMatch,with phones,312120,with emails,0,with social_profiles,148903,with jobs,103186,with educations,54504,with addresses,311907,with dobs,113634,,,,,,,,,,,,,,,,,
,"Name, Address, Email, Phone, Educations, Jobs",0.0301677953583%,377,,,,,,,,,,,,,addresses,99.7%,PossibleMatch,without phones,31,without emails,312151,without social_profiles,163248,without jobs,208965,without educations,257647,without addresses,244,without dobs,198517,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,21.5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100.0%,3345935.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1171#OverAll,All,,2782830,NoMatch,91.3%,2510013,,,,,,,,,,phones,52.4%,NoMatch,with phones,0,with emails,0,with social_profiles,0,with jobs,0,with educations,0,with addresses,0,with dobs,0,,,,,,,,,,,,,,,,,
,"Name, Address",96.2647736297%,2678885,SingleMatch,8.4%,230713,,,,,,,,,,emails,31.6%,NoMatch,without phones,2510013,without emails,2510013,without social_profiles,2510013,without jobs,2510013,without educations,2510013,without addresses,2510013,without dobs,2510013,,,,,,,,,,,,,,,,,
,,1.23521738662%,34374,MultipleMatch,0.3%,7720,,,,,,,,,,social_profiles,60.6%,PerfectMatch,with phones,121006,with emails,72920,with social_profiles,139847,with jobs,47829,with educations,29119,with addresses,185411,with dobs,92565,,,,,,,,,,,,,,,,,
,"Name, Address, Email, Phone, Job",1.22123881085%,33985,,,,,,,,,,,,,jobs,20.7%,PerfectMatch,without phones,109707,without emails,157793,without social_profiles,90866,without jobs,182884,without educations,201594,without addresses,45302,without dobs,138148,,,,,,,,,,,,,,,,,
,"Address, Phone",0.185746164875%,5169,,,,,,,,,,,,,educations,12.6%,PossibleMatch,with phones,5,with emails,0,with social_profiles,2,with jobs,2,with educations,2,with addresses,5,with dobs,3,,,,,,,,,,,,,,,,,
,Email,0.118153103136%,3288,,,,,,,,,,,,,addresses,80.4%,PossibleMatch,without phones,7715,without emails,7720,without social_profiles,7718,without jobs,7718,without educations,7718,without addresses,7715,without dobs,7717,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,40.1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,99.0251290952%,2755701.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121651#OverAll,All,,1702022,NoMatch,49.3%,10819,,,,,,,,,,phones,64.3%,NoMatch,with phones,9485,with emails,0,with social_profiles,10290,with jobs,8935,with educations,8045,with addresses,9985,with dobs,8823,,,,,,,,,,,,,,,,,
,,98.7111212429%,1680085,SingleMatch,47.9%,10499,,,,,,,,,,emails,78.3%,NoMatch,without phones,1334,without emails,10819,without social_profiles,529,without jobs,1884,without educations,2774,without addresses,834,without dobs,1996,,,,,,,,,,,,,,,,,
,"Name, Email",1.00550991703%,17114,MultipleMatch,2.8%,619,,,,,,,,,,social_profiles,65.9%,PerfectMatch,with phones,6751,with emails,8218,with social_profiles,6919,with jobs,4090,with educations,2580,with addresses,8970,with dobs,4165,,,,,,,,,,,,,,,,,
,"Name, Address, Email, Phone",0.0470029177061%,800,,,,,,,,,,,,,jobs,39.0%,PerfectMatch,without phones,3748,without emails,2281,without social_profiles,3580,without jobs,6409,without educations,7919,without addresses,1529,without dobs,6334,,,,,,,,,,,,,,,,,
,"Name, Addresses, Email",0.0292005626249%,497,,,,,,,,,,,,,educations,24.6%,PossibleMatch,with phones,612,with emails,0,with social_profiles,615,with jobs,594,with educations,539,with addresses,617,with dobs,602,,,,,,,,,,,,,,,,,
,"Name, Email, Phone",0.0274379532109%,467,,,,,,,,,,,,,addresses,85.4%,PossibleMatch,without phones,7,without emails,619,without social_profiles,4,without jobs,25,without educations,80,without addresses,2,without dobs,17,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,39.7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,99.8202725934%,1698963.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7963#OverAll,All,,1270783,NoMatch,45.5%,577661,,,,,,,,,,phones,96.6%,NoMatch,with phones,0,with emails,0,with social_profiles,0,with jobs,0,with educations,0,with addresses,0,with dobs,0,,,,,,,,,,,,,,,,,
,Phone,99.9993704669%,1270775,SingleMatch,38.9%,494489,,,,,,,,,,emails,30.4%,NoMatch,without phones,577661,without emails,577661,without social_profiles,577661,without jobs,577661,without educations,577661,without addresses,577661,without dobs,577661,,,,,,,,,,,,,,,,,
,,0.000629533130361%,8,MultipleMatch,15.6%,198625,,,,,,,,,,social_profiles,36.6%,PerfectMatch,with phones,477686,with emails,150159,with social_profiles,180824,with jobs,61586,with educations,36522,with addresses,475765,with dobs,112295,,,,,,,,,,,,,,,,,
,"Names, Addresses, DOB, Emails, Phones, UserIDs",1.07616440828%,6680,,,,,,,,,,,,,jobs,12.5%,PerfectMatch,without phones,16803,without emails,344330,without social_profiles,313665,without jobs,432903,without educations,457967,without addresses,18724,without dobs,382194,,,,,,,,,,,,,,,,,
,"Names, Addresses, DOB, Emails, Phones, UserID",0.955176463576%,5929,,,,,,,,,,,,,educations,7.4%,PossibleMatch,with phones,12,with emails,0,with social_profiles,4,with jobs,5,with educations,0,with addresses,12,with dobs,0,,,,,,,,,,,,,,,,,
,"Names, Addresses, DOB, Emails, Phones",0.855615145564%,5311,,,,,,,,,,,,,addresses,96.2%,PossibleMatch,without phones,198613,without emails,198625,without social_profiles,198621,without jobs,198620,without educations,198625,without addresses,198613,without dobs,198625,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,22.7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100.0%,1270783.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14563#OverAll,All,,776491,NoMatch,15.2%,117654,,,,,,,,,,phones,56.6%,NoMatch,with phones,0,with emails,0,with social_profiles,0,with jobs,0,with educations,0,with addresses,0,with dobs,0,,,,,,,,,,,,,,,,,
,UserID,62.4267377214%,484738,SingleMatch,81.0%,627490,,,,,,,,,,emails,63.6%,NoMatch,without phones,117654,without emails,117654,without social_profiles,117654,without jobs,117654,without educations,117654,without addresses,117654,without dobs,117654,,,,,,,,,,,,,,,,,
,Email,23.1751559258%,179953,MultipleMatch,3.8%,29641,,,,,,,,,,social_profiles,97.3%,PerfectMatch,with phones,355107,with emails,399353,with social_profiles,610736,with jobs,593115,with educations,484203,with addresses,615882,with dobs,255612,,,,,,,,,,,,,,,,,
,Username,13.450510051%,104442,,,,,,,,,,,,,jobs,94.5%,PerfectMatch,without phones,272383,without emails,228137,without social_profiles,16754,without jobs,34375,without educations,143287,without addresses,11608,without dobs,371878,,,,,,,,,,,,,,,,,
,,0.219577561105%,1705,,,,,,,,,,,,,educations,77.2%,PossibleMatch,with phones,25049,with emails,0,with social_profiles,22495,with jobs,19225,with educations,13504,with addresses,29233,with dobs,17957,,,,,,,,,,,,,,,,,
,"Name, Address, Email, Phone",0.0318097698492%,247,,,,,,,,,,,,,addresses,98.2%,PossibleMatch,without phones,4592,without emails,29641,without social_profiles,7146,without jobs,10416,without educations,16137,without addresses,408,without dobs,11684,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,40.7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,99.3037910291%,771085.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10381#OverAll,All,,718785,NoMatch,14.2%,101987,,,,,,,,,,phones,40.1%,NoMatch,with phones,28363,with emails,0,with social_profiles,34809,with jobs,26710,with educations,22915,with addresses,31449,with dobs,24712,,,,,,,,,,,,,,,,,
,UserID,54.8977788908%,394597,SingleMatch,85.3%,613155,,,,,,,,,,emails,46.3%,NoMatch,without phones,73624,without emails,101987,without social_profiles,67178,without jobs,75277,without educations,79072,without addresses,70538,without dobs,77275,,,,,,,,,,,,,,,,,
,"Emails, UserID",21.1925680141%,152329,MultipleMatch,0.5%,3541,,,,,,,,,,social_profiles,99.2%,PerfectMatch,with phones,246114,with emails,284141,with social_profiles,608267,with jobs,590958,with educations,445305,with addresses,603785,with dobs,144791,,,,,,,,,,,,,,,,,
,Username,14.4101504622%,103578,,,,,,,,,,,,,jobs,96.4%,PerfectMatch,without phones,367041,without emails,329014,without social_profiles,4888,without jobs,22197,without educations,167850,without addresses,9370,without dobs,468364,,,,,,,,,,,,,,,,,
,"Emails, Username",5.55492949909%,39928,,,,,,,,,,,,,educations,72.6%,PossibleMatch,with phones,3247,with emails,0,with social_profiles,3229,with jobs,3006,with educations,2632,with addresses,3531,with dobs,2412,,,,,,,,,,,,,,,,,
,Email,2.27341972913%,16341,,,,,,,,,,,,,addresses,98.5%,PossibleMatch,without phones,294,without emails,3541,without social_profiles,312,without jobs,535,without educations,909,without addresses,10,without dobs,1129,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,23.6%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,98.3288465953%,706773.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
