From,2020-05-01 17:34:23.585907,To,2020-06-01 17:34:23.585943,Match_type,Match Rate,Count per match_type,filters,MatchRequirement Ratio,Count,MatchRequirements,Top 5 MatchRequirement,Count per MatchRequirements,APIMinimumMatch,MinimumMatch breakdown,Count per MinimumMatch,Fields,Fill Rate,match_type.,filters,Count,filters,Count,filters,Count,filters,Count,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,educations,9.3%,PossibleMatch,with phones,152024,with emails,0,with social_profiles,84186,with jobs,58773,with educations,30450,with addresses,151867,with dobs,75003,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,addresses,99.4%,PossibleMatch,without phones,0,without emails,152024,without social_profiles,67838,without jobs,93251,without educations,121574,without addresses,157,without dobs,77021,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,23.1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100.0%,1302066.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121651#OverAll,All,,1069124,NoMatch,19.4%,1024,,,,,,,,,,phones,84.5%,NoMatch,with phones,846,with emails,0,with social_profiles,895,with jobs,747,with educations,622,with addresses,887,with dobs,741,,,,,,,,,,,,,,,,,
,,99.5072601494%,1063856,SingleMatch,74.4%,3919,,,,,,,,,,emails,83.8%,NoMatch,without phones,178,without emails,1024,without social_profiles,129,without jobs,277,without educations,402,without addresses,137,without dobs,283,,,,,,,,,,,,,,,,,
,"Name, Address, Email, Phone",0.0622004557002%,665,MultipleMatch,6.2%,325,,,,,,,,,,social_profiles,71.9%,PerfectMatch,with phones,3310,with emails,3285,with social_profiles,2818,with jobs,2233,with educations,1756,with addresses,3821,with dobs,2586,,,,,,,,,,,,,,,,,
,"Name, Address, Email, Phone, Education, Job",0.051069847838%,546,,,,,,,,,,,,,jobs,57.0%,PerfectMatch,without phones,609,without emails,634,without social_profiles,1101,without jobs,1686,without educations,2163,without addresses,98,without dobs,1333,,,,,,,,,,,,,,,,,
,"Name, Email",0.0453642421272%,485,,,,,,,,,,,,,educations,44.8%,PossibleMatch,with phones,322,with emails,0,with social_profiles,230,with jobs,261,with educations,180,with addresses,324,with dobs,322,,,,,,,,,,,,,,,,,
,"Name, Address, Email",0.0407810506546%,436,,,,,,,,,,,,,addresses,97.5%,PossibleMatch,without phones,3,without emails,325,without social_profiles,95,without jobs,64,without educations,145,without addresses,1,without dobs,3,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,66.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,99.7066757458%,1065988.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6967#OverAll,All,,1002173,NoMatch,4.0%,40391,,,,,,,,,,phones,86.1%,NoMatch,with phones,13847,with emails,0,with social_profiles,6447,with jobs,5088,with educations,2322,with addresses,19965,with dobs,9110,,,,,,,,,,,,,,,,,
,"Name, Address, DOB, Email",79.2803238563%,794526,SingleMatch,94.5%,945449,,,,,,,,,,emails,86.2%,NoMatch,without phones,26544,without emails,40391,without social_profiles,33944,without jobs,35303,without educations,38069,without addresses,20426,without dobs,31281,,,,,,,,,,,,,,,,,
,"Name, Address, DOB",16.0524180955%,160873,MultipleMatch,1.5%,14860,,,,,,,,,,social_profiles,46.6%,PerfectMatch,with phones,813761,with emails,815109,with social_profiles,440395,with jobs,394515,with educations,175399,with addresses,943978,with dobs,866559,,,,,,,,,,,,,,,,,
,"Name, Address, Email",2.90758182469%,29139,,,,,,,,,,,,,jobs,41.7%,PerfectMatch,without phones,131688,without emails,130340,without social_profiles,505054,without jobs,550934,without educations,770050,without addresses,1471,without dobs,78890,,,,,,,,,,,,,,,,,
,"Name, Address",1.61269561243%,16162,,,,,,,,,,,,,educations,18.6%,PossibleMatch,with phones,274,with emails,0,with social_profiles,151,with jobs,100,with educations,59,with addresses,313,with dobs,280,,,,,,,,,,,,,,,,,
,,0.146980611132%,1473,,,,,,,,,,,,,addresses,99.8%,PossibleMatch,without phones,14586,without emails,14860,without social_profiles,14709,without jobs,14760,without educations,14801,without addresses,14547,without dobs,14580,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,91.7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100.0%,1002173.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7963#OverAll,All,,898438,NoMatch,50.3%,451743,,,,,,,,,,phones,100.0%,NoMatch,with phones,0,with emails,0,with social_profiles,0,with jobs,0,with educations,0,with addresses,0,with dobs,0,,,,,,,,,,,,,,,,,
,Phone,99.9456835085%,897950,SingleMatch,37.8%,339281,,,,,,,,,,emails,34.9%,NoMatch,without phones,451743,without emails,451743,without social_profiles,451743,without jobs,451743,without educations,451743,without addresses,451743,without dobs,451743,,,,,,,,,,,,,,,,,
,,0.0543164915108%,488,MultipleMatch,11.9%,106926,,,,,,,,,,social_profiles,42.6%,PerfectMatch,with phones,339280,with emails,118337,with social_profiles,144432,with jobs,50385,with educations,29096,with addresses,338390,with dobs,59334,,,,,,,,,,,,,,,,,
,Email,0.0493306724668%,374,,,,,,,,,,,,,jobs,14.9%,PerfectMatch,without phones,1,without emails,220944,without social_profiles,194849,without jobs,288896,without educations,310185,without addresses,891,without dobs,279947,,,,,,,,,,,,,,,,,
,"Name, Email",0.0383829563846%,291,,,,,,,,,,,,,educations,8.6%,PossibleMatch,with phones,29,with emails,0,with social_profiles,22,with jobs,22,with educations,4,with addresses,29,with dobs,0,,,,,,,,,,,,,,,,,
,,0.178013154956%,1403,,,,,,,,,,,,,addresses,99.7%,PossibleMatch,without phones,106897,without emails,106926,without social_profiles,106904,without jobs,106904,without educations,106922,without addresses,106897,without dobs,106926,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,17.5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100.0%,898438.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539#OverAll,All,,763969,NoMatch,9.0%,68373,,,,,,,,,,phones,100.0%,NoMatch,with phones,88,with emails,0,with social_profiles,31,with jobs,19,with educations,12,with addresses,96,with dobs,11,,,,,,,,,,,,,,,,,
,Phone,99.7065325949%,761727,SingleMatch,58.6%,446472,,,,,,,,,,emails,34.0%,NoMatch,without phones,68285,without emails,68373,without social_profiles,68342,without jobs,68354,without educations,68361,without addresses,68277,without dobs,68362,,,,,,,,,,,,,,,,,
,,0.212835861141%,1626,MultipleMatch,32.5%,247498,,,,,,,,,,social_profiles,41.2%,PerfectMatch,with phones,446421,with emails,152018,with social_profiles,183950,with jobs,71313,with educations,29868,with addresses,445374,with dobs,74871,,,,,,,,,,,,,,,,,
,Email,0.0526199361492%,402,,,,,,,,,,,,,jobs,16.0%,PerfectMatch,without phones,51,without emails,294454,without social_profiles,262522,without jobs,375159,without educations,416604,without addresses,1098,without dobs,371601,,,,,,,,,,,,,,,,,
,"Name, Email",0.0280116078008%,214,,,,,,,,,,,,,educations,6.7%,PossibleMatch,with phones,70392,with emails,0,with social_profiles,24971,with jobs,11857,with educations,6329,with addresses,70338,with dobs,15440,,,,,,,,,,,,,,,,,
,"Name, Address",0.00147834774928%,12,,,,,,,,,,,,,addresses,99.8%,PossibleMatch,without phones,177106,without emails,247498,without social_profiles,222527,without jobs,235641,without educations,241169,without addresses,177160,without dobs,232058,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,16.8%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100.0%,763969.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2427#OverAll,All,,572464,NoMatch,25.7%,146695,,,,,,,,,,phones,91.4%,NoMatch,with phones,0,with emails,0,with social_profiles,0,with jobs,0,with educations,0,with addresses,0,with dobs,0,,,,,,,,,,,,,,,,,
,Email,79.9664258364%,457779,SingleMatch,57.9%,329785,,,,,,,,,,emails,99.9%,NoMatch,without phones,146695,without emails,146695,without social_profiles,146695,without jobs,146695,without educations,146695,without addresses,146695,without dobs,146695,,,,,,,,,,,,,,,,,
,"Names, Addresses, DOB, Emails, Phones, UserIDs",1.31851085832%,7548,MultipleMatch,16.4%,93344,,,,,,,,,,social_profiles,66.9%,PerfectMatch,with phones,301558,with emails,329498,with social_profiles,220776,with jobs,157250,with educations,73330,with addresses,323535,with dobs,228503,,,,,,,,,,,,,,,,,
,"Names, Addresses, DOB, Emails, Phones, UserID",1.1714273736%,6706,,,,,,,,,,,,,jobs,47.7%,PerfectMatch,without phones,28227,without emails,287,without social_profiles,109009,without jobs,172535,without educations,256455,without addresses,6250,without dobs,101282,,,,,,,,,,,,,,,,,
,"Names, Addresses, DOB, Emails, Phones",0.925123675899%,5296,,,,,,,,,,,,,educations,22.2%,PossibleMatch,with phones,75048,with emails,0,with social_profiles,117,with jobs,10119,with educations,522,with addresses,93328,with dobs,32188,,,,,,,,,,,,,,,,,
,"Name, Addresses, DOB, Emails, Phones",0.881452807513%,5046,,,,,,,,,,,,,addresses,98.1%,PossibleMatch,without phones,18296,without emails,93344,without social_profiles,93227,without jobs,83225,without educations,92822,without addresses,16,without dobs,61156,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,69.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,84.2629405517%,482375.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10381#OverAll,All,,554551,NoMatch,13.9%,76979,,,,,,,,,,phones,37.1%,NoMatch,with phones,26815,with emails,0,with social_profiles,29867,with jobs,25632,with educations,22705,with addresses,28687,with dobs,23615,,,,,,,,,,,,,,,,,
,UserID,55.8024419756%,309453,SingleMatch,85.5%,472219,,,,,,,,,,emails,42.0%,NoMatch,without phones,50164,without emails,76979,without social_profiles,47112,without jobs,51347,without educations,54274,without addresses,48292,without dobs,53364,,,,,,,,,,,,,,,,,
,"Emails, UserID",22.9908520587%,127496,MultipleMatch,0.6%,3114,,,,,,,,,,social_profiles,98.6%,PerfectMatch,with phones,175196,with emails,198556,with social_profiles,465380,with jobs,453377,with educations,343010,with addresses,464532,with dobs,82107,,,,,,,,,,,,,,,,,
,Username,10.4192400699%,57780,,,,,,,,,,,,,jobs,96.0%,PerfectMatch,without phones,297023,without emails,273663,without social_profiles,6839,without jobs,18842,without educations,129209,without addresses,7687,without dobs,390112,,,,,,,,,,,,,,,,,
,"Emails, Username",5.14253873855%,28518,,,,,,,,,,,,,educations,72.6%,PossibleMatch,with phones,2946,with emails,0,with social_profiles,2841,with jobs,2680,with educations,2365,with addresses,3112,with dobs,2295,,,,,,,,,,,,,,,,,
,Email,1.60941013541%,8925,,,,,,,,,,,,,addresses,98.4%,PossibleMatch,without phones,168,without emails,3114,without social_profiles,273,without jobs,434,without educations,749,without addresses,2,without dobs,819,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,17.4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,95.9644829781%,532172.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
