From,2020-06-01 18:51:30.582018,To,2020-07-01 18:51:30.582022,Match_type,Match Rate,Count per match_type,filters,MatchRequirement Ratio,Count,MatchRequirements,Top 5 MatchRequirement,Count per MatchRequirements,APIMinimumMatch,MinimumMatch breakdown,Count per MinimumMatch,Fields,Fill Rate,match_type.,filters,Count,filters,Count,filters,Count,filters,Count,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,19.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100.0%,2512278.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16249#OverAll,All,,1498911,NoMatch,53.5%,797063,,,,,,,,,,phones,100.0%,NoMatch,with phones,750,with emails,0,with social_profiles,245,with jobs,216,with educations,90,with addresses,793,with dobs,652,,,,,,,,,,,,,,,,,
,Phone,99.42344809%,1490269,SingleMatch,35.0%,521274,,,,,,,,,,emails,37.8%,NoMatch,without phones,796313,without emails,797063,without social_profiles,796818,without jobs,796847,without educations,796973,without addresses,796270,without dobs,796411,,,,,,,,,,,,,,,,,
,,0.57655191002%,8642,MultipleMatch,11.5%,171932,,,,,,,,,,social_profiles,35.5%,PerfectMatch,with phones,521260,with emails,197282,with social_profiles,185017,with jobs,107875,with educations,47323,with addresses,518754,with dobs,114098,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,jobs,20.7%,PerfectMatch,without phones,14,without emails,323992,without social_profiles,336257,without jobs,413399,without educations,473951,without addresses,2520,without dobs,407176,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,educations,9.1%,PossibleMatch,with phones,171932,with emails,0,with social_profiles,89041,with jobs,63517,with educations,32800,with addresses,171735,with dobs,78941,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,addresses,99.5%,PossibleMatch,without phones,0,without emails,171932,without social_profiles,82891,without jobs,108415,without educations,139132,without addresses,197,without dobs,92991,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,21.9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100.0%,1498911.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539#OverAll,All,,1426024,NoMatch,9.8%,139748,,,,,,,,,,phones,100.0%,NoMatch,with phones,160,with emails,0,with social_profiles,40,with jobs,32,with educations,18,with addresses,165,with dobs,25,,,,,,,,,,,,,,,,,
,Phone,99.8102416229%,1423318,SingleMatch,59.9%,853441,,,,,,,,,,emails,35.2%,NoMatch,without phones,139588,without emails,139748,without social_profiles,139708,without jobs,139716,without educations,139730,without addresses,139583,without dobs,139723,,,,,,,,,,,,,,,,,
,,0.134079089833%,1912,MultipleMatch,30.3%,430923,,,,,,,,,,social_profiles,42.0%,PerfectMatch,with phones,853379,with emails,300783,with social_profiles,358043,with jobs,132387,with educations,59859,with addresses,851631,with dobs,147463,,,,,,,,,,,,,,,,,
,Email,0.0421451532373%,601,,,,,,,,,,,,,jobs,15.5%,PerfectMatch,without phones,62,without emails,552658,without social_profiles,495398,without jobs,721054,without educations,793582,without addresses,1810,without dobs,705978,,,,,,,,,,,,,,,,,
,"Name, Email",0.0134640090209%,192,,,,,,,,,,,,,educations,7.0%,PossibleMatch,with phones,133760,with emails,0,with social_profiles,49611,with jobs,24208,with educations,12783,with addresses,133644,with dobs,30703,,,,,,,,,,,,,,,,,
,Name,7.01250469838e-05%,1,,,,,,,,,,,,,addresses,99.8%,PossibleMatch,without phones,297163,without emails,430923,without social_profiles,381312,without jobs,406715,without educations,418140,without addresses,297279,without dobs,400220,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,17.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100.0%,1426024.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243177#OverAll,All,,1296844,NoMatch,0,0,,,,,,,,,,phones,0,NoMatch,with phones,0,with emails,0,with social_profiles,0,with jobs,0,with educations,0,with addresses,0,with dobs,0,,,,,,,,,,,,,,,,,
,,100.0%,1296844,SingleMatch,0,0,,,,,,,,,,emails,0,NoMatch,without phones,0,without emails,0,without social_profiles,0,without jobs,0,without educations,0,without addresses,0,without dobs,0,,,,,,,,,,,,,,,,,
,,,,MultipleMatch,0,0,,,,,,,,,,social_profiles,0,PerfectMatch,with phones,0,with emails,0,with social_profiles,0,with jobs,0,with educations,0,with addresses,0,with dobs,0,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,jobs,0,PerfectMatch,without phones,0,without emails,0,without social_profiles,0,without jobs,0,without educations,0,without addresses,0,without dobs,0,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,educations,0,PossibleMatch,with phones,0,with emails,0,with social_profiles,0,with jobs,0,with educations,0,with addresses,0,with dobs,0,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,addresses,0,PossibleMatch,without phones,0,without emails,0,without social_profiles,0,without jobs,0,without educations,0,without addresses,0,without dobs,0,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100.0%,1296844.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121651#OverAll,All,,1032445,NoMatch,17.7%,1245,,,,,,,,,,phones,83.2%,NoMatch,with phones,1013,with emails,0,with social_profiles,1056,with jobs,882,with educations,746,with addresses,1074,with dobs,871,,,,,,,,,,,,,,,,,
,,99.319479488%,1025419,SingleMatch,76.8%,5397,,,,,,,,,,emails,85.3%,NoMatch,without phones,232,without emails,1245,without social_profiles,189,without jobs,363,without educations,499,without addresses,171,without dobs,374,,,,,,,,,,,,,,,,,
,"Name, Address, Email, Phone",0.0896900077002%,926,MultipleMatch,5.5%,384,,,,,,,,,,social_profiles,69.2%,PerfectMatch,with phones,4493,with emails,4604,with social_profiles,3735,with jobs,2997,with educations,2195,with addresses,5292,with dobs,3534,,,,,,,,,,,,,,,,,
,"Name, Address, Email",0.0654756427703%,676,,,,,,,,,,,,,jobs,55.5%,PerfectMatch,without phones,904,without emails,793,without social_profiles,1662,without jobs,2400,without educations,3202,without addresses,105,without dobs,1863,,,,,,,,,,,,,,,,,
,"Name, Address, Email, Phone, Education, Jobs",0.05869562059%,606,,,,,,,,,,,,,educations,40.7%,PossibleMatch,with phones,384,with emails,0,with social_profiles,309,with jobs,298,with educations,246,with addresses,384,with dobs,370,,,,,,,,,,,,,,,,,
,"Name, Address, Email, Phone, Educations, Jobs",0.0557898967984%,576,,,,,,,,,,,,,addresses,98.1%,PossibleMatch,without phones,0,without emails,384,without social_profiles,75,without jobs,86,without educations,138,without addresses,0,without dobs,14,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,65.5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,99.5891306559%,1028203.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6967#OverAll,All,,982022,NoMatch,4.4%,43317,,,,,,,,,,phones,90.1%,NoMatch,with phones,14016,with emails,0,with social_profiles,6089,with jobs,5497,with educations,2122,with addresses,21715,with dobs,8527,,,,,,,,,,,,,,,,,
,"Name, Address, DOB, Email",79.1646215665%,777414,SingleMatch,94.2%,924819,,,,,,,,,,emails,87.9%,NoMatch,without phones,29301,without emails,43317,without social_profiles,37228,without jobs,37820,without educations,41195,without addresses,21602,without dobs,34790,,,,,,,,,,,,,,,,,
,"Name, Address, DOB",16.3259071589%,160324,MultipleMatch,1.4%,13684,,,,,,,,,,social_profiles,49.4%,PerfectMatch,with phones,833475,with emails,812992,with social_profiles,456840,with jobs,420661,with educations,186267,with addresses,923168,with dobs,828477,,,,,,,,,,,,,,,,,
,"Name, Address, Email",2.85492585706%,28036,,,,,,,,,,,,,jobs,45.5%,PerfectMatch,without phones,91344,without emails,111827,without social_profiles,467979,without jobs,504158,without educations,738552,without addresses,1651,without dobs,96342,,,,,,,,,,,,,,,,,
,"Name, Address",1.63397561358%,16046,,,,,,,,,,,,,educations,20.1%,PossibleMatch,with phones,276,with emails,0,with social_profiles,130,with jobs,107,with educations,53,with addresses,304,with dobs,277,,,,,,,,,,,,,,,,,
,,0.0205698039351%,202,,,,,,,,,,,,,addresses,99.8%,PossibleMatch,without phones,13408,without emails,13684,without social_profiles,13554,without jobs,13577,without educations,13631,without addresses,13380,without dobs,13407,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,89.6%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100.0%,982022.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10381#OverAll,All,,554915,NoMatch,12.4%,68880,,,,,,,,,,phones,39.7%,NoMatch,with phones,20693,with emails,0,with social_profiles,23312,with jobs,19713,with educations,17320,with addresses,22241,with dobs,18124,,,,,,,,,,,,,,,,,
,UserID,53.765531658%,298353,SingleMatch,87.1%,483458,,,,,,,,,,emails,44.8%,NoMatch,without phones,48187,without emails,68880,without social_profiles,45568,without jobs,49167,without educations,51560,without addresses,46639,without dobs,50756,,,,,,,,,,,,,,,,,
,"Emails, UserID",24.7329771226%,137247,MultipleMatch,0.4%,2447,,,,,,,,,,social_profiles,98.9%,PerfectMatch,with phones,191966,with emails,216735,with social_profiles,478195,with jobs,465136,with educations,350812,with addresses,476142,with dobs,92755,,,,,,,,,,,,,,,,,
,Username,12.5839092474%,69830,,,,,,,,,,,,,jobs,96.2%,PerfectMatch,without phones,291492,without emails,266723,without social_profiles,5263,without jobs,18322,without educations,132646,without addresses,7316,without dobs,390703,,,,,,,,,,,,,,,,,
,"Emails, Username",5.83116333132%,32358,,,,,,,,,,,,,educations,72.6%,PossibleMatch,with phones,2321,with emails,0,with social_profiles,2335,with jobs,2303,with educations,2099,with addresses,2444,with dobs,1831,,,,,,,,,,,,,,,,,
,"Email, UserID",0.945370011623%,5246,,,,,,,,,,,,,addresses,98.5%,PossibleMatch,without phones,126,without emails,2447,without social_profiles,112,without jobs,144,without educations,348,without addresses,3,without dobs,616,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,19.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,97.8589513709%,543034.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
