From,2020-08-01 18:55:47.997853,To,2020-09-01 18:55:47.997892,Match_type,Match Rate,Count per match_type,filters,MatchRequirement Ratio,Count,MatchRequirements,Top 5 MatchRequirement,Count per MatchRequirements,APIMinimumMatch,MinimumMatch breakdown,Count per MinimumMatch,Fields,Fill Rate,match_type.,filters,Count,filters,Count,filters,Count,filters,Count,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100.0%,8104809.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7963#OverAll,All,,3500004,NoMatch,42.8%,1496574,,,,,,,,,,phones,99.3%,NoMatch,with phones,0,with emails,0,with social_profiles,0,with jobs,0,with educations,0,with addresses,0,with dobs,0,,,,,,,,,,,,,,,,,
,Phone,99.9999428572%,3500002,SingleMatch,46.5%,1626127,,,,,,,,,,emails,40.0%,NoMatch,without phones,1496574,without emails,1496574,without social_profiles,1496574,without jobs,1496574,without educations,1496574,without addresses,1496574,without dobs,1496574,,,,,,,,,,,,,,,,,
,,5.71427918368e-05%,2,MultipleMatch,10.8%,377301,,,,,,,,,,social_profiles,49.6%,PerfectMatch,with phones,1614952,with emails,650938,with social_profiles,806070,with jobs,325537,with educations,211325,with addresses,1611014,with dobs,321652,,,,,,,,,,,,,,,,,
,Email,0.0300714861137%,1224,,,,,,,,,,,,,jobs,20.0%,PerfectMatch,without phones,11175,without emails,975189,without social_profiles,820057,without jobs,1300590,without educations,1414802,without addresses,15113,without dobs,1304475,,,,,,,,,,,,,,,,,
,"Name, Email",0.007984667473%,325,,,,,,,,,,,,,educations,13.0%,PossibleMatch,with phones,148,with emails,0,with social_profiles,78,with jobs,83,with educations,16,with addresses,148,with dobs,11,,,,,,,,,,,,,,,,,
,Name,0.000171977453265%,7,,,,,,,,,,,,,addresses,99.1%,PossibleMatch,without phones,377153,without emails,377301,without social_profiles,377223,without jobs,377218,without educations,377285,without addresses,377153,without dobs,377290,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,19.8%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100.0%,3500004.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16249#OverAll,All,,1349942,NoMatch,50.1%,673383,,,,,,,,,,phones,100.0%,NoMatch,with phones,672,with emails,0,with social_profiles,224,with jobs,196,with educations,104,with addresses,709,with dobs,609,,,,,,,,,,,,,,,,,
,Phone,99.5822783497%,1344303,SingleMatch,35.8%,481363,,,,,,,,,,emails,38.6%,NoMatch,without phones,672711,without emails,673383,without social_profiles,673159,without jobs,673187,without educations,673279,without addresses,672674,without dobs,672774,,,,,,,,,,,,,,,,,
,,0.417721650263%,5639,MultipleMatch,14.1%,189557,,,,,,,,,,social_profiles,36.3%,PerfectMatch,with phones,481348,with emails,186016,with social_profiles,174920,with jobs,106359,with educations,48901,with addresses,479172,with dobs,119045,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,jobs,22.1%,PerfectMatch,without phones,15,without emails,295347,without social_profiles,306443,without jobs,375004,without educations,432462,without addresses,2191,without dobs,362318,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,educations,10.2%,PossibleMatch,with phones,189555,with emails,0,with social_profiles,95588,with jobs,68903,with educations,35397,with addresses,189397,with dobs,90287,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,addresses,99.5%,PossibleMatch,without phones,2,without emails,189557,without social_profiles,93969,without jobs,120654,without educations,154160,without addresses,160,without dobs,99270,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,24.7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100.0%,1349942.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121651#OverAll,All,,1346475,NoMatch,15.4%,1188,,,,,,,,,,phones,84.9%,NoMatch,with phones,934,with emails,0,with social_profiles,1003,with jobs,844,with educations,754,with addresses,991,with dobs,787,,,,,,,,,,,,,,,,,
,,99.4277650903%,1338770,SingleMatch,77.1%,5939,,,,,,,,,,emails,85.7%,NoMatch,without phones,254,without emails,1188,without social_profiles,185,without jobs,344,without educations,434,without addresses,197,without dobs,401,,,,,,,,,,,,,,,,,
,"Name, Address, Email, Phone",0.102712638556%,1383,MultipleMatch,7.5%,578,,,,,,,,,,social_profiles,72.4%,PerfectMatch,with phones,5043,with emails,5088,with social_profiles,4300,with jobs,3616,with educations,2646,with addresses,5842,with dobs,4067,,,,,,,,,,,,,,,,,
,"Name, Address, Email, Phone, Education, Jobs",0.0681780203866%,918,,,,,,,,,,,,,jobs,60.9%,PerfectMatch,without phones,896,without emails,851,without social_profiles,1639,without jobs,2323,without educations,3293,without addresses,97,without dobs,1872,,,,,,,,,,,,,,,,,
,"Name, Address, Email, Phone, Educations, Jobs",0.0619395087172%,834,,,,,,,,,,,,,educations,44.6%,PossibleMatch,with phones,577,with emails,0,with social_profiles,571,with jobs,497,with educations,426,with addresses,578,with dobs,565,,,,,,,,,,,,,,,,,
,"Name, Email",0.0486455374218%,655,,,,,,,,,,,,,addresses,98.4%,PossibleMatch,without phones,1,without emails,578,without social_profiles,7,without jobs,81,without educations,152,without addresses,0,without dobs,13,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,68.5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,99.7092407954%,1342560.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10381#OverAll,All,,577354,NoMatch,13.6%,78344,,,,,,,,,,phones,41.4%,NoMatch,with phones,27566,with emails,0,with social_profiles,31077,with jobs,26103,with educations,22874,with addresses,29695,with dobs,24283,,,,,,,,,,,,,,,,,
,UserID,50.9307980892%,294051,SingleMatch,85.9%,495927,,,,,,,,,,emails,46.6%,NoMatch,without phones,50778,without emails,78344,without social_profiles,47267,without jobs,52241,without educations,55470,without addresses,48649,without dobs,54061,,,,,,,,,,,,,,,,,
,"Emails, UserID",25.5072278013%,147267,MultipleMatch,0.5%,3057,,,,,,,,,,social_profiles,98.7%,PerfectMatch,with phones,205314,with emails,230904,with social_profiles,489579,with jobs,476086,with educations,356355,with addresses,488193,with dobs,110311,,,,,,,,,,,,,,,,,
,Username,12.2843177669%,70924,,,,,,,,,,,,,jobs,96.0%,PerfectMatch,without phones,290613,without emails,265023,without social_profiles,6348,without jobs,19841,without educations,139572,without addresses,7734,without dobs,385616,,,,,,,,,,,,,,,,,
,"Emails, Username",6.28435933587%,36283,,,,,,,,,,,,,educations,71.9%,PossibleMatch,with phones,2734,with emails,0,with social_profiles,2916,with jobs,2843,with educations,2635,with addresses,3040,with dobs,1995,,,,,,,,,,,,,,,,,
,Email,1.07143970597%,6186,,,,,,,,,,,,,addresses,98.4%,PossibleMatch,without phones,323,without emails,3057,without social_profiles,141,without jobs,214,without educations,422,without addresses,17,without dobs,1062,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,22.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,96.0781426993%,554711.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21013#OverAll,All,,552424,NoMatch,47.4%,257046,,,,,,,,,,phones,86.5%,NoMatch,with phones,29161,with emails,0,with social_profiles,36109,with jobs,24590,with educations,20493,with addresses,33195,with dobs,26901,,,,,,,,,,,,,,,,,
,"Name, Address",35.6959509362%,197193,SingleMatch,28.2%,152725,,,,,,,,,,emails,72.0%,NoMatch,without phones,227885,without emails,257046,without social_profiles,220937,without jobs,232456,without educations,236553,without addresses,223851,without dobs,230145,,,,,,,,,,,,,,,,,
,Email,31.9790595629%,176660,MultipleMatch,24.4%,132083,,,,,,,,,,social_profiles,43.8%,PerfectMatch,with phones,132157,with emails,109917,with social_profiles,66934,with jobs,55813,with educations,24339,with addresses,148622,with dobs,82688,,,,,,,,,,,,,,,,,
,Phone,25.5894023431%,141362,,,,,,,,,,,,,jobs,36.5%,PerfectMatch,without phones,20568,without emails,42808,without social_profiles,85791,without jobs,96912,without educations,128386,without addresses,4103,without dobs,70037,,,,,,,,,,,,,,,,,
,Username,4.02897050092%,22257,,,,,,,,,,,,,educations,15.9%,PossibleMatch,with phones,129154,with emails,0,with social_profiles,112212,with jobs,102883,with educations,79273,with addresses,131766,with dobs,112753,,,,,,,,,,,,,,,,,
,,1.91338537066%,10570,,,,,,,,,,,,,addresses,97.3%,PossibleMatch,without phones,2929,without emails,132083,without social_profiles,19871,without jobs,29200,without educations,52810,without addresses,317,without dobs,19330,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,54.1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,99.2067687139%,548042.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2427#OverAll,All,,542306,NoMatch,24.2%,131273,,,,,,,,,,phones,91.9%,NoMatch,with phones,0,with emails,0,with social_profiles,0,with jobs,0,with educations,0,with addresses,0,with dobs,0,,,,,,,,,,,,,,,,,
,Email,79.143509384%,429200,SingleMatch,58.8%,318773,,,,,,,,,,emails,99.9%,NoMatch,without phones,131273,without emails,131273,without social_profiles,131273,without jobs,131273,without educations,131273,without addresses,131273,without dobs,131273,,,,,,,,,,,,,,,,,
,"Names, Addresses, DOB, Emails, Phones, UserIDs",1.42096897324%,7706,MultipleMatch,16.9%,91831,,,,,,,,,,social_profiles,68.7%,PerfectMatch,with phones,292825,with emails,318541,with social_profiles,218841,with jobs,158198,with educations,72164,with addresses,312855,with dobs,243460,,,,,,,,,,,,,,,,,
,"Names, Addresses, DOB, Emails, Phones, UserID",1.2710536118%,6893,,,,,,,,,,,,,jobs,49.6%,PerfectMatch,without phones,25948,without emails,232,without social_profiles,99932,without jobs,160575,without educations,246609,without addresses,5918,without dobs,75313,,,,,,,,,,,,,,,,,
,"Names, Addresses, DOB, Emails, Phones",1.04129402957%,5647,,,,,,,,,,,,,educations,22.6%,PossibleMatch,with phones,74591,with emails,0,with social_profiles,6,with jobs,10136,with educations,419,with addresses,91808,with dobs,31170,,,,,,,,,,,,,,,,,
,"Name, Addresses, DOB, Emails, Phones",0.945407205526%,5127,,,,,,,,,,,,,addresses,98.1%,PossibleMatch,without phones,17240,without emails,91831,without social_profiles,91825,without jobs,81695,without educations,91412,without addresses,23,without dobs,60661,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,76.4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,83.8222332041%,454573.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10373#OverAll,All,,453987,NoMatch,4.7%,21023,,,,,,,,,,phones,26.2%,NoMatch,with phones,0,with emails,0,with social_profiles,0,with jobs,0,with educations,0,with addresses,0,with dobs,0,,,,,,,,,,,,,,,,,
,UserID,86.9229735653%,394619,SingleMatch,95.2%,428478,,,,,,,,,,emails,44.2%,NoMatch,without phones,21023,without emails,21023,without social_profiles,21023,without jobs,21023,without educations,21023,without addresses,21023,without dobs,21023,,,,,,,,,,,,,,,,,
,Username,12.2311872366%,55528,MultipleMatch,0.1%,671,,,,,,,,,,social_profiles,100.0%,PerfectMatch,with phones,112147,with emails,189303,with social_profiles,428460,with jobs,426037,with educations,317083,with addresses,427752,with dobs,36914,,,,,,,,,,,,,,,,,
,,0.840332432426%,3815,,,,,,,,,,,,,jobs,99.4%,PerfectMatch,without phones,316331,without emails,239175,without social_profiles,18,without jobs,2441,without educations,111395,without addresses,726,without dobs,391564,,,,,,,,,,,,,,,,,
,Email,0.00308378874285%,14,,,,,,,,,,,,,educations,74.0%,PossibleMatch,with phones,0,with emails,0,with social_profiles,0,with jobs,0,with educations,0,with addresses,0,with dobs,0,,,,,,,,,,,,,,,,,
,"Email, Username",0.00154189437142%,7,,,,,,,,,,,,,addresses,99.8%,PossibleMatch,without phones,671,without emails,671,without social_profiles,671,without jobs,671,without educations,671,without addresses,671,without dobs,671,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,8.6%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,99.9991189175%,453983.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
