From,2020-03-01 17:30:08.409999,To,2020-04-01 17:30:08.410036,Match_type,Match Rate,Count per match_type,filters,MatchRequirement Ratio,Count,MatchRequirements,Top 5 MatchRequirement,Count per MatchRequirements,APIMinimumMatch,MinimumMatch breakdown,Count per MinimumMatch,Fields,Fill Rate,match_type.,filters,Count,filters,Count,filters,Count,filters,Count,,,,,,,,,,,,,,,,,,,,,,,
,"Name, Address, DOB",9.38881065704%,873892,,,,,,,,,,,,,jobs,37.8%,PerfectMatch,without phones,808296,without emails,1433393,without social_profiles,3227753,without jobs,3245234,without educations,4539168,without addresses,36667,without dobs,1599004,,,,,,,,,,,,,,,,,
,Email,8.55688501357%,796458,,,,,,,,,,,,,educations,13.0%,PossibleMatch,with phones,1417729,with emails,0,with social_profiles,796495,with jobs,690292,with educations,310466,with addresses,1450893,with dobs,881579,,,,,,,,,,,,,,,,,
,"Name, Address",6.86771088731%,639233,,,,,,,,,,,,,addresses,99.3%,PossibleMatch,without phones,106312,without emails,1524041,without social_profiles,727546,without jobs,833749,without educations,1213575,without addresses,73148,without dobs,642462,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,69.4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,77.7427927944%,7236146.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121651#OverAll,All,,1649537,NoMatch,21.9%,1588,,,,,,,,,,phones,83.5%,NoMatch,with phones,1342,with emails,0,with social_profiles,1409,with jobs,1221,with educations,1101,with addresses,1404,with dobs,1224,,,,,,,,,,,,,,,,,
,,99.5612102063%,1642299,SingleMatch,73.4%,5310,,,,,,,,,,emails,83.2%,NoMatch,without phones,246,without emails,1588,without social_profiles,179,without jobs,367,without educations,487,without addresses,184,without dobs,364,,,,,,,,,,,,,,,,,
,"Name, Email",0.0614717948127%,1014,MultipleMatch,4.7%,340,,,,,,,,,,social_profiles,70.6%,PerfectMatch,with phones,4436,with emails,4418,with social_profiles,3750,with jobs,3242,with educations,2387,with addresses,5194,with dobs,3418,,,,,,,,,,,,,,,,,
,"Name, Address, Email, Phone",0.0609261871665%,1005,,,,,,,,,,,,,jobs,61.1%,PerfectMatch,without phones,874,without emails,892,without social_profiles,1560,without jobs,2068,without educations,2923,without addresses,116,without dobs,1892,,,,,,,,,,,,,,,,,
,"Name, Address, Email, Phone, Educations, Jobs",0.0364950892281%,602,,,,,,,,,,,,,educations,45.0%,PossibleMatch,with phones,335,with emails,0,with social_profiles,329,with jobs,315,with educations,299,with addresses,338,with dobs,308,,,,,,,,,,,,,,,,,
,"Name, Address, Email, Phone, Education, Jobs",0.035585743151%,587,,,,,,,,,,,,,addresses,97.8%,PossibleMatch,without phones,5,without emails,340,without social_profiles,11,without jobs,25,without educations,41,without addresses,2,without dobs,32,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,64.4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,99.7556890206%,1645507.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7963#OverAll,All,,1559887,NoMatch,51.1%,796143,,,,,,,,,,phones,100.0%,NoMatch,with phones,0,with emails,0,with social_profiles,0,with jobs,0,with educations,0,with addresses,0,with dobs,0,,,,,,,,,,,,,,,,,
,Phone,99.9329438607%,1558841,SingleMatch,38.3%,596392,,,,,,,,,,emails,33.1%,NoMatch,without phones,796143,without emails,796143,without social_profiles,796143,without jobs,796143,without educations,796143,without addresses,796143,without dobs,796143,,,,,,,,,,,,,,,,,
,,0.0670561393229%,1046,MultipleMatch,10.7%,166306,,,,,,,,,,social_profiles,42.4%,PerfectMatch,with phones,596386,with emails,197467,with social_profiles,252665,with jobs,83688,with educations,48821,with addresses,595092,with dobs,112722,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,jobs,14.0%,PerfectMatch,without phones,6,without emails,398925,without social_profiles,343727,without jobs,512704,without educations,547571,without addresses,1300,without dobs,483670,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,educations,8.2%,PossibleMatch,with phones,31,with emails,0,with social_profiles,15,with jobs,18,with educations,1,with addresses,31,with dobs,6,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,addresses,99.8%,PossibleMatch,without phones,166275,without emails,166306,without social_profiles,166291,without jobs,166288,without educations,166305,without addresses,166275,without dobs,166300,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,18.9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100.0%,1559887.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16249#OverAll,All,,1498340,NoMatch,53.9%,803651,,,,,,,,,,phones,100.0%,NoMatch,with phones,910,with emails,0,with social_profiles,246,with jobs,242,with educations,95,with addresses,949,with dobs,821,,,,,,,,,,,,,,,,,
,Phone,99.5828717114%,1492090,SingleMatch,35.1%,523319,,,,,,,,,,emails,39.3%,NoMatch,without phones,802741,without emails,803651,without social_profiles,803405,without jobs,803409,without educations,803556,without addresses,802702,without dobs,802830,,,,,,,,,,,,,,,,,
,,0.416727845482%,6244,MultipleMatch,11.1%,165126,,,,,,,,,,social_profiles,36.0%,PerfectMatch,with phones,523288,with emails,205541,with social_profiles,188589,with jobs,113522,with educations,47230,with addresses,520848,with dobs,124356,,,,,,,,,,,,,,,,,
,Email,0.000266962104729%,4,,,,,,,,,,,,,jobs,21.7%,PerfectMatch,without phones,31,without emails,317778,without social_profiles,334730,without jobs,409797,without educations,476089,without addresses,2471,without dobs,398963,,,,,,,,,,,,,,,,,
,"Name, Email",6.67405261823e-05%,1,,,,,,,,,,,,,educations,9.0%,PossibleMatch,with phones,165125,with emails,0,with social_profiles,92663,with jobs,64350,with educations,33726,with addresses,164975,with dobs,85569,,,,,,,,,,,,,,,,,
,"Name, Email, Phone",6.67405261823e-05%,1,,,,,,,,,,,,,addresses,99.5%,PossibleMatch,without phones,1,without emails,165126,without social_profiles,72463,without jobs,100776,without educations,131400,without addresses,151,without dobs,79557,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,23.8%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100.0%,1498340.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539#OverAll,All,,1081358,NoMatch,7.7%,82416,,,,,,,,,,phones,100.0%,NoMatch,with phones,180,with emails,0,with social_profiles,57,with jobs,41,with educations,35,with addresses,199,with dobs,23,,,,,,,,,,,,,,,,,
,Phone,99.4703881601%,1075631,SingleMatch,59.6%,641109,,,,,,,,,,emails,35.5%,NoMatch,without phones,82236,without emails,82416,without social_profiles,82359,without jobs,82375,without educations,82381,without addresses,82217,without dobs,82393,,,,,,,,,,,,,,,,,
,,0.462751466212%,5004,MultipleMatch,32.8%,352829,,,,,,,,,,social_profiles,41.3%,PerfectMatch,with phones,641030,with emails,227758,with social_profiles,264891,with jobs,108669,with educations,43221,with addresses,638801,with dobs,109543,,,,,,,,,,,,,,,,,
,Email,0.0390250037453%,422,,,,,,,,,,,,,jobs,17.0%,PerfectMatch,without phones,79,without emails,413351,without social_profiles,376218,without jobs,532440,without educations,597888,without addresses,2308,without dobs,531566,,,,,,,,,,,,,,,,,
,"Name, Email",0.02783536997%,301,,,,,,,,,,,,,educations,6.7%,PossibleMatch,with phones,92158,with emails,0,with social_profiles,33351,with jobs,15636,with educations,8498,with addresses,92085,with dobs,20144,,,,,,,,,,,,,,,,,
,Email,0.696580134643%,6111,,,,,,,,,,,,,addresses,99.6%,PossibleMatch,without phones,260671,without emails,352829,without social_profiles,319478,without jobs,337193,without educations,344331,without addresses,260744,without dobs,332685,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,17.1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100.0%,1081358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6967#OverAll,All,,788144,NoMatch,4.2%,33098,,,,,,,,,,phones,84.5%,NoMatch,with phones,12328,with emails,0,with social_profiles,5758,with jobs,4875,with educations,2052,with addresses,17501,with dobs,10110,,,,,,,,,,,,,,,,,
,"Name, Address, DOB, Email",79.3370247061%,625290,SingleMatch,94.0%,739194,,,,,,,,,,emails,84.8%,NoMatch,without phones,20770,without emails,33098,without social_profiles,27340,without jobs,28223,without educations,31046,without addresses,15597,without dobs,22988,,,,,,,,,,,,,,,,,
,"Name, Address, DOB",15.6627469092%,123445,MultipleMatch,1.8%,14449,,,,,,,,,,social_profiles,47.1%,PerfectMatch,with phones,624584,with emails,626958,with social_profiles,347811,with jobs,309044,with educations,135240,with addresses,737944,with dobs,665499,,,,,,,,,,,,,,,,,
,"Name, Address, Email",3.15767169451%,24887,,,,,,,,,,,,,jobs,41.8%,PerfectMatch,without phones,114610,without emails,112236,without social_profiles,391383,without jobs,430150,without educations,603954,without addresses,1250,without dobs,73695,,,,,,,,,,,,,,,,,
,"Name, Address",1.63510729004%,12887,,,,,,,,,,,,,educations,18.3%,PossibleMatch,with phones,220,with emails,0,with social_profiles,120,with jobs,100,with educations,52,with addresses,252,with dobs,228,,,,,,,,,,,,,,,,,
,,0.178013154956%,1403,,,,,,,,,,,,,addresses,99.8%,PossibleMatch,without phones,14229,without emails,14449,without social_profiles,14329,without jobs,14349,without educations,14397,without addresses,14197,without dobs,14221,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,90.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,99.9705637548%,787912.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85843#OverAll,All,,811717,NoMatch,91.5%,700952,,,,,,,,,,phones,98.0%,NoMatch,with phones,3614,with emails,0,with social_profiles,3860,with jobs,2014,with educations,1593,with addresses,3934,with dobs,2370,,,,,,,,,,,,,,,,,
,Phone,90.1070200575%,731414,SingleMatch,5.6%,42880,,,,,,,,,,emails,14.4%,NoMatch,without phones,697338,without emails,700952,without social_profiles,697092,without jobs,698938,without educations,699359,without addresses,697018,without dobs,698582,,,,,,,,,,,,,,,,,
,,5.59640860053%,45427,MultipleMatch,2.9%,22541,,,,,,,,,,social_profiles,23.9%,PerfectMatch,with phones,42030,with emails,6184,with social_profiles,10253,with jobs,2382,with educations,1068,with addresses,42376,with dobs,4560,,,,,,,,,,,,,,,,,
,Name,3.67431013518%,29825,,,,,,,,,,,,,jobs,5.6%,PerfectMatch,without phones,850,without emails,36696,without social_profiles,32627,without jobs,40498,without educations,41812,without addresses,504,without dobs,38320,,,,,,,,,,,,,,,,,
,Email,0.620536467759%,5037,,,,,,,,,,,,,educations,2.5%,PossibleMatch,with phones,21633,with emails,0,with social_profiles,17709,with jobs,12218,with educations,10084,with addresses,22223,with dobs,13704,,,,,,,,,,,,,,,,,
,"Name, Address",0.00147834774928%,12,,,,,,,,,,,,,addresses,98.8%,PossibleMatch,without phones,908,without emails,22541,without social_profiles,4832,without jobs,10323,without educations,12457,without addresses,318,without dobs,8837,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,10.6%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,99.9997536087%,811715.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10381#OverAll,All,,708129,NoMatch,32.0%,226163,,,,,,,,,,phones,36.0%,NoMatch,with phones,52961,with emails,0,with social_profiles,66222,with jobs,50342,with educations,45395,with addresses,59018,with dobs,47954,,,,,,,,,,,,,,,,,
,UserID,57.4487134406%,406811,SingleMatch,67.5%,477583,,,,,,,,,,emails,43.3%,NoMatch,without phones,173202,without emails,226163,without social_profiles,159941,without jobs,175821,without educations,180768,without addresses,167145,without dobs,178209,,,,,,,,,,,,,,,,,
,Username,16.4848495119%,116734,MultipleMatch,0.5%,3754,,,,,,,,,,social_profiles,98.7%,PerfectMatch,with phones,171903,with emails,206890,with social_profiles,471505,with jobs,444581,with educations,324773,with addresses,462003,with dobs,78202,,,,,,,,,,,,,,,,,
,"Emails, UserID",16.3532350744%,115802,,,,,,,,,,,,,jobs,93.1%,PerfectMatch,without phones,305680,without emails,270693,without social_profiles,6078,without jobs,33002,without educations,152810,without addresses,15580,without dobs,399381,,,,,,,,,,,,,,,,,
,"Emails, Username",4.5212101185%,32016,,,,,,,,,,,,,educations,68.0%,PossibleMatch,with phones,3651,with emails,0,with social_profiles,3665,with jobs,3635,with educations,3444,with addresses,3744,with dobs,3201,,,,,,,,,,,,,,,,,
,"Name, Email",2.37259030487%,16801,,,,,,,,,,,,,addresses,96.7%,PossibleMatch,without phones,103,without emails,3754,without social_profiles,89,without jobs,119,without educations,310,without addresses,10,without dobs,553,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,16.4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,97.1805984503%,688164.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2427#OverAll,All,,519697,NoMatch,26.0%,135052,,,,,,,,,,phones,91.1%,NoMatch,with phones,0,with emails,0,with social_profiles,0,with jobs,0,with educations,0,with addresses,0,with dobs,0,,,,,,,,,,,,,,,,,
,Email,80.590228537%,418825,SingleMatch,59.3%,307682,,,,,,,,,,emails,99.9%,NoMatch,without phones,135052,without emails,135052,without social_profiles,135052,without jobs,135052,without educations,135052,without addresses,135052,without dobs,135052,,,,,,,,,,,,,,,,,
,"Names, Addresses, DOB, Emails, Phones, UserIDs",1.26708447422%,6585,MultipleMatch,14.7%,76103,,,,,,,,,,social_profiles,67.3%,PerfectMatch,with phones,280353,with emails,307366,with social_profiles,207077,with jobs,151477,with educations,70222,with addresses,301077,with dobs,211912,,,,,,,,,,,,,,,,,
,"Names, Addresses, DOB, Emails, Phones, UserID",1.09775503803%,5705,,,,,,,,,,,,,jobs,49.2%,PerfectMatch,without phones,27329,without emails,316,without social_profiles,100605,without jobs,156205,without educations,237460,without addresses,6605,without dobs,95770,,,,,,,,,,,,,,,,,
,"Names, Addresses, DOB, Emails, Phones",0.913224436547%,4746,,,,,,,,,,,,,educations,22.8%,PossibleMatch,with phones,61343,with emails,0,with social_profiles,55,with jobs,9972,with educations,466,with addresses,76085,with dobs,27261,,,,,,,,,,,,,,,,,
,"Name, Addresses, DOB, Emails, Phones",0.838950388399%,4360,,,,,,,,,,,,,addresses,97.9%,PossibleMatch,without phones,14760,without emails,76103,without social_profiles,76048,without jobs,66131,without educations,75637,without addresses,18,without dobs,48842,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,68.9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,84.7072428742%,440221.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
