From,2020-09-01 18:58:47.477683,To,2020-10-01 18:58:47.477720,Match_type,Match Rate,Count per match_type,filters,MatchRequirement Ratio,Count,MatchRequirements,Top 5 MatchRequirement,Count per MatchRequirements,APIMinimumMatch,MinimumMatch breakdown,Count per MinimumMatch,Fields,Fill Rate,match_type.,filters,Count,filters,Count,filters,Count,filters,Count,,,,,,,,,,,,,,,,,,,,,,,
,,100.0%,1393383.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121651#OverAll,All,,1300054,NoMatch,16.0%,691,,,,,,,,,,phones,84.3%,NoMatch,with phones,591,with emails,0,with social_profiles,623,with jobs,515,with educations,450,with addresses,617,with dobs,528,,,,,,,,,,,,,,,,,
,,99.6672445914%,1295728,SingleMatch,80.2%,3469,,,,,,,,,,emails,85.4%,NoMatch,without phones,100,without emails,691,without social_profiles,68,without jobs,176,without educations,241,without addresses,74,without dobs,163,,,,,,,,,,,,,,,,,
,"Name, Address, Email, Phone",0.0789197987161%,1026,MultipleMatch,3.8%,166,,,,,,,,,,social_profiles,68.7%,PerfectMatch,with phones,2926,with emails,2963,with social_profiles,2383,with jobs,1747,with educations,1140,with addresses,3403,with dobs,2530,,,,,,,,,,,,,,,,,
,"Name, Address, Email, Phone, Education, Jobs",0.0308448725976%,401,,,,,,,,,,,,,jobs,50.4%,PerfectMatch,without phones,543,without emails,506,without social_profiles,1086,without jobs,1722,without educations,2329,without addresses,66,without dobs,939,,,,,,,,,,,,,,,,,
,"Name, Email",0.0290757153164%,378,,,,,,,,,,,,,educations,32.9%,PossibleMatch,with phones,166,with emails,0,with social_profiles,164,with jobs,153,with educations,143,with addresses,166,with dobs,164,,,,,,,,,,,,,,,,,
,"Name, Address, Email, Phone, Educations, Jobs",0.0278449972078%,362,,,,,,,,,,,,,addresses,98.1%,PossibleMatch,without phones,0,without emails,166,without social_profiles,2,without jobs,13,without educations,23,without addresses,0,without dobs,2,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,72.9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,99.8339299752%,1297895.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10381#OverAll,All,,638075,NoMatch,11.3%,71861,,,,,,,,,,phones,41.9%,NoMatch,with phones,24447,with emails,0,with social_profiles,27520,with jobs,23548,with educations,20738,with addresses,26314,with dobs,21712,,,,,,,,,,,,,,,,,
,UserID,51.5497394507%,328926,SingleMatch,88.3%,563212,,,,,,,,,,emails,47.1%,NoMatch,without phones,47414,without emails,71861,without social_profiles,44341,without jobs,48313,without educations,51123,without addresses,45547,without dobs,50149,,,,,,,,,,,,,,,,,
,"Emails, UserID",26.2691689848%,167617,MultipleMatch,0.5%,2995,,,,,,,,,,social_profiles,99.3%,PerfectMatch,with phones,236267,with emails,265001,with social_profiles,559291,with jobs,544527,with educations,405430,with addresses,555046,with dobs,130762,,,,,,,,,,,,,,,,,
,Username,12.7624495553%,81434,,,,,,,,,,,,,jobs,96.7%,PerfectMatch,without phones,326945,without emails,298211,without social_profiles,3921,without jobs,18685,without educations,157782,without addresses,8166,without dobs,432450,,,,,,,,,,,,,,,,,
,"Emails, Username",6.73635544411%,42983,,,,,,,,,,,,,educations,72.0%,PossibleMatch,with phones,2806,with emails,0,with social_profiles,2891,with jobs,2884,with educations,2641,with addresses,2992,with dobs,2050,,,,,,,,,,,,,,,,,
,"Email, UserID",0.783136778592%,4997,,,,,,,,,,,,,addresses,98.6%,PossibleMatch,without phones,189,without emails,2995,without social_profiles,104,without jobs,111,without educations,354,without addresses,3,without dobs,945,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,23.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,98.1008502135%,625957.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2427#OverAll,All,,514797,NoMatch,24.7%,126877,,,,,,,,,,phones,91.6%,NoMatch,with phones,0,with emails,0,with social_profiles,0,with jobs,0,with educations,0,with addresses,0,with dobs,0,,,,,,,,,,,,,,,,,
,Email,78.231419375%,402733,SingleMatch,58.7%,301882,,,,,,,,,,emails,99.8%,NoMatch,without phones,126877,without emails,126877,without social_profiles,126877,without jobs,126877,without educations,126877,without addresses,126877,without dobs,126877,,,,,,,,,,,,,,,,,
,"Names, Addresses, DOB, Emails, Phones, UserIDs",1.44561836996%,7442,MultipleMatch,16.7%,85670,,,,,,,,,,social_profiles,70.9%,PerfectMatch,with phones,276608,with emails,301165,with social_profiles,213949,with jobs,154205,with educations,69015,with addresses,296443,with dobs,236566,,,,,,,,,,,,,,,,,
,"Names, Addresses, DOB, Emails, Phones, UserID",1.28652653376%,6623,,,,,,,,,,,,,jobs,51.1%,PerfectMatch,without phones,25274,without emails,717,without social_profiles,87933,without jobs,147677,without educations,232867,without addresses,5439,without dobs,65316,,,,,,,,,,,,,,,,,
,"Names, Addresses, DOB, Emails, Phones",1.08547641109%,5588,,,,,,,,,,,,,educations,22.9%,PossibleMatch,with phones,69009,with emails,0,with social_profiles,20,with jobs,9130,with educations,437,with addresses,85178,with dobs,28434,,,,,,,,,,,,,,,,,
,"Name, Addresses, DOB, Emails, Phones",0.986213983376%,5077,,,,,,,,,,,,,addresses,98.2%,PossibleMatch,without phones,16661,without emails,85670,without social_profiles,85650,without jobs,76540,without educations,85233,without addresses,492,without dobs,57236,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,78.4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,83.0352546732%,427463.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21013#OverAll,All,,498016,NoMatch,42.5%,210079,,,,,,,,,,phones,87.1%,NoMatch,with phones,26377,with emails,0,with social_profiles,32134,with jobs,22495,with educations,18172,with addresses,30102,with dobs,24708,,,,,,,,,,,,,,,,,
,"Name, Address",38.7716458909%,193089,SingleMatch,28.6%,141473,,,,,,,,,,emails,71.6%,NoMatch,without phones,183702,without emails,210079,without social_profiles,177945,without jobs,187584,without educations,191907,without addresses,179977,without dobs,185371,,,,,,,,,,,,,,,,,
,Email,29.9311668701%,149062,MultipleMatch,28.9%,143085,,,,,,,,,,social_profiles,46.9%,PerfectMatch,with phones,123193,with emails,101253,with social_profiles,66367,with jobs,56423,with educations,23745,with addresses,137873,with dobs,80884,,,,,,,,,,,,,,,,,
,Phone,26.9246369595%,134089,,,,,,,,,,,,,jobs,39.9%,PerfectMatch,without phones,18280,without emails,40220,without social_profiles,75106,without jobs,85050,without educations,117728,without addresses,3600,without dobs,60589,,,,,,,,,,,,,,,,,
,Username,3.40972980788%,16981,,,,,,,,,,,,,educations,16.8%,PossibleMatch,with phones,140307,with emails,0,with social_profiles,123688,with jobs,113652,with educations,87357,with addresses,142821,with dobs,124141,,,,,,,,,,,,,,,,,
,,0.678492257277%,3379,,,,,,,,,,,,,addresses,97.5%,PossibleMatch,without phones,2778,without emails,143085,without social_profiles,19397,without jobs,29433,without educations,55728,without addresses,264,without dobs,18944,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,57.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,99.7156717856%,496600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
