From,2020-07-01 18:52:52.386195,To,2020-08-01 18:52:52.386230,Match_type,Match Rate,Count per match_type,filters,MatchRequirement Ratio,Count,MatchRequirements,Top 5 MatchRequirement,Count per MatchRequirements,APIMinimumMatch,MinimumMatch breakdown,Count per MinimumMatch,Fields,Fill Rate,match_type.,filters,Count,filters,Count,filters,Count,filters,Count,,,,,,,,,,,,,,,,,,,,,,,
,Email,0.000169888539904%,9,,,,,,,,,,,,,addresses,99.8%,PossibleMatch,without phones,555973,without emails,556282,without social_profiles,556083,without jobs,556069,without educations,556241,without addresses,555973,without dobs,556261,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,21.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100.0%,5602872.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539#OverAll,All,,4070301,NoMatch,8.3%,270677,,,,,,,,,,phones,100.0%,NoMatch,with phones,351,with emails,0,with social_profiles,91,with jobs,53,with educations,23,with addresses,357,with dobs,33,,,,,,,,,,,,,,,,,
,Phone,80.1867478597%,3263842,SingleMatch,60.9%,1987341,,,,,,,,,,emails,36.2%,NoMatch,without phones,270326,without emails,270677,without social_profiles,270586,without jobs,270624,without educations,270654,without addresses,270320,without dobs,270644,,,,,,,,,,,,,,,,,
,,19.7750240093%,804903,MultipleMatch,30.9%,1007380,,,,,,,,,,social_profiles,40.0%,PerfectMatch,with phones,1987231,with emails,719394,with social_profiles,794777,with jobs,266792,with educations,115973,with addresses,1984210,with dobs,327167,,,,,,,,,,,,,,,,,
,Email,0.0300714861137%,1224,,,,,,,,,,,,,jobs,13.4%,PerfectMatch,without phones,110,without emails,1267947,without social_profiles,1192564,without jobs,1720549,without educations,1871368,without addresses,3131,without dobs,1660174,,,,,,,,,,,,,,,,,
,"Name, Email",0.007984667473%,325,,,,,,,,,,,,,educations,5.8%,PossibleMatch,with phones,310097,with emails,0,with social_profiles,106666,with jobs,52925,with educations,25854,with addresses,309880,with dobs,67117,,,,,,,,,,,,,,,,,
,Name,0.000171977453265%,7,,,,,,,,,,,,,addresses,99.8%,PossibleMatch,without phones,697283,without emails,1007380,without social_profiles,900714,without jobs,954455,without educations,981526,without addresses,697500,without dobs,940263,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,16.5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100.0%,4070301.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16249#OverAll,All,,1257644,NoMatch,51.8%,648360,,,,,,,,,,phones,100.0%,NoMatch,with phones,664,with emails,0,with social_profiles,213,with jobs,190,with educations,82,with addresses,705,with dobs,621,,,,,,,,,,,,,,,,,
,Phone,99.5260184917%,1251683,SingleMatch,36.0%,450276,,,,,,,,,,emails,39.4%,NoMatch,without phones,647696,without emails,648360,without social_profiles,648147,without jobs,648170,without educations,648278,without addresses,647655,without dobs,647739,,,,,,,,,,,,,,,,,
,,0.473981508281%,5961,MultipleMatch,12.2%,153047,,,,,,,,,,social_profiles,36.4%,PerfectMatch,with phones,450264,with emails,177272,with social_profiles,163947,with jobs,99978,with educations,43079,with addresses,448123,with dobs,109123,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,jobs,22.2%,PerfectMatch,without phones,12,without emails,273004,without social_profiles,286329,without jobs,350298,without educations,407197,without addresses,2153,without dobs,341153,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,educations,9.6%,PossibleMatch,with phones,153047,with emails,0,with social_profiles,80751,with jobs,57285,with educations,29800,with addresses,152892,with dobs,74573,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,addresses,99.5%,PossibleMatch,without phones,0,without emails,153047,without social_profiles,72296,without jobs,95762,without educations,123247,without addresses,155,without dobs,78474,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,24.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100.0%,1257644.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121651#OverAll,All,,1254402,NoMatch,12.4%,971,,,,,,,,,,phones,85.1%,NoMatch,with phones,771,with emails,0,with social_profiles,789,with jobs,641,with educations,557,with addresses,822,with dobs,671,,,,,,,,,,,,,,,,,
,,99.3761967854%,1246577,SingleMatch,82.4%,6449,,,,,,,,,,emails,85.8%,NoMatch,without phones,200,without emails,971,without social_profiles,182,without jobs,330,without educations,414,without addresses,149,without dobs,300,,,,,,,,,,,,,,,,,
,"Name, Address, Email, Phone",0.0947862009149%,1189,MultipleMatch,5.2%,405,,,,,,,,,,social_profiles,70.9%,PerfectMatch,with phones,5485,with emails,5533,with social_profiles,4570,with jobs,3751,with educations,2637,with addresses,6400,with dobs,4347,,,,,,,,,,,,,,,,,
,"Name, Address, Email, Phone, Education, Jobs",0.0695949145489%,873,,,,,,,,,,,,,jobs,58.2%,PerfectMatch,without phones,964,without emails,916,without social_profiles,1879,without jobs,2698,without educations,3812,without addresses,49,without dobs,2102,,,,,,,,,,,,,,,,,
,"Name, Address, Email, Phone, Educations, Jobs",0.0670438982081%,841,,,,,,,,,,,,,educations,40.9%,PossibleMatch,with phones,405,with emails,0,with social_profiles,322,with jobs,324,with educations,233,with addresses,405,with dobs,389,,,,,,,,,,,,,,,,,
,"Name, Address, Email",0.0483895912156%,607,,,,,,,,,,,,,addresses,99.2%,PossibleMatch,without phones,0,without emails,405,without social_profiles,83,without jobs,81,without educations,172,without addresses,0,without dobs,16,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,67.4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,99.6560113903%,1250087.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6967#OverAll,All,,944280,NoMatch,4.3%,40162,,,,,,,,,,phones,91.3%,NoMatch,with phones,12162,with emails,0,with social_profiles,5490,with jobs,4869,with educations,2031,with addresses,19302,with dobs,7833,,,,,,,,,,,,,,,,,
,"Name, Address, DOB, Email",79.3455331046%,749244,SingleMatch,94.3%,890128,,,,,,,,,,emails,88.6%,NoMatch,without phones,28000,without emails,40162,without social_profiles,34672,without jobs,35293,without educations,38131,without addresses,20860,without dobs,32329,,,,,,,,,,,,,,,,,
,"Name, Address, DOB",16.4227771424%,155077,MultipleMatch,1.4%,13657,,,,,,,,,,social_profiles,49.2%,PerfectMatch,with phones,812269,with emails,788222,with social_profiles,438124,with jobs,417444,with educations,180151,with addresses,888880,with dobs,814530,,,,,,,,,,,,,,,,,
,"Name, Address, Email",2.69157453298%,25416,,,,,,,,,,,,,jobs,46.9%,PerfectMatch,without phones,77859,without emails,101906,without social_profiles,452004,without jobs,472684,without educations,709977,without addresses,1248,without dobs,75598,,,,,,,,,,,,,,,,,
,"Name, Address",1.50485025628%,14210,,,,,,,,,,,,,educations,20.2%,PossibleMatch,with phones,325,with emails,0,with social_profiles,144,with jobs,112,with educations,53,with addresses,348,with dobs,304,,,,,,,,,,,,,,,,,
,,0.0352649637819%,333,,,,,,,,,,,,,addresses,99.9%,PossibleMatch,without phones,13332,without emails,13657,without social_profiles,13513,without jobs,13545,without educations,13604,without addresses,13309,without dobs,13353,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,91.5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100.0%,944280.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10381#OverAll,All,,580015,NoMatch,12.5%,72366,,,,,,,,,,phones,41.5%,NoMatch,with phones,21844,with emails,0,with social_profiles,24861,with jobs,20959,with educations,18344,with addresses,23546,with dobs,19174,,,,,,,,,,,,,,,,,
,UserID,53.16845254%,308385,SingleMatch,87.1%,504641,,,,,,,,,,emails,47.0%,NoMatch,without phones,50522,without emails,72366,without social_profiles,47505,without jobs,51407,without educations,54022,without addresses,48820,without dobs,53192,,,,,,,,,,,,,,,,,
,"Emails, UserID",24.6726377766%,143105,MultipleMatch,0.4%,2386,,,,,,,,,,social_profiles,99.1%,PerfectMatch,with phones,209189,with emails,237230,with social_profiles,499961,with jobs,486354,with educations,366014,with addresses,497308,with dobs,106898,,,,,,,,,,,,,,,,,
,Username,12.6269148212%,73238,,,,,,,,,,,,,jobs,96.4%,PerfectMatch,without phones,295452,without emails,267411,without social_profiles,4680,without jobs,18287,without educations,138627,without addresses,7333,without dobs,397743,,,,,,,,,,,,,,,,,
,"Emails, Username",5.90364042309%,34242,,,,,,,,,,,,,educations,72.5%,PossibleMatch,with phones,2250,with emails,0,with social_profiles,2279,with jobs,2277,with educations,2087,with addresses,2385,with dobs,1719,,,,,,,,,,,,,,,,,
,Email,1.29289759748%,7499,,,,,,,,,,,,,addresses,98.5%,PossibleMatch,without phones,136,without emails,2386,without social_profiles,107,without jobs,109,without educations,299,without addresses,1,without dobs,667,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,21.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,97.6645431584%,566469.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21013#OverAll,All,,542597,NoMatch,50.7%,269640,,,,,,,,,,phones,86.1%,NoMatch,with phones,31599,with emails,0,with social_profiles,39768,with jobs,26472,with educations,22202,with addresses,36164,with dobs,28577,,,,,,,,,,,,,,,,,
,Email,35.9482267687%,195054,SingleMatch,27.8%,147714,,,,,,,,,,emails,71.7%,NoMatch,without phones,238041,without emails,269640,without social_profiles,229872,without jobs,243168,without educations,247438,without addresses,233476,without dobs,241063,,,,,,,,,,,,,,,,,
,Phone,28.2751286867%,153420,MultipleMatch,21.5%,114524,,,,,,,,,,social_profiles,42.6%,PerfectMatch,with phones,127212,with emails,105887,with social_profiles,62872,with jobs,52888,with educations,22946,with addresses,142691,with dobs,73848,,,,,,,,,,,,,,,,,
,"Name, Address",28.047519614%,152185,,,,,,,,,,,,,jobs,35.8%,PerfectMatch,without phones,20502,without emails,41827,without social_profiles,84842,without jobs,94826,without educations,124768,without addresses,5023,without dobs,73866,,,,,,,,,,,,,,,,,
,Username,4.62332080716%,25086,,,,,,,,,,,,,educations,15.5%,PossibleMatch,with phones,111112,with emails,0,with social_profiles,92617,with jobs,82513,with educations,61661,with addresses,114132,with dobs,92546,,,,,,,,,,,,,,,,,
,,1.97549931164%,10719,,,,,,,,,,,,,addresses,96.6%,PossibleMatch,without phones,3412,without emails,114524,without social_profiles,21907,without jobs,32011,without educations,52863,without addresses,392,without dobs,21978,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,50.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,98.8696951881%,536464.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186665#OverAll,All,,542674,NoMatch,26.0%,140746,,,,,,,,,,phones,73.3%,NoMatch,with phones,120823,with emails,0,with social_profiles,108317,with jobs,100235,with educations,85776,with addresses,123506,with dobs,85732,,,,,,,,,,,,,,,,,
,"Name, Address, Phone, Job",66.8318364248%,362679,SingleMatch,65.1%,352640,,,,,,,,,,emails,66.0%,NoMatch,without phones,19923,without emails,140746,without social_profiles,32429,without jobs,40511,without educations,54970,without addresses,17240,without dobs,55014,,,,,,,,,,,,,,,,,
,"Name, Address, Phone",9.65846898875%,52414,MultipleMatch,9.0%,48576,,,,,,,,,,social_profiles,83.2%,PerfectMatch,with phones,258449,with emails,232649,with social_profiles,293514,with jobs,285562,with educations,219074,with addresses,350707,with dobs,58789,,,,,,,,,,,,,,,,,
,"Name, Address, Email, Phone, Job",7.7628557845%,42127,,,,,,,,,,,,,jobs,81.0%,PerfectMatch,without phones,94191,without emails,119991,without social_profiles,59126,without jobs,67078,without educations,133566,without addresses,1933,without dobs,293851,,,,,,,,,,,,,,,,,
,"Name, Address, Phone, UserID, Job",4.41093547876%,23937,,,,,,,,,,,,,educations,62.1%,PossibleMatch,with phones,48321,with emails,0,with social_profiles,39325,with jobs,42933,with educations,32375,with addresses,48415,with dobs,28491,,,,,,,,,,,,,,,,,
,"Name, Address, Phone, Username, Job",1.91440901904%,10389,,,,,,,,,,,,,addresses,99.5%,PossibleMatch,without phones,255,without emails,48576,without social_profiles,9251,without jobs,5643,without educations,16201,without addresses,161,without dobs,20085,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,16.7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,90.5785056959%,491546.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
